"";"ASBG01";"dvar";"groupvar";"refgroup";"compgroup";"pct";"pct_se";"cpct";"cpct_se";"pctdiff";"pctdiff_se";"pctdiff_t";"mnpv";"mnpv_se";"cmnpv";"cmnpv_se";"mnpvdiff";"mnpvdiff_se";"mnpvdiff_t";"mnpvdiff_ci";"weight";"method";"jk2type";"shortcut";"date";"time";"reps";"npv";"selcrit"
"4426";"Boy";"ASRREA0";"IDCNTRY";"Chinese Taipei";"Hungary";51,8907787904579;0,64150031806217;50,5824590790887;0,829986743613026;-1,3083197113692;1,04899983443622;-1,24720678537795;555,27504177345;2,26087226491153;547,817956064036;3,12072112279684;-7,45708570941354;3,85362734634741;-1,93508220676335;"-15 to 0";"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h 3m";150;5;"NONE"
"4427";"Boy";"ASRREA0";"IDCNTRY";"Chinese Taipei";"Iran, Islamic Republic of";51,8907787904579;0,64150031806217;53,8155664326657;1,12494705593244;1,92478764220787;1,29500136553014;1,48632093636434;555,27504177345;2,26087226491153;410,994704187774;5,57609225941851;-144,280337585676;6,01700492635607;-23,9787634132872;"-156 to -132";"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h 3m";150;5;"NONE"
"4428";"Boy";"ASRREA0";"IDCNTRY";"Chinese Taipei";"Ireland";51,8907787904579;0,64150031806217;50,006681914945;1,57290588625035;-1,88409687551283;1,69869231618762;-1,10914546298845;555,27504177345;2,26087226491153;561,002101239677;3,2790193790662;5,72705946622757;3,98290239480431;1,43791107552586;"-2 to 14";"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h 3m";150;5;"NONE"
"4429";"Boy";"ASRREA0";"IDCNTRY";"Chinese Taipei";"Israel";51,8907787904579;0,64150031806217;49,3172443675451;1,46926464934592;-2,57353442291275;1,60320343933372;-1,6052450735649;555,27504177345;2,26087226491153;523,982560605346;3,41767876817896;-31,2924811681036;4,09781302168699;-7,63638579957002;"-39 to -23";"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h 3m";150;5;"NONE"
"4430";"Boy";"ASRREA0";"IDCNTRY";"Chinese Taipei";"Italy";51,8907787904579;0,64150031806217;51,2006001494623;0,849103689199229;-0,690178640995596;1,06418970728231;-0,648548502464049;555,27504177345;2,26087226491153;544,496322435291;2,43838905810121;-10,7787193381585;3,3252495540807;-3,24147681635834;"-17 to -4";"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h 3m";150;5;"NONE"
"4431";"Boy";"ASRREA0";"IDCNTRY";"Chinese Taipei";"Kazakhstan";51,8907787904579;0,64150031806217;51,3866366581107;0,828711110094044;-0,504142132347151;1,04799082155674;-0,481055866117485;555,27504177345;2,26087226491153;530,565095791134;2,54870937285511;-24,7099459823159;3,40697268341349;-7,25275729465453;"-31 to -18";"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h 3m";150;5;"NONE"
"4432";"Boy";"ASRREA0";"IDCNTRY";"Chinese Taipei";"Kuwait";51,8907787904579;0,64150031806217;48,0617206540255;1,82744592231695;-3,82905813643233;1,93677083235646;-1,97703211575814;555,27504177345;2,26087226491153;377,652896742405;6,39824267702262;-177,622145031045;6,78594523646631;-26,1750041949262;"-191 to -164";"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h 3m";150;5;"NONE"
"4433";"Boy";"ASRREA0";"IDCNTRY";"Chinese Taipei";"Latvia";51,8907787904579;0,64150031806217;49,0010365792191;1,11022212479747;-2,88974221123875;1,28223079999806;-2,25368335501153;555,27504177345;2,26087226491153;549,127735597194;2,0372450926776;-6,14730617625573;3,04333878592003;-2,01992174012837;"-12 to 0";"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h 3m";150;5;"NONE"
"4434";"Boy";"ASRREA0";"IDCNTRY";"Chinese Taipei";"Lithuania";51,8907787904579;0,64150031806217;49,7175001271929;0,997176527471628;-2,17327866326495;1,18569966054403;-1,83290822759263;555,27504177345;2,26087226491153;538,303739380564;3,26137357230815;-16,9713023928858;3,96838770489934;-4,27662407378523;"-25 to -9";"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h 3m";150;5;"NONE"
"4435";"Boy";"ASRREA0";"IDCNTRY";"Chinese Taipei";"Macao SAR";51,8907787904579;0,64150031806217;50,8984601601839;0,499105423288097;-0,992318630273958;0,812790798194378;-1,22087827824626;555,27504177345;2,26087226491153;545,166761742603;1,69430811505902;-10,1082800308468;2,82528288619052;-3,5777939548122;"-16 to -5";"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h 3m";150;5;"NONE"
"4436";"Boy";"ASRREA0";"IDCNTRY";"Chinese Taipei";"Malta";51,8907787904579;0,64150031806217;51,8536752393269;0,59542416600233;-0,0371035511309984;0,875244306198809;-0,0423922222266595;555,27504177345;2,26087226491153;442,480146671306;2,16477090298055;-112,794895102144;3,13014000655521;-36,0350958314727;"-119 to -107";"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h 3m";150;5;"NONE"
"4437";"Boy";"ASRREA0";"IDCNTRY";"Chinese Taipei";"Morocco";51,8907787904579;0,64150031806217;50,9706859172427;1,02648895223202;-0,920092873215208;1,21045538006498;-0,760121263755974;555,27504177345;2,26087226491153;338,431149729538;5,150769663454;-216,843892043912;5,62511968976698;-38,5492049952976;"-228 to -206";"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h 3m";150;5;"NONE"
"4438";"Boy";"ASRREA0";"IDCNTRY";"Chinese Taipei";"Oman";51,8907787904579;0,64150031806217;49,9946562673408;0,716345875032568;-1,89612252311708;0,961599745606269;-1,97184174785905;555,27504177345;2,26087226491153;395,329291103367;3,90254588328009;-159,945750670083;4,51014498318542;-35,4635496788657;"-169 to -151";"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h 3m";150;5;"NONE"
"4439";"Boy";"ASRREA0";"IDCNTRY";"Chinese Taipei";"Netherlands";51,8907787904579;0,64150031806217;49,2912183071153;1,0869660320455;-2,59956048334255;1,26214809467614;-2,05963190398;555,27504177345;2,26087226491153;539,733612507904;2,24460145514627;-15,5414292655453;3,18587179445296;-4,87823436354378;"-22 to -9";"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h 3m";150;5;"NONE"
"4440";"Boy";"ASRREA0";"IDCNTRY";"Chinese Taipei";"New Zealand";51,8907787904579;0,64150031806217;49,6995825133159;0,863407908420724;-2,19119627714203;1,07563742701587;-2,03711420048022;555,27504177345;2,26087226491153;512,432403927515;3,02260858401209;-42,8426378459345;3,77461336435797;-11,3502056264832;"-50 to -35";"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h 3m";150;5;"NONE"
"4441";"Boy";"ASRREA0";"IDCNTRY";"Chinese Taipei";"Norway";51,8907787904579;0,64150031806217;49,7261938052953;1,13050076916887;-2,16458498516257;1,29982869916204;-1,6652848075735;555,27504177345;2,26087226491153;548,518380594367;2,56602857130373;-6,75666117908288;3,41994824916888;-1,97566181907135;"-13 to 0";"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h 3m";150;5;"NONE"
"4442";"Boy";"ASRREA0";"IDCNTRY";"Chinese Taipei";"Poland";51,8907787904579;0,64150031806217;50,3824982021346;0,830275860335411;-1,5082805883233;1,04922860346522;-1,43751379188673;555,27504177345;2,26087226491153;555,809814164045;2,64202170847447;0,53477239059489;3,47732973793061;0,153788231458641;"-6 to 7";"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h 3m";150;5;"NONE"
"4443";"Boy";"ASRREA0";"IDCNTRY";"Chinese Taipei";"Portugal";51,8907787904579;0,64150031806217;50,5958536467375;0,836410836898365;-1,29492514372035;1,05409000856421;-1,2284768219027;555,27504177345;2,26087226491153;527,080363644658;2,54624774554911;-28,1946781287913;3,4051315657343;-8,28005543530628;"-35 to -22";"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h 3m";150;5;"NONE"
"4444";"Boy";"ASRREA0";"IDCNTRY";"Chinese Taipei";"Qatar";51,8907787904579;0,64150031806217;49,6351146986883;2,34945890297027;-2,25566409176958;2,43546295287367;-0,926174667985838;555,27504177345;2,26087226491153;424,621298382844;3,40916584635715;-130,653743390605;4,09071572786649;-31,9390913674531;"-139 to -123";"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h 3m";150;5;"NONE"
"4445";"Boy";"ASRREA0";"IDCNTRY";"Chinese Taipei";"Russian Federation";51,8907787904579;0,64150031806217;50,8472935106488;0,844917470908008;-1,0434852798091;1,06085257727898;-0,983628924657541;555,27504177345;2,26087226491153;573,635569450714;2,57643965953277;18,3605276772641;3,42776672448105;5,35641108425889;"12 to 25";"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h 3m";150;5;"NONE"
"4446";"Boy";"ASRREA0";"IDCNTRY";"Chinese Taipei";"Saudi Arabia";51,8907787904579;0,64150031806217;51,6662328013724;2,66495203601423;-0,224545989085482;2,74107497386158;-0,0819189519537822;555,27504177345;2,26087226491153;398,982499750529;5,87377423370302;-156,29254202292;6,29386742367201;-24,8325125875841;"-169 to -144";"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h 3m";150;5;"NONE"
"4447";"Boy";"ASRREA0";"IDCNTRY";"Chinese Taipei";"Singapore";51,8907787904579;0,64150031806217;50,6307640311133;0,631736483719132;-1,26001475934454;0,900340848198991;-1,39948638547838;555,27504177345;2,26087226491153;567,674123253264;3,44535000734784;12,3990814798139;4,12091980889922;3,00881406452944;"4 to 20";"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h 3m";150;5;"NONE"
"4448";"Boy";"ASRREA0";"IDCNTRY";"Chinese Taipei";"Slovak Republic";51,8907787904579;0,64150031806217;51,0107770354685;0,967117003772356;-0,880001754989433;1,16053347950823;-0,758273475541893;555,27504177345;2,26087226491153;530,308428476556;3,11654769237729;-24,9666132968936;3,85024842277851;-6,48441621303921;"-33 to -17";"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h 3m";150;5;"NONE"
"4449";"Boy";"ASRREA0";"IDCNTRY";"Chinese Taipei";"Slovenia";51,8907787904579;0,64150031806217;50,4063083482935;0,880752159676293;-1,48447044216439;1,08960865674256;-1,36238862730982;555,27504177345;2,26087226491153;533,376683298526;2,58691704273186;-21,8983584749234;3,43564887382613;-6,37386394219504;"-29 to -15";"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h 3m";150;5;"NONE"
"4450";"Boy";"ASRREA0";"IDCNTRY";"Chinese Taipei";"South Africa";51,8907787904579;0,64150031806217;51,9935066840109;0,744557748424086;0,102727893553033;0,982796468660836;0,104526111793026;555,27504177345;2,26087226491153;294,863194766168;5,09696055185542;-260,411847007282;5,57589008727903;-46,7031887162539;"-271 to -249";"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h 3m";150;5;"NONE"
"4451";"Boy";"ASRREA0";"IDCNTRY";"Chinese Taipei";"Spain";51,8907787904579;0,64150031806217;50,6023027901674;0,618326380967768;-1,28847600029052;0,890982699873888;-1,44612908923248;555,27504177345;2,26087226491153;523,72686093541;2,52654227288791;-31,5481808380395;3,39042169278923;-9,30509054526648;"-38 to -25";"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h 3m";150;5;"NONE"
"4452";"Boy";"ASRREA0";"IDCNTRY";"Chinese Taipei";"Sweden";51,8907787904579;0,64150031806217;51,2588535609527;0,955231667759885;-0,6319252295052;1,15064772939645;-0,549190871681176;555,27504177345;2,26087226491153;548,260819335424;2,66124792685029;-7,01422243802538;3,49195989759493;-2,00867783242768;"-14 to 0";"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h 3m";150;5;"NONE"
"4453";"Boy";"ASRREA0";"IDCNTRY";"Chinese Taipei";"Trinidad And Tobago";51,8907787904579;0,64150031806217;47,9512831312216;1,79934617600774;-3,93949565923629;1,91027990597911;-2,06226095291366;555,27504177345;2,26087226491153;466,629622432067;4,3423527163116;-88,6454193413826;4,89566854587859;-18,1069078739019;"-98 to -79";"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h 3m";150;5;"NONE"
"4454";"Boy";"ASRREA0";"IDCNTRY";"Chinese Taipei";"United Arab Emirates";51,8907787904579;0,64150031806217;51,2703428862942;2,08909363064045;-0,620435904163669;2,18536835697243;-0,283904497008098;555,27504177345;2,26087226491153;435,893086373277;4,47911003050312;-119,381955400173;5,01736684562728;-23,7937466151625;"-129 to -110";"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h 3m";150;5;"NONE"
"4455";"Boy";"ASRREA0";"IDCNTRY";"Chinese Taipei";"Egypt";51,8907787904579;0,64150031806217;50,5458409789781;1,16350039650552;-1,3449378114798;1,32862930523994;-1,0122746850273;555,27504177345;2,26087226491153;312,181724214907;6,59075551773956;-243,093317558543;6,96775442254251;-34,8883302735344;"-257 to -229";"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h 3m";150;5;"NONE"
"4456";"Boy";"ASRREA0";"IDCNTRY";"Chinese Taipei";"United States";51,8907787904579;0,64150031806217;50,4408795359507;0,695888789858879;-1,44989925450723;0,946458591764647;-1,53192043172637;555,27504177345;2,26087226491153;545,55915841173;3,59902988816113;-9,71588336171965;4,25024229122568;-2,28595988087018;"-18 to -1";"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h 3m";150;5;"NONE"
"4457";"Boy";"ASRREA0";"IDCNTRY";"Chinese Taipei";"England";51,8907787904579;0,64150031806217;49,9712573868682;0,837530685276153;-1,91952140358971;1,05497881820111;-1,81948809821867;555,27504177345;2,26087226491153;551,23886766423;2,42925458094211;-4,03617410921945;3,3185570986913;-1,21624368338009;"-11 to 2";"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h 3m";150;5;"NONE"
"4458";"Boy";"ASRREA0";"IDCNTRY";"Chinese Taipei";"Northern Ireland";51,8907787904579;0,64150031806217;49,7117081936027;1,21366970341671;-2,17907059685519;1,37277704200845;-1,58734487114316;555,27504177345;2,26087226491153;555,830737795185;2,72309097076683;0,555696021735412;3,53931742477529;0,15700655099357;"-6 to 7";"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h 3m";150;5;"NONE"
"4459";"Boy";"ASRREA0";"IDCNTRY";"Chinese Taipei";"Belgium (Flemish)";51,8907787904579;0,64150031806217;49,5256136268966;0,935196897735765;-2,36516516356132;1,13407049851782;-2,08555391102448;555,27504177345;2,26087226491153;520,265338952303;2,24180089344642;-35,0097028211467;3,18389928297102;-10,9958575035319;"-41 to -29";"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h 3m";150;5;"NONE"
"4460";"Boy";"ASRREA0";"IDCNTRY";"Chinese Taipei";"Belgium (French)";51,8907787904579;0,64150031806217;50,0401707204208;1,0297964008373;-1,85060807003705;1,2132614249416;-1,52531682949215;555,27504177345;2,26087226491153;491,837442432344;3,3679806244978;-63,4375993411057;4,05645619787011;-15,6386748054655;"-71 to -55";"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h 3m";150;5;"NONE"
"4461";"Boy";"ASRREA0";"IDCNTRY";"Chinese Taipei";"Norway (4)";51,8907787904579;0,64150031806217;50,4615528105948;0,715432419391203;-1,42922597986313;0,960919458013946;-1,48735252256947;555,27504177345;2,26087226491153;508,503622871388;2,13821160537194;-46,7714189020621;3,11183101526954;-15,0301924084431;"-53 to -41";"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h 3m";150;5;"NONE"
"4462";"Boy";"ASRREA0";"IDCNTRY";"Chinese Taipei";"South Africa (Eng/Afr)";51,8907787904579;0,64150031806217;49,4984905846451;0,821091315394038;-2,39228820581282;1,04197581847631;-2,29591528267046;555,27504177345;2,26087226491153;392,011389801547;6,56173208586295;-163,263651971903;6,94030772840006;-23,5239788149192;"-177 to -150";"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h 3m";150;5;"NONE"
"4463";"Boy";"ASRREA0";"IDCNTRY";"Chinese Taipei";"United Arab Emirates (Dubai)";51,8907787904579;0,64150031806217;51,9242447391697;3,01654118348904;0,0334659487118188;3,08399795229493;0,010851482144116;555,27504177345;2,26087226491153;508,716402008689;2,79463365295173;-46,5586397647608;3,59465167331364;-12,9521978750842;"-54 to -40";"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h 3m";150;5;"NONE"
"4464";"Boy";"ASRREA0";"IDCNTRY";"Chinese Taipei";"United Arab Emirates (Abu Dhabi)";51,8907787904579;0,64150031806217;52,8062850334869;3,44325996966891;0,915506243029058;3,5025079410043;0,26138591502138;555,27504177345;2,26087226491153;395,91082477166;6,35161716960626;-159,364217001789;6,74200148824392;-23,6375232606629;"-173 to -146";"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h 3m";150;5;"NONE"
"4465";"Boy";"ASRREA0";"IDCNTRY";"Chinese Taipei";"Canada (Ontario)";51,8907787904579;0,64150031806217;51,8183338277285;1,0597295999946;-0,0724449627293509;1,2387693422016;-0,0584813978368228;555,27504177345;2,26087226491153;537,447804525395;3,84632501086807;-17,8272372480552;4,46158710410045;-3,99571650896852;"-27 to -9";"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h 3m";150;5;"NONE"
"4466";"Boy";"ASRREA0";"IDCNTRY";"Chinese Taipei";"Canada (Quebec)";51,8907787904579;0,64150031806217;48,1594975478431;1,11574980299724;-3,73128124261482;1,28701992251955;-2,89916354621009;555,27504177345;2,26087226491153;542,193379081123;3,08409143615025;-13,0816626923267;3,82402450106972;-3,42091497809893;"-21 to -6";"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h 3m";150;5;"NONE"
"4467";"Boy";"ASRREA0";"IDCNTRY";"Chinese Taipei";"Argentina, Buenos Aires";51,8907787904579;0,64150031806217;50,5756092693638;1,09164120942327;-1,31516952109412;1,26617660228933;-1,03869359038558;555,27504177345;2,26087226491153;475,086553623866;3,44261697594233;-80,1884881495835;4,11863509445696;-19,4696753440247;"-88 to -72";"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h 3m";150;5;"NONE"
"4468";"Boy";"ASRREA0";"IDCNTRY";"Chinese Taipei";"Spain (Andalucia)";51,8907787904579;0,64150031806217;49,5537833848448;0,836033582699228;-2,33699540561305;1,05379068579807;-2,21770360766015;555,27504177345;2,26087226491153;523,097453217408;2,17058269755353;-32,1775885560416;3,13416219190471;-10,2667273056748;"-38 to -26";"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h 3m";150;5;"NONE"
"4469";"Boy";"ASRREA0";"IDCNTRY";"Chinese Taipei";"Denmark (Grade 3)";51,8907787904579;0,64150031806217;49,6963515674057;0,607911822946232;-2,19442722305215;0,883786989354152;-2,48298204147108;555,27504177345;2,26087226491153;491,124063540762;3,0664743705917;-64,1509782326878;3,80983050328252;-16,8382761850995;"-72 to -57";"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h 3m";150;5;"NONE"
"4470";"Boy";"ASRREA0";"IDCNTRY";"Chinese Taipei";"Russian Federation, Moscow";51,8907787904579;0,64150031806217;50,8198970711821;0,883201074292001;-1,07088171927577;1,0915891148708;-0,981030045726067;555,27504177345;2,26087226491153;604,172746707224;2,61390641375678;48,8977049337738;3,45601651299947;14,1485738710593;"42 to 56";"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h 3m";150;5;"NONE"
"4471";"Boy";"ASRREA0";"IDCNTRY";"Chinese Taipei";"South Africa (Gauteng)";51,8907787904579;0,64150031806217;52,5938996403225;4,38607310989863;0,703120849864581;4,43273730142557;0,15862001333543;555,27504177345;2,26087226491153;490,652280358902;20,5143543669236;-64,6227614145475;20,6385628978852;-3,13116575675767;"-105 to -24";"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h 3m";150;5;"NONE"
"4472";"Boy";"ASRREA0";"IDCNTRY";"Chinese Taipei";"Spain, Madrid, Bilingual";51,8907787904579;0,64150031806217;50,501705499689;1,49419155219454;-1,38907329076883;1,62607842760532;-0,85424741340089;555,27504177345;2,26087226491153;407,884188856723;6,16400576612545;-147,390852916727;6,56555484959756;-22,4491084597003;"-160 to -135";"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h 3m";150;5;"NONE"
"4473";"Boy";"ASRREA0";"IDCNTRY";"Chinese Taipei";"Spain, Madrid";51,8907787904579;0,64150031806217;49,0711140368146;1,02204756958028;-2,81966475364323;1,2066912996118;-2,33669104480187;555,27504177345;2,26087226491153;545,234349487653;2,42805650533201;-10,0406922857966;3,31768018219528;-3,02641958669829;"-17 to -4";"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h 3m";150;5;"NONE"
"4474";"Boy";"ASRREA0";"IDCNTRY";"Czech Republic";"Azerbaijan, Republic of";50,8714585986065;0,942399720401269;52,9796554191192;0,77250362971015;2,10819682051267;1,21855615009229;1,7300776992123;538,306231127626;2,64058961584342;466,494710080559;4,26695098943175;-71,8115210470666;5,01792629135908;-14,3109955940817;"-82 to -62";"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h 3m";150;5;"NONE"
"4475";"Boy";"ASRREA0";"IDCNTRY";"Czech Republic";"Australia";50,8714585986065;0,942399720401269;49,7116987463873;0,782646269356416;-1,15975985221921;1,22501119013253;-0,946734088276973;538,306231127626;2,64058961584342;534,099591524565;2,96292627211381;-4,20663960306135;3,96883428896727;-1,05991817666844;"-12 to 4";"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h 3m";150;5;"NONE"
"4476";"Boy";"ASRREA0";"IDCNTRY";"Czech Republic";"Austria";50,8714585986065;0,942399720401269;51,5279699056353;0,877249850975558;0,656511307028784;1,28751098404986;0,509907344606671;538,306231127626;2,64058961584342;537,908153162658;2,68260207984;-0,398077964968047;3,76418217386751;-0,10575417091438;"-8 to 7";"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h 3m";150;5;"NONE"
"4477";"Boy";"ASRREA0";"IDCNTRY";"Czech Republic";"Bahrain";50,8714585986065;0,942399720401269;50,1369430981059;1,52499951969751;-0,734515500500626;1,79269092932665;-0,409727905956727;538,306231127626;2,64058961584342;424,475496193655;3,4992280678861;-113,830734933971;4,3837553068553;-25,9664892235119;"-122 to -105";"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h 3m";150;5;"NONE"
"4478";"Boy";"ASRREA0";"IDCNTRY";"Czech Republic";"Bulgaria";50,8714585986065;0,942399720401269;50,5027693664008;0,736769648487245;-0,36868923220576;1,1962218640137;-0,308211414033758;538,306231127626;2,64058961584342;543,778601579039;4,27819143047182;5,47237045141292;5,02748798457665;1,08849001095598;"-4 to 15";"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h 3m";150;5;"NONE"
"4479";"Boy";"ASRREA0";"IDCNTRY";"Czech Republic";"Canada";50,8714585986065;0,942399720401269;50,6626003894647;0,617638261093055;-0,208858209141808;1,12676273215724;-0,185361303831854;538,306231127626;2,64058961584342;537,382217511789;2,07436824150064;-0,924013615837248;3,3579334598301;-0,275173295388647;"-8 to 6";"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h 3m";150;5;"NONE"
"4480";"Boy";"ASRREA0";"IDCNTRY";"Czech Republic";"Chile";50,8714585986065;0,942399720401269;52,3736776175153;1,41336818971085;1,50221901890876;1,69874273293483;0,884312256225789;538,306231127626;2,64058961584342;487,008731839487;3,20299193199102;-51,2974992881392;4,15112886281547;-12,3574817798711;"-59 to -43";"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h 3m";150;5;"NONE"
