IDCNTRY;EqVar;TOTWGT;mean;stdev;var;TOTWGT.se;mean.se;stdev.se;var.se;NObs;xvar;dvar;weight;method;jk2type;shortcut;missoptn;date;time;reps;npv;infile;selcrit
Portugal;ASRIIE0_;92498,752523001;526,603063223477;66,2176897194219;4385,44909793363;2252,30398399727;2,39158888504652;1,70459971959522;225,660242773103;4597; ASDGSLR_d2 ASDGSLR_d3 ASBG01_d2 ASDAGE ASRINF0_;ASRIIE0_;TOTWGT;JRR;FULL;N;listwise;25-FEB-26;19h42m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\PIRLS2016.sav;NONE
Portugal;ASDGSLR_D2;92498,752523001;,230401498081832;,421092109575552;,177318564746789;2252,30398399727;,00956010585166128;,00612100721382819;,00515486216192486;4597; ASDGSLR_d2 ASDGSLR_d3 ASBG01_d2 ASDAGE ASRINF0_;ASRIIE0_;TOTWGT;JRR;FULL;N;listwise;25-FEB-26;19h42m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\PIRLS2016.sav;NONE
Portugal;ASDGSLR_D3;92498,752523001;,0474919775583745;,212689865017078;,0452369786809828;2252,30398399727;,00391749801118745;,00833514076824874;,00354543726512629;4597; ASDGSLR_d2 ASDGSLR_d3 ASBG01_d2 ASDAGE ASRINF0_;ASRIIE0_;TOTWGT;JRR;FULL;N;listwise;25-FEB-26;19h42m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\PIRLS2016.sav;NONE
Portugal;ASBG01_D2;92498,752523001;,504879966336703;,499978887993747;,249978888439463;2252,30398399727;,00841637824139993;8,357109471643E-005;8,35667439853516E-005;4597; ASDGSLR_d2 ASDGSLR_d3 ASBG01_d2 ASDAGE ASRINF0_;ASRIIE0_;TOTWGT;JRR;FULL;N;listwise;25-FEB-26;19h42m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\PIRLS2016.sav;NONE
Portugal;ASRINF0_;92498,752523001;528,476358761997;67,8928608864347;4609,87237695518;2252,30398399727;2,31617490367253;1,46181525752087;198,845864651522;4597; ASDGSLR_d2 ASDGSLR_d3 ASBG01_d2 ASDAGE ASRINF0_;ASRIIE0_;TOTWGT;JRR;FULL;N;listwise;25-FEB-26;19h42m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\PIRLS2016.sav;NONE
Qatar;ASDAGE;18991,734811;10,0026739397373;,565779668606368;,320106633408332;147,189443200027;,00650841043514077;,00738768514190983;,00835948261687501;8873; ASDGSLR_d2 ASDGSLR_d3 ASBG01_d2 ASDAGE ASRINF0_;ASRIIE0_;TOTWGT;JRR;FULL;N;listwise;25-FEB-26;19h42m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\PIRLS2016.sav;NONE
Qatar;ASRIIE0_;18991,734811;443,52417676603;112,112695292107;12569,3750409127;147,189443200027;1,94069777479491;1,44200092666905;323,361124199731;8873; ASDGSLR_d2 ASDGSLR_d3 ASBG01_d2 ASDAGE ASRINF0_;ASRIIE0_;TOTWGT;JRR;FULL;N;listwise;25-FEB-26;19h42m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\PIRLS2016.sav;NONE
Qatar;ASDGSLR_D2;18991,734811;,392752985982074;,488375507820344;,238510636638779;147,189443200027;,0082560453336182;,00181342156611803;,00177118833203422;8873; ASDGSLR_d2 ASDGSLR_d3 ASBG01_d2 ASDAGE ASRINF0_;ASRIIE0_;TOTWGT;JRR;FULL;N;listwise;25-FEB-26;19h42m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\PIRLS2016.sav;NONE
Qatar;ASDGSLR_D3;18991,734811;,123661553479555;,329203706091704;,108375080104513;147,189443200027;,0047460376212773;,00542595618297664;,00357242460465681;8873; ASDGSLR_d2 ASDGSLR_d3 ASBG01_d2 ASDAGE ASRINF0_;ASRIIE0_;TOTWGT;JRR;FULL;N;listwise;25-FEB-26;19h42m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\PIRLS2016.sav;NONE
Qatar;ASBG01_D2;18991,734811;,491496144448767;,499940841447297;,249940844947031;147,189443200027;,0237801996073924;,000545224743545498;,000544872779699968;8873; ASDGSLR_d2 ASDGSLR_d3 ASBG01_d2 ASDAGE ASRINF0_;ASRIIE0_;TOTWGT;JRR;FULL;N;listwise;25-FEB-26;19h42m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\PIRLS2016.sav;NONE
Qatar;ASRINF0_;18991,734811;452,138597541876;110,34474247132;12176,3274648903;147,189443200027;1,94860928089204;1,59205492896054;351,613701898583;8873; ASDGSLR_d2 ASDGSLR_d3 ASBG01_d2 ASDAGE ASRINF0_;ASRIIE0_;TOTWGT;JRR;FULL;N;listwise;25-FEB-26;19h42m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\PIRLS2016.sav;NONE
Russian Federation;ASDAGE;1311569,21277101;10,8116339489262;,430768997268514;,185561929007721;17797,3091789649;,00896338793881571;,0112259113460721;,00967122873108552;4571; ASDGSLR_d2 ASDGSLR_d3 ASBG01_d2 ASDAGE ASRINF0_;ASRIIE0_;TOTWGT;JRR;FULL;N;listwise;25-FEB-26;19h42m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\PIRLS2016.sav;NONE
Russian Federation;ASRIIE0_;1311569,21277101;582,112916449095;65,624362339243;4306,61199297986;17797,3091789649;2,22009065415301;1,23621452026587;162,197721798018;4571; ASDGSLR_d2 ASDGSLR_d3 ASBG01_d2 ASDAGE ASRINF0_;ASRIIE0_;TOTWGT;JRR;FULL;N;listwise;25-FEB-26;19h42m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\PIRLS2016.sav;NONE
Russian Federation;ASDGSLR_D2;1311569,21277101;,436359903584377;,495933589961164;,245950125651768;17797,3091789649;,0112175088484221;,00143987548716481;,00142813531356355;4571; ASDGSLR_d2 ASDGSLR_d3 ASBG01_d2 ASDAGE ASRINF0_;ASRIIE0_;TOTWGT;JRR;FULL;N;listwise;25-FEB-26;19h42m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\PIRLS2016.sav;NONE
Russian Federation;ASDGSLR_D3;1311569,21277101;,101127966409621;,301498209159953;,0909011701266588;17797,3091789649;,00692323372536063;,00916010562896382;,0055230333955291;4571; ASDGSLR_d2 ASDGSLR_d3 ASBG01_d2 ASDAGE ASRINF0_;ASRIIE0_;TOTWGT;JRR;FULL;N;listwise;25-FEB-26;19h42m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\PIRLS2016.sav;NONE
Russian Federation;ASBG01_D2;1311569,21277101;,50839388549174;,49992972830603;,249929733244141;17797,3091789649;,00848428342472977;,00014323565695248;,000143214180179666;4571; ASDGSLR_d2 ASDGSLR_d3 ASBG01_d2 ASDAGE ASRINF0_;ASRIIE0_;TOTWGT;JRR;FULL;N;listwise;25-FEB-26;19h42m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\PIRLS2016.sav;NONE
Russian Federation;ASRINF0_;1311569,21277101;584,49570630624;69,10123303077;4775,07621590566;17797,3091789649;2,25547760867723;1,36133571173094;188,144335080839;4571; ASDGSLR_d2 ASDGSLR_d3 ASBG01_d2 ASDAGE ASRINF0_;ASRIIE0_;TOTWGT;JRR;FULL;N;listwise;25-FEB-26;19h42m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\PIRLS2016.sav;NONE
Russian Federation, Moscow;ASDAGE;86767,2873689993;10,7640925190523;,386143523456293;,149106820707241;848,803970881761;,00756529302754769;,00894687892100401;,00690912117944135;4277; ASDGSLR_d2 ASDGSLR_d3 ASBG01_d2 ASDAGE ASRINF0_;ASRIIE0_;TOTWGT;JRR;FULL;N;listwise;25-FEB-26;19h42m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\PIRLS2016.sav;NONE
Russian Federation, Moscow;ASRIIE0_;86767,2873689993;614,208312989144;61,3802057507107;3767,66535552404;848,803970881761;2,07028304517889;1,08654399472632;133,444055457912;4277; ASDGSLR_d2 ASDGSLR_d3 ASBG01_d2 ASDAGE ASRINF0_;ASRIIE0_;TOTWGT;JRR;FULL;N;listwise;25-FEB-26;19h42m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\PIRLS2016.sav;NONE
Russian Federation, Moscow;ASDGSLR_D2;86767,2873689993;,482430203447337;,499694086411582;,249694179994706;848,803970881761;,0109978008538072;,000387611149374215;,000387367493541331;4277; ASDGSLR_d2 ASDGSLR_d3 ASBG01_d2 ASDAGE ASRINF0_;ASRIIE0_;TOTWGT;JRR;FULL;N;listwise;25-FEB-26;19h42m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\PIRLS2016.sav;NONE
Russian Federation, Moscow;ASDGSLR_D3;86767,2873689993;,122996175662545;,328434711378111;,107869359638023;848,803970881761;,00743398254253096;,00853394414573201;,00560538342177782;4277; ASDGSLR_d2 ASDGSLR_d3 ASBG01_d2 ASDAGE ASRINF0_;ASRIIE0_;TOTWGT;JRR;FULL;N;listwise;25-FEB-26;19h42m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\PIRLS2016.sav;NONE
Russian Federation, Moscow;ASBG01_D2;86767,2873689993;,508001313439104;,499938855810198;,24993885954881;848,803970881761;,00890201128264311;,000143620601611554;,000143601248370627;4277; ASDGSLR_d2 ASDGSLR_d3 ASBG01_d2 ASDAGE ASRINF0_;ASRIIE0_;TOTWGT;JRR;FULL;N;listwise;25-FEB-26;19h42m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\PIRLS2016.sav;NONE
Russian Federation, Moscow;ASRINF0_;86767,2873689993;613,195558367085;65,8910392438968;4341,91269585591;848,803970881761;2,54507068715058;1,21129818833027;159,573593781265;4277; ASDGSLR_d2 ASDGSLR_d3 ASBG01_d2 ASDAGE ASRINF0_;ASRIIE0_;TOTWGT;JRR;FULL;N;listwise;25-FEB-26;19h42m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\PIRLS2016.sav;NONE
Saudi Arabia;ASDAGE;418973,556296003;9,92528607652827;,478097931516771;,228577632120615;9656,90769005872;,0133575445138199;,00891154280898725;,00852075361526886;4604; ASDGSLR_d2 ASDGSLR_d3 ASBG01_d2 ASDAGE ASRINF0_;ASRIIE0_;TOTWGT;JRR;FULL;N;listwise;25-FEB-26;19h42m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\PIRLS2016.sav;NONE
Saudi Arabia;ASRIIE0_;418973,556296003;440,664198000859;93,4703422187485;8737,28180924307;9656,90769005872;4,18634808019177;2,56552531943604;479,711088982432;4604; ASDGSLR_d2 ASDGSLR_d3 ASBG01_d2 ASDAGE ASRINF0_;ASRIIE0_;TOTWGT;JRR;FULL;N;listwise;25-FEB-26;19h42m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\PIRLS2016.sav;NONE
Saudi Arabia;ASDGSLR_D2;418973,556296003;,355196988544213;,478573541396828;,229032634525101;9656,90769005872;,0123215288341803;,00372861312782453;,00356870272040872;4604; ASDGSLR_d2 ASDGSLR_d3 ASBG01_d2 ASDAGE ASRINF0_;ASRIIE0_;TOTWGT;JRR;FULL;N;listwise;25-FEB-26;19h42m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\PIRLS2016.sav;NONE
Saudi Arabia;ASDGSLR_D3;418973,556296003;,0711317196996195;,257045046348409;,0660721558522559;9656,90769005872;,00575165022297097;,00959707489698503;,00493342574466065;4604; ASDGSLR_d2 ASDGSLR_d3 ASBG01_d2 ASDAGE ASRINF0_;ASRIIE0_;TOTWGT;JRR;FULL;N;listwise;25-FEB-26;19h42m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\PIRLS2016.sav;NONE
Saudi Arabia;ASBG01_D2;418973,556296003;,507832424669018;,499939245984127;,249939249675177;9656,90769005872;,0271123601198652;,000457535494335669;,000457429038247033;4604; ASDGSLR_d2 ASDGSLR_d3 ASBG01_d2 ASDAGE ASRINF0_;ASRIIE0_;TOTWGT;JRR;FULL;N;listwise;25-FEB-26;19h42m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\PIRLS2016.sav;NONE
Saudi Arabia;ASRINF0_;418973,556296003;430,939548049775;103,479261905509;10708,1054344922;9656,90769005872;4,54910816633144;2,68511919825694;555,673053956736;4604; ASDGSLR_d2 ASDGSLR_d3 ASBG01_d2 ASDAGE ASRINF0_;ASRIIE0_;TOTWGT;JRR;FULL;N;listwise;25-FEB-26;19h42m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\PIRLS2016.sav;NONE
Singapore;ASDAGE;39008,6998329996;10,3729170383555;,348167196158482;,121220396480859;25,3022307425823;,00469694556493139;,00599640354955494;,00417538822395363;6469; ASDGSLR_d2 ASDGSLR_d3 ASBG01_d2 ASDAGE ASRINF0_;ASRIIE0_;TOTWGT;JRR;FULL;N;listwise;25-FEB-26;19h42m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\PIRLS2016.sav;NONE
Singapore;ASRIIE0_;39008,6998329996;578,890938115534;81,4920681315292;6641,25828948732;25,3022307425823;3,16526172198288;2,23990979653992;365,014282753193;6469; ASDGSLR_d2 ASDGSLR_d3 ASBG01_d2 ASDAGE ASRINF0_;ASRIIE0_;TOTWGT;JRR;FULL;N;listwise;25-FEB-26;19h42m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\PIRLS2016.sav;NONE
Singapore;ASDGSLR_D2;39008,6998329996;,500984164216304;,500005440357444;,250005440387041;25,3022307425823;,00628066812129034;1,45565701397531E-005;1,45566716526927E-005;6469; ASDGSLR_d2 ASDGSLR_d3 ASBG01_d2 ASDAGE ASRINF0_;ASRIIE0_;TOTWGT;JRR;FULL;N;listwise;25-FEB-26;19h42m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\PIRLS2016.sav;NONE
Singapore;ASDGSLR_D3;39008,6998329996;,185492032546002;,388701185502329;,151088611610916;25,3022307425823;,00622026734953989;,00503318706499364;,0039127567454288;6469; ASDGSLR_d2 ASDGSLR_d3 ASBG01_d2 ASDAGE ASRINF0_;ASRIIE0_;TOTWGT;JRR;FULL;N;listwise;25-FEB-26;19h42m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\PIRLS2016.sav;NONE
Singapore;ASBG01_D2;39008,6998329996;,505302453872741;,499978291781974;,24997829225322;25,3022307425823;,00631970966074042;6,79204421189902E-005;6,79168840825361E-005;6469; ASDGSLR_d2 ASDGSLR_d3 ASBG01_d2 ASDAGE ASRINF0_;ASRIIE0_;TOTWGT;JRR;FULL;N;listwise;25-FEB-26;19h42m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\PIRLS2016.sav;NONE
Singapore;ASRINF0_;39008,6998329996;578,690362353776;81,4507816974822;6634,50715368459;25,3022307425823;3,3131448054379;2,25961260951632;367,95631457619;6469; ASDGSLR_d2 ASDGSLR_d3 ASBG01_d2 ASDAGE ASRINF0_;ASRIIE0_;TOTWGT;JRR;FULL;N;listwise;25-FEB-26;19h42m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\PIRLS2016.sav;NONE
Slovak Republic;ASDAGE;46861,5290389999;10,4078313727408;,548153564057323;,300472329788746;832,041579600437;,0158275423846116;,0413139673606991;,0451881472138311;5436; ASDGSLR_d2 ASDGSLR_d3 ASBG01_d2 ASDAGE ASRINF0_;ASRIIE0_;TOTWGT;JRR;FULL;N;listwise;25-FEB-26;19h42m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\PIRLS2016.sav;NONE
Slovak Republic;ASRIIE0_;46861,5290389999;531,814524800899;81,7303920144227;6680,69677406181;832,041579600437;3,25754402108755;3,85484319790732;629,994706522599;5436; ASDGSLR_d2 ASDGSLR_d3 ASBG01_d2 ASDAGE ASRINF0_;ASRIIE0_;TOTWGT;JRR;FULL;N;listwise;25-FEB-26;19h42m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\PIRLS2016.sav;NONE
Slovak Republic;ASDGSLR_D2;46861,5290389999;,470540212263431;,499136692065769;,249137437366358;832,041579600437;,00850016776360839;,000501909442762869;,000501038620268503;5436; ASDGSLR_d2 ASDGSLR_d3 ASBG01_d2 ASDAGE ASRINF0_;ASRIIE0_;TOTWGT;JRR;FULL;N;listwise;25-FEB-26;19h42m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\PIRLS2016.sav;NONE
Slovak Republic;ASDGSLR_D3;46861,5290389999;,224969720455049;,417566840310371;,174362066126787;832,041579600437;,0101233965986073;,00666840691084086;,00556874666301628;5436; ASDGSLR_d2 ASDGSLR_d3 ASBG01_d2 ASDAGE ASRINF0_;ASRIIE0_;TOTWGT;JRR;FULL;N;listwise;25-FEB-26;19h42m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\PIRLS2016.sav;NONE
Slovak Republic;ASBG01_D2;46861,5290389999;,509141799025453;,499921754585121;,249921760707466;832,041579600437;,0100041130168363;,000184348517779235;,000184316740697477;5436; ASDGSLR_d2 ASDGSLR_d3 ASBG01_d2 ASDAGE ASRINF0_;ASRIIE0_;TOTWGT;JRR;FULL;N;listwise;25-FEB-26;19h42m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\PIRLS2016.sav;NONE
Slovak Republic;ASRINF0_;46861,5290389999;531,471708824327;84,9027365894708;7208,95896573432;832,041579600437;3,19944479083847;3,70470018157231;628,995859242268;5436; ASDGSLR_d2 ASDGSLR_d3 ASBG01_d2 ASDAGE ASRINF0_;ASRIIE0_;TOTWGT;JRR;FULL;N;listwise;25-FEB-26;19h42m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\PIRLS2016.sav;NONE
Slovenia;ASDAGE;19407,6732219998;9,86473364708496;,342024961704488;,116981074428956;507,325734067841;,00852184778759347;,0114975690096345;,00786165656950843;4480; ASDGSLR_d2 ASDGSLR_d3 ASBG01_d2 ASDAGE ASRINF0_;ASRIIE0_;TOTWGT;JRR;FULL;N;listwise;25-FEB-26;19h42m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\PIRLS2016.sav;NONE
Slovenia;ASRIIE0_;19407,6732219998;539,700678843127;72,2932078591608;5226,88707241059;507,325734067841;2,4975661773998;1,47979156596865;214,01553778622;4480; ASDGSLR_d2 ASDGSLR_d3 ASBG01_d2 ASDAGE ASRINF0_;ASRIIE0_;TOTWGT;JRR;FULL;N;listwise;25-FEB-26;19h42m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\PIRLS2016.sav;NONE
Slovenia;ASDGSLR_D2;19407,6732219998;,531249188816342;,499035389573421;,249036320046696;507,325734067841;,0123022957770905;,000772155149286914;,000770599948704694;4480; ASDGSLR_d2 ASDGSLR_d3 ASBG01_d2 ASDAGE ASRINF0_;ASRIIE0_;TOTWGT;JRR;FULL;N;listwise;25-FEB-26;19h42m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\PIRLS2016.sav;NONE
Slovenia;ASDGSLR_D3;19407,6732219998;,179780542576575;,3840144495704;,147467097478857;507,325734067841;,0109848175662133;,00916021542288916;,00703504374140929;4480; ASDGSLR_d2 ASDGSLR_d3 ASBG01_d2 ASDAGE ASRINF0_;ASRIIE0_;TOTWGT;JRR;FULL;N;listwise;25-FEB-26;19h42m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\PIRLS2016.sav;NONE
Slovenia;ASBG01_D2;19407,6732219998;,503903590767092;,499997643355102;,249997643360655;507,325734067841;,0088150013382721;7,16564951844056E-005;7,16551225638095E-005;4480; ASDGSLR_d2 ASDGSLR_d3 ASBG01_d2 ASDAGE ASRINF0_;ASRIIE0_;TOTWGT;JRR;FULL;N;listwise;25-FEB-26;19h42m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\PIRLS2016.sav;NONE
Slovenia;ASRINF0_;19407,6732219998;544,522942946048;74,8437585807928;5601,72225444271;507,325734067841;2,07450281086802;1,31031880362274;196,090164757224;4480; ASDGSLR_d2 ASDGSLR_d3 ASBG01_d2 ASDAGE ASRINF0_;ASRIIE0_;TOTWGT;JRR;FULL;N;listwise;25-FEB-26;19h42m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\PIRLS2016.sav;NONE
South Africa;ASDAGE;954097,976575004;10,6401101454048;,942264149923404;,887861728230875;20993,5928875256;,0213585861362089;,0145990071502841;,0275116989372127;12319; ASDGSLR_d2 ASDGSLR_d3 ASBG01_d2 ASDAGE ASRINF0_;ASRIIE0_;TOTWGT;JRR;FULL;N;listwise;25-FEB-26;19h42m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\PIRLS2016.sav;NONE
South Africa;ASRIIE0_;954097,976575004;310,30337031595;114,591767685222;13131,3593793556;20993,5928875256;5,2088243061071;2,67993518528701;614,112612457342;12319; ASDGSLR_d2 ASDGSLR_d3 ASBG01_d2 ASDAGE ASRINF0_;ASRIIE0_;TOTWGT;JRR;FULL;N;listwise;25-FEB-26;19h42m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\PIRLS2016.sav;NONE
South Africa;ASDGSLR_D2;954097,976575004;,359089400343223;,479733722101281;,230144444121149;20993,5928875256;,00906962672951141;,00266417455283971;,00255613663517908;12319; ASDGSLR_d2 ASDGSLR_d3 ASBG01_d2 ASDAGE ASRINF0_;ASRIIE0_;TOTWGT;JRR;FULL;N;listwise;25-FEB-26;19h42m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\PIRLS2016.sav;NONE
South Africa;ASDGSLR_D3;954097,976575004;,0949261988146348;,293113127720277;,0859153056419633;20993,5928875256;,00603695883965255;,00834325848883496;,00489084318071723;12319; ASDGSLR_d2 ASDGSLR_d3 ASBG01_d2 ASDAGE ASRINF0_;ASRIIE0_;TOTWGT;JRR;FULL;N;listwise;25-FEB-26;19h42m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\PIRLS2016.sav;NONE
South Africa;ASBG01_D2;954097,976575004;,518861434063722;,499644381495543;,249644507960064;20993,5928875256;,00742582121144558;,000281101019201442;,000280894575611974;12319; ASDGSLR_d2 ASDGSLR_d3 ASBG01_d2 ASDAGE ASRINF0_;ASRIIE0_;TOTWGT;JRR;FULL;N;listwise;25-FEB-26;19h42m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\PIRLS2016.sav;NONE
South Africa;ASRINF0_;954097,976575004;315,740257116514;109,692770443272;12033,0165759085;20993,5928875256;4,45386427234948;2,62069417361979;574,949104240242;12319; ASDGSLR_d2 ASDGSLR_d3 ASBG01_d2 ASDAGE ASRINF0_;ASRIIE0_;TOTWGT;JRR;FULL;N;listwise;25-FEB-26;19h42m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\PIRLS2016.sav;NONE
South Africa (Eng/Afr);ASDAGE;465992,596613004;11,6302421333382;,915607205319353;,838336554432716;14895,0584963072;,0367775180473379;,0297778099497708;,0545178003926852;5113; ASDGSLR_d2 ASDGSLR_d3 ASBG01_d2 ASDAGE ASRINF0_;ASRIIE0_;TOTWGT;JRR;FULL;N;listwise;25-FEB-26;19h42m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\PIRLS2016.sav;NONE
South Africa (Eng/Afr);ASRIIE0_;465992,596613004;402,304795044146;108,845968820704;11849,9331944695;14895,0584963072;6,33280314056719;3,3792696498515;734,812203044174;5113; ASDGSLR_d2 ASDGSLR_d3 ASBG01_d2 ASDAGE ASRINF0_;ASRIIE0_;TOTWGT;JRR;FULL;N;listwise;25-FEB-26;19h42m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\PIRLS2016.sav;NONE
South Africa (Eng/Afr);ASDGSLR_D2;465992,596613004;,376885060581453;,484606248056473;,234843215655372;14895,0584963072;,010332818686388;,0026250345762949;,00254417224730772;5113; ASDGSLR_d2 ASDGSLR_d3 ASBG01_d2 ASDAGE ASRINF0_;ASRIIE0_;TOTWGT;JRR;FULL;N;listwise;25-FEB-26;19h42m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\PIRLS2016.sav;NONE
South Africa (Eng/Afr);ASDGSLR_D3;465992,596613004;,091131809414276;,287796769388195;,0828269804702817;14895,0584963072;,00602627317544619;,00856187739067445;,00492791624694389;5113; ASDGSLR_d2 ASDGSLR_d3 ASBG01_d2 ASDAGE ASRINF0_;ASRIIE0_;TOTWGT;JRR;FULL;N;listwise;25-FEB-26;19h42m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\PIRLS2016.sav;NONE
South Africa (Eng/Afr);ASBG01_D2;465992,596613004;,490336163466477;,499907137930038;,249907146553402;14895,0584963072;,00826386188098354;,000160380123028205;,000160348852945864;5113; ASDGSLR_d2 ASDGSLR_d3 ASBG01_d2 ASDAGE ASRINF0_;ASRIIE0_;TOTWGT;JRR;FULL;N;listwise;25-FEB-26;19h42m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\PIRLS2016.sav;NONE
South Africa (Eng/Afr);ASRINF0_;465992,596613004;409,304163329998;103,332157525402;10678,2042824208;14895,0584963072;6,05477324791334;2,94543034949437;608,860952742613;5113; ASDGSLR_d2 ASDGSLR_d3 ASBG01_d2 ASDAGE ASRINF0_;ASRIIE0_;TOTWGT;JRR;FULL;N;listwise;25-FEB-26;19h42m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\PIRLS2016.sav;NONE
South Africa (Gauteng);ASDAGE;1900,860536;11,5741952154821;,623469617101032;,388714363448108;118,547174410186;,0484660462537109;,0402079429231205;,0500120866134992;346; ASDGSLR_d2 ASDGSLR_d3 ASBG01_d2 ASDAGE ASRINF0_;ASRIIE0_;TOTWGT;JRR;FULL;N;listwise;25-FEB-26;19h42m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\PIRLS2016.sav;NONE
South Africa (Gauteng);ASRIIE0_;1900,860536;499,401510148146;89,2050376754294;7964,2476396359;118,547174410186;18,0782843651264;6,33866575543775;1124,41829107336;346; ASDGSLR_d2 ASDGSLR_d3 ASBG01_d2 ASDAGE ASRINF0_;ASRIIE0_;TOTWGT;JRR;FULL;N;listwise;25-FEB-26;19h42m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\PIRLS2016.sav;NONE
South Africa (Gauteng);ASDGSLR_D2;1900,860536;,392728231167822;,488485720707554;,238618299335178;118,547174410186;,0212945989778035;,00468677208336852;,00457667854107074;346; ASDGSLR_d2 ASDGSLR_d3 ASBG01_d2 ASDAGE ASRINF0_;ASRIIE0_;TOTWGT;JRR;FULL;N;listwise;25-FEB-26;19h42m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\PIRLS2016.sav;NONE
South Africa (Gauteng);ASDGSLR_D3;1900,860536;,136730310865899;,343652820839508;,118097261270951;118,547174410186;,0379846976954673;,0406144374072579;,027649606965546;346; ASDGSLR_d2 ASDGSLR_d3 ASBG01_d2 ASDAGE ASRINF0_;ASRIIE0_;TOTWGT;JRR;FULL;N;listwise;25-FEB-26;19h42m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\PIRLS2016.sav;NONE
