IDCNTRY;dvar;groupvar;refgroup;compgroup;pct;pct_se;cpct;cpct_se;pctdiff;pctdiff_se;pctdiff_t;mnpv;mnpv_se;cmnpv;cmnpv_se;mnpvdiff;mnpvdiff_se;mnpvdiff_t;mnpvdiff_ci;weight;method;jk2type;shortcut;date;time;reps;npv;infile;selcrit
Sweden;PVCIV;SGENDER;BOY;GIRL;49,9043770429257;,863193794872282;50,0956229570743;,863193794872291;,1912459141486;1,72638758974457;,11077808673132;527,359244244761;4,21341569393524;548,71276955355;3,38206740709256;21,3535253087887;4,52044555171034;4,72376562542809;12 to 30;TOTWGTS;JRR;HALF;N;26-FEB-26;10h10m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICCS2009.sav;NONE
Sweden;PVCIV;SGENDER;GIRL;BOY;50,0956229570743;,863193794872291;49,9043770429257;,863193794872282;-,1912459141486;1,72638758974457;-,11077808673132;548,71276955355;3,38206740709256;527,359244244761;4,21341569393524;-21,3535253087887;4,52044555171034;-4,72376562542809;-30 to -12;TOTWGTS;JRR;HALF;N;26-FEB-26;10h10m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICCS2009.sav;NONE
Sweden;PVCIV;SGENDER;GIRL;GIRL;50,0956229570743;,863193794872291;50,0956229570743;,863193794872291;0; ; ;548,71276955355;3,38206740709256;548,71276955355;3,38206740709256;0; ; ; ;TOTWGTS;JRR;HALF;N;26-FEB-26;10h10m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICCS2009.sav;NONE
Switzerland;PVCIV;SGENDER;BOY;BOY;50,7224626281637;1,32557009839514;50,7224626281637;1,32557009839514;0; ; ;528,285887211243;5,45109927481837;528,285887211243;5,45109927481837;0; ; ; ;TOTWGTS;JRR;HALF;N;26-FEB-26;10h10m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICCS2009.sav;NONE
Switzerland;PVCIV;SGENDER;BOY;GIRL;50,7224626281637;1,32557009839514;49,2775373718363;1,32557009839516;-1,44492525632746;2,6511401967903;-,545020311666961;528,285887211243;5,45109927481837;535,190456801028;3,00165723916451;6,90456958978568;4,56853424500853;1,51133147296191;-2 to 16;TOTWGTS;JRR;HALF;N;26-FEB-26;10h10m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICCS2009.sav;NONE
Switzerland;PVCIV;SGENDER;GIRL;BOY;49,2775373718363;1,32557009839516;50,7224626281637;1,32557009839514;1,44492525632746;2,6511401967903;,545020311666961;535,190456801028;3,00165723916451;528,285887211243;5,45109927481837;-6,90456958978568;4,56853424500853;-1,51133147296191;-16 to 2;TOTWGTS;JRR;HALF;N;26-FEB-26;10h10m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICCS2009.sav;NONE
Switzerland;PVCIV;SGENDER;GIRL;GIRL;49,2775373718363;1,32557009839516;49,2775373718363;1,32557009839516;0; ; ;535,190456801028;3,00165723916451;535,190456801028;3,00165723916451;0; ; ; ;TOTWGTS;JRR;HALF;N;26-FEB-26;10h10m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICCS2009.sav;NONE
Thailand;PVCIV;SGENDER;BOY;BOY;47,6043826801514;1,68566236078935;47,6043826801514;1,68566236078935;0; ; ;426,214129734385;4,46989725031732;426,214129734385;4,46989725031732;0; ; ; ;TOTWGTS;JRR;HALF;N;26-FEB-26;10h10m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICCS2009.sav;NONE
Thailand;PVCIV;SGENDER;BOY;GIRL;47,6043826801514;1,68566236078935;52,3956173198486;1,68566236078934;4,79123463969728;3,37132472157869;1,42117269482534;426,214129734385;4,46989725031732;474,366873600136;3,91533391874704;48,152743865751;4,51523774171975;10,6644979999239;39 to 57;TOTWGTS;JRR;HALF;N;26-FEB-26;10h10m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICCS2009.sav;NONE
Thailand;PVCIV;SGENDER;GIRL;BOY;52,3956173198486;1,68566236078934;47,6043826801514;1,68566236078935;-4,79123463969728;3,37132472157869;-1,42117269482534;474,366873600136;3,91533391874704;426,214129734385;4,46989725031732;-48,152743865751;4,51523774171975;-10,6644979999239;-57 to -39;TOTWGTS;JRR;HALF;N;26-FEB-26;10h10m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICCS2009.sav;NONE
Thailand;PVCIV;SGENDER;GIRL;GIRL;52,3956173198486;1,68566236078934;52,3956173198486;1,68566236078934;0; ; ;474,366873600136;3,91533391874704;474,366873600136;3,91533391874704;0; ; ; ;TOTWGTS;JRR;HALF;N;26-FEB-26;10h10m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICCS2009.sav;NONE
England;PVCIV;SGENDER;BOY;BOY;47,3923319269161;2,03680072263319;47,3923319269161;2,03680072263319;0; ; ;509,173872951883;6,10924381111762;509,173872951883;6,10924381111762;0; ; ; ;TOTWGTS;JRR;HALF;N;26-FEB-26;10h10m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICCS2009.sav;NONE
England;PVCIV;SGENDER;BOY;GIRL;47,3923319269161;2,03680072263319;52,6076680730839;2,0368007226332;5,21533614616778;4,07360144526639;1,2802764866033;509,173872951883;6,10924381111762;529,105264305921;6,0685182255949;19,9313913540383;8,48621317037378;2,34867908145659;3 to 37;TOTWGTS;JRR;HALF;N;26-FEB-26;10h10m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICCS2009.sav;NONE
England;PVCIV;SGENDER;GIRL;BOY;52,6076680730839;2,0368007226332;47,3923319269161;2,03680072263319;-5,21533614616778;4,07360144526639;-1,2802764866033;529,105264305921;6,0685182255949;509,173872951883;6,10924381111762;-19,9313913540383;8,48621317037378;-2,34867908145659;-37 to -3;TOTWGTS;JRR;HALF;N;26-FEB-26;10h10m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICCS2009.sav;NONE
England;PVCIV;SGENDER;GIRL;GIRL;52,6076680730839;2,0368007226332;52,6076680730839;2,0368007226332;0; ; ;529,105264305921;6,0685182255949;529,105264305921;6,0685182255949;0; ; ; ;TOTWGTS;JRR;HALF;N;26-FEB-26;10h10m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICCS2009.sav;NONE
Belgium (Flemish);PVCIV;SGENDER;BOY;BOY;51,7239621137988;1,90523910156231;51,7239621137988;1,90523910156231;0; ; ;511,293230592936;5,58953605732565;511,293230592936;5,58953605732565;0; ; ; ;TOTWGTS;JRR;HALF;N;26-FEB-26;10h10m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICCS2009.sav;NONE
Belgium (Flemish);PVCIV;SGENDER;BOY;GIRL;51,7239621137988;1,90523910156231;48,2760378862012;1,90523910156231;-3,44792422759769;3,81047820312462;-,904853418337457;511,293230592936;5,58953605732565;517,469553791115;5,3129978739239;6,17632319817953;5,76013772967706;1,07225269395178;-5 to 17;TOTWGTS;JRR;HALF;N;26-FEB-26;10h10m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICCS2009.sav;NONE
Belgium (Flemish);PVCIV;SGENDER;GIRL;BOY;48,2760378862012;1,90523910156231;51,7239621137988;1,90523910156231;3,44792422759769;3,81047820312462;,904853418337457;517,469553791115;5,3129978739239;511,293230592936;5,58953605732565;-6,17632319817953;5,76013772967706;-1,07225269395178;-17 to 5;TOTWGTS;JRR;HALF;N;26-FEB-26;10h10m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICCS2009.sav;NONE
Belgium (Flemish);PVCIV;SGENDER;GIRL;GIRL;48,2760378862012;1,90523910156231;48,2760378862012;1,90523910156231;0; ; ;517,469553791115;5,3129978739239;517,469553791115;5,3129978739239;0; ; ; ;TOTWGTS;JRR;HALF;N;26-FEB-26;10h10m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICCS2009.sav;NONE
