BSBG01;dvar;groupvar;refgroup;compgroup;pct;pct_se;cpct;cpct_se;pctdiff;pctdiff_se;pctdiff_t;mnx;mnx_se;cmnx;cmnx_se;mnxdiff;mnxdiff_se;mnxdiff_t;weight;method;jk2type;date;time;reps;infile;selcrit
Girl;BSDGSLM;IDCNTRY;Australia;France;46,3820303104497;1,69498250303778;50,5453779193768;,720702393055162;4,1633476089271;1,84184082508767;2,26042747680377;2,59731734157898;,0179018947073052;2,59991314879726;,020500895802723;,00259580721827923;,0272169903337152;,0953745137302584;TOTWGT;JRR;FULL;26-FEB-26;17h18m;250;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2023.sav;NONE
Girl;BSDGSLM;IDCNTRY;Australia;Georgia;46,3820303104497;1,69498250303778;51,0376143347441;,803033643140885;4,65558402429436;1,87558756596975;2,48220030286203;2,59731734157898;,0179018947073052;2,20311516753177;,0272678474850286;-,394202174047207;,0326192173507922;-12,0849672696894;TOTWGT;JRR;FULL;26-FEB-26;17h18m;250;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2023.sav;NONE
Girl;BSDGSLM;IDCNTRY;Australia;Palestinian National Authority;46,3820303104497;1,69498250303778;51,3705435877745;2,7301897049448;4,98851327732473;3,21354967451738;1,55233737847041;2,59731734157898;,0179018947073052;2,00246869182826;,0298707231872018;-,59484864975072;,0348243871136001;-17,0813817285649;TOTWGT;JRR;FULL;26-FEB-26;17h18m;250;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2023.sav;NONE
Girl;BSDGSLM;IDCNTRY;Australia;Hong Kong, SAR;46,3820303104497;1,69498250303778;47,280871531534;1,61220984408011;,898841221084211;2,33927045613649;,384239974786296;2,59731734157898;,0179018947073052;2,39508790809684;,021467605435442;-,202229433482137;,0279523866108649;-7,23478235677851;TOTWGT;JRR;FULL;26-FEB-26;17h18m;250;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2023.sav;NONE
Girl;BSDGSLM;IDCNTRY;Australia;Hungary;46,3820303104497;1,69498250303778;50,17596579716;1,0549242312711;3,79393548671022;1,99645456229966;1,90033650570043;2,59731734157898;,0179018947073052;2,58907657781069;,0164662822831997;-,00824076376829108;,0243231635759302;-,338803122487158;TOTWGT;JRR;FULL;26-FEB-26;17h18m;250;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2023.sav;NONE
Girl;BSDGSLM;IDCNTRY;Australia;Iran, Islamic Republic of;46,3820303104497;1,69498250303778;48,5942332432649;1,38723195184052;2,21220293281514;2,19029180106475;1,01000375006643;2,59731734157898;,0179018947073052;2,0847278720509;,0288477697773245;-,512589469528073;,0339510184712765;-15,0979114208824;TOTWGT;JRR;FULL;26-FEB-26;17h18m;250;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2023.sav;NONE
Girl;BSDGSLM;IDCNTRY;Australia;Ireland;46,3820303104497;1,69498250303778;45,9812812798848;1,52448821621127;-,400749030564967;2,27969954313528;-,175790284194124;2,59731734157898;,0179018947073052;2,54144203184959;,024517534586697;-,0558753097293923;,0303576569636283;-1,84056726763653;TOTWGT;JRR;FULL;26-FEB-26;17h18m;250;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2023.sav;NONE
Girl;BSDGSLM;IDCNTRY;Australia;Israel;46,3820303104497;1,69498250303778;50,400222064533;,979856936589354;4,0181917540833;1,95782667817825;2,05237358284555;2,59731734157898;,0179018947073052;2,42486715660469;,0212238831984783;-,172450184974287;,0277656451777028;-6,21091942472756;TOTWGT;JRR;FULL;26-FEB-26;17h18m;250;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2023.sav;NONE
Girl;BSDGSLM;IDCNTRY;Australia;Italy;46,3820303104497;1,69498250303778;49,2715155129799;,728129758543933;2,88948520253012;1,84475977592787;1,56632058018328;2,59731734157898;,0179018947073052;2,54839887932906;,0197729832148746;-,048918462249917;,0266729956946563;-1,83400705379776;TOTWGT;JRR;FULL;26-FEB-26;17h18m;250;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2023.sav;NONE
Girl;BSDGSLM;IDCNTRY;Australia;Ivory Coast;46,3820303104497;1,69498250303778;49,4501403825275;1,38881766114248;3,0681100720778;2,19129646134553;1,40013463545406;2,59731734157898;,0179018947073052;1,66187478466108;,0278452792348649;-,935442556917896;,0331034350147993;-28,2581718936327;TOTWGT;JRR;FULL;26-FEB-26;17h18m;250;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2023.sav;NONE
Girl;BSDGSLM;IDCNTRY;Australia;Japan;46,3820303104497;1,69498250303778;48,300900357147;1,33975080520337;1,91887004669721;2,16053185712391;,888147073772659;2,59731734157898;,0179018947073052;2,60814850296472;,0156894652793351;,0108311613857421;,0238041415485395;,455011635838919;TOTWGT;JRR;FULL;26-FEB-26;17h18m;250;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2023.sav;NONE
Girl;BSDGSLM;IDCNTRY;Australia;Kazakhstan;46,3820303104497;1,69498250303778;47,7808366784974;,804727259349537;1,39880636804761;1,87631331273442;,745507884293096;2,59731734157898;,0179018947073052;2,23001500970188;,0209077867427955;-,367302331877098;,0275247775757345;-13,3444250681578;TOTWGT;JRR;FULL;26-FEB-26;17h18m;250;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2023.sav;NONE
Girl;BSDGSLM;IDCNTRY;Australia;Jordan;46,3820303104497;1,69498250303778;49,9069174177807;2,15275560735037;3,52488710733096;2,73994934087889;1,28647893402302;2,59731734157898;,0179018947073052;1,99280109951684;,0274098067238115;-,604516242062138;,0327379800651803;-18,4652883549493;TOTWGT;JRR;FULL;26-FEB-26;17h18m;250;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2023.sav;NONE
Girl;BSDGSLM;IDCNTRY;Australia;Korea, Republic of;46,3820303104497;1,69498250303778;49,4496340873294;1,00016112009034;3,0676037768797;1,96806705976818;1,55868864409581;2,59731734157898;,0179018947073052;2,58971296965592;,0154593333333243;-,00760437192305741;,0236530932696397;-,321495875248508;TOTWGT;JRR;FULL;26-FEB-26;17h18m;250;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2023.sav;NONE
Girl;BSDGSLM;IDCNTRY;Australia;Kuwait;46,3820303104497;1,69498250303778;50,8244500345207;1,4364861446391;4,44241972407092;2,22181415274642;1,99945603847179;2,59731734157898;,0179018947073052;2,39562840785157;,0259379468478487;-,201688933727404;,0315159470870426;-6,39958346072759;TOTWGT;JRR;FULL;26-FEB-26;17h18m;250;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2023.sav;NONE
Girl;BSDGSLM;IDCNTRY;Australia;Lithuania;46,3820303104497;1,69498250303778;51,0046457536126;,837383246617188;4,62261544316286;1,89054922901239;2,44511773204535;2,59731734157898;,0179018947073052;2,53610546430236;,0169205113882286;-,0612118772766155;,0246329360765341;-2,48496066755629;TOTWGT;JRR;FULL;26-FEB-26;17h18m;250;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2023.sav;NONE
Girl;BSDGSLM;IDCNTRY;Australia;Malaysia;46,3820303104497;1,69498250303778;51,8573163040831;1,1356750382415;5,47528599363337;2,04027534369483;2,68360151023436;2,59731734157898;,0179018947073052;2,10387217311672;,0171210336627284;-,493445168462259;,0247711046946179;-19,9201922782827;TOTWGT;JRR;FULL;26-FEB-26;17h18m;250;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2023.sav;NONE
Girl;BSDGSLM;IDCNTRY;Australia;Malta;46,3820303104497;1,69498250303778;49,1278228987369;,696623012224636;2,74579258828712;1,83255267503151;1,49834306303906;2,59731734157898;,0179018947073052;2,470964952848;,0150564753837773;-,126352388730981;,0233917781516014;-5,40157263428606;TOTWGT;JRR;FULL;26-FEB-26;17h18m;250;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2023.sav;NONE
Girl;BSDGSLM;IDCNTRY;Australia;Morocco;46,3820303104497;1,69498250303778;51,1310132708383;,680996662371512;4,7489829603886;1,82666968545639;2,59980389350036;2,59731734157898;,0179018947073052;1,84960830205188;,0214662970955866;-,747709039527098;,0279513818103405;-26,7503425984646;TOTWGT;JRR;FULL;26-FEB-26;17h18m;250;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2023.sav;NONE
Girl;BSDGSLM;IDCNTRY;Australia;Oman;46,3820303104497;1,69498250303778;50,3818264473301;,833739119550611;3,99979613688036;1,88893795691474;2,11748412500183;2,59731734157898;,0179018947073052;2,02338851575504;,0294313561711338;-,573928825823939;,0344482591749362;-16,6606046160242;TOTWGT;JRR;FULL;26-FEB-26;17h18m;250;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2023.sav;NONE
Girl;BSDGSLM;IDCNTRY;Australia;New Zealand;46,3820303104497;1,69498250303778;44,3578766778289;1,71918274306566;-2,02415363262084;2,41424004391837;-,838422690287083;2,59731734157898;,0179018947073052;2,55027420011487;,0181053253962104;-,0470431414641066;,0254613558518415;-1,84762907905802;TOTWGT;JRR;FULL;26-FEB-26;17h18m;250;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2023.sav;NONE
Girl;BSDGSLM;IDCNTRY;Australia;Norway;46,3820303104497;1,69498250303778;48,1965862129458;,80802247863121;1,81455590249608;1,87772895050844;,966356673578871;2,59731734157898;,0179018947073052;2,63638893687982;,0140649621519257;,0390715953008463;,0227662248615475;1,71620879344114;TOTWGT;JRR;FULL;26-FEB-26;17h18m;250;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2023.sav;NONE
Girl;BSDGSLM;IDCNTRY;Australia;Portugal;46,3820303104497;1,69498250303778;49,2683940396391;,985122245805814;2,88636372918941;1,96046717003517;1,47228363387367;2,59731734157898;,0179018947073052;2,51455486504733;,0196317077096625;-,082762476531649;,0265684358160029;-3,11506771060263;TOTWGT;JRR;FULL;26-FEB-26;17h18m;250;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2023.sav;NONE
Girl;BSDGSLM;IDCNTRY;Australia;Qatar;46,3820303104497;1,69498250303778;48,9542247869695;2,10920600176831;2,57219447651976;2,70586689316006;,950599042037805;2,59731734157898;,0179018947073052;2,23624237782688;,0319070812985381;-,361074963752094;,0365860584253478;-9,86919551579603;TOTWGT;JRR;FULL;26-FEB-26;17h18m;250;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2023.sav;NONE
Girl;BSDGSLM;IDCNTRY;Australia;Romania;46,3820303104497;1,69498250303778;48,577228541004;1,05339336092688;2,19519823055427;1,99564607544751;1,09999376019719;2,59731734157898;,0179018947073052;2,30854956737918;,0316345155470357;-,288767774199794;,0363485956813614;-7,94439974328545;TOTWGT;JRR;FULL;26-FEB-26;17h18m;250;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2023.sav;NONE
Girl;BSDGSLM;IDCNTRY;Australia;Saudi Arabia;46,3820303104497;1,69498250303778;51,3886530489401;,72401113773739;5,00662273849041;1,84313803421556;2,71635799682319;2,59731734157898;,0179018947073052;2,08230128471905;,030240551059776;-,51501605685993;,0351421223393005;-14,6552348741889;TOTWGT;JRR;FULL;26-FEB-26;17h18m;250;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2023.sav;NONE
Girl;BSDGSLM;IDCNTRY;Australia;Singapore;46,3820303104497;1,69498250303778;47,6029006947474;2,31261709250594;1,22087038429765;2,86725713917584;,425797312566313;2,59731734157898;,0179018947073052;2,27372257182841;,0245949168190974;-,323594769750569;,0304201868411382;-10,6375010594268;TOTWGT;JRR;FULL;26-FEB-26;17h18m;250;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2023.sav;NONE
Girl;BSDGSLM;IDCNTRY;Australia;South Africa;46,3820303104497;1,69498250303778;49,6297371702417;,643488008564804;3,24770685979192;1,81302027092112;1,79132407501538;2,59731734157898;,0179018947073052;1,82354596860272;,0159478183112725;-,773771372976257;,0239752110105584;-32,2738086699423;TOTWGT;JRR;FULL;26-FEB-26;17h18m;250;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2023.sav;NONE
Girl;BSDGSLM;IDCNTRY;Australia;Sweden;46,3820303104497;1,69498250303778;49,5672570720012;,729020723609803;3,18522676155145;1,84511162292604;1,72630572696746;2,59731734157898;,0179018947073052;2,66817047586508;,0161290879497944;,0708531342860992;,024096167998328;2,94043161929381;TOTWGT;JRR;FULL;26-FEB-26;17h18m;250;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2023.sav;NONE
Girl;BSDGSLM;IDCNTRY;Australia;United Arab Emirates;46,3820303104497;1,69498250303778;50,7606062414201;,397675567519727;4,37857593097034;1,74100877154779;2,51496488847538;2,59731734157898;,0179018947073052;2,14069600727527;,0142357718932651;-,456621334303712;,0228721454067719;-19,9640797215515;TOTWGT;JRR;FULL;26-FEB-26;17h18m;250;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2023.sav;NONE
Girl;BSDGSLM;IDCNTRY;Australia;Turkey;46,3820303104497;1,69498250303778;51,5491106354137;1,70637954161168;5,16708032496392;2,40513966863363;2,14834938375922;2,59731734157898;,0179018947073052;2,23673019567284;,0254812758648047;-,360587145906133;,0311411826013355;-11,5791089414398;TOTWGT;JRR;FULL;26-FEB-26;17h18m;250;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2023.sav;NONE
Girl;BSDGSLM;IDCNTRY;Australia;United States;46,3820303104497;1,69498250303778;49,0798571675151;,703376050572681;2,69782685706532;1,83513039158623;1,47010090914216;2,59731734157898;,0179018947073052;2,42367489389399;,0173590880381735;-,173642447684985;,0249362341107975;-6,9634591539946;TOTWGT;JRR;FULL;26-FEB-26;17h18m;250;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2023.sav;NONE
Girl;BSDGSLM;IDCNTRY;Australia;Uzbekistan;46,3820303104497;1,69498250303778;50,6504429670043;,91980051349098;4,26841265655454;1,92847055207552;2,21336678019825;2,59731734157898;,0179018947073052;1,58448192540836;,0231207048191969;-1,01283541617062;,0292411495233665;-34,6373324127105;TOTWGT;JRR;FULL;26-FEB-26;17h18m;250;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2023.sav;NONE
Girl;BSDGSLM;IDCNTRY;Australia;England;46,3820303104497;1,69498250303778;47,7695321769824;1,6456101141959;1,38750186653262;2,36241366689834;,587323840009063;2,59731734157898;,0179018947073052;2,62377443279216;,0209233627760736;,0264570912131865;,0275366109746756;,960796927316805;TOTWGT;JRR;FULL;26-FEB-26;17h18m;250;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2023.sav;NONE
Girl;BSDGSLM;IDCNTRY;Australia;United Arab Emirates (Dubai);46,3820303104497;1,69498250303778;49,1894255788745;,746957545561351;2,80739526842479;1,8522719186111;1,51564964097165;2,59731734157898;,0179018947073052;2,19150340973641;,0242650080219625;-,405813931842569;,0301540784707035;-13,4580114009069;TOTWGT;JRR;FULL;26-FEB-26;17h18m;250;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2023.sav;NONE
Girl;BSDGSLM;IDCNTRY;Australia;United Arab Emirates (Abu Dhabi);46,3820303104497;1,69498250303778;52,0607153763622;,593395271997974;5,67868506591249;1,79585178520772;3,16211232613256;2,59731734157898;,0179018947073052;2,20695877515542;,0208165935048101;-,390358566423559;,0274555713700507;-14,2178270909843;TOTWGT;JRR;FULL;26-FEB-26;17h18m;250;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2023.sav;NONE
Girl;BSDGSLM;IDCNTRY;Australia;United Arab Emirates (Sharjah);46,3820303104497;1,69498250303778;50,6378865761047;,820087860686767;4,25585626565496;1,8829524117327;2,26020383687695;2,59731734157898;,0179018947073052;2,04508051180646;,0421015320067373;-,552236829772522;,0457495008871766;-12,0708820656733;TOTWGT;JRR;FULL;26-FEB-26;17h18m;250;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2023.sav;NONE
Girl;BSDGSLM;IDCNTRY;Austria;Azerbaijan, Republic of;48,1001913916157;,992233537356605;50,4901096678385;,953820867369347;2,38991827622274;1,37633631053039;1,73643480734861;2,5837101073428;,0152976632010373;1,90528688300086;,0251352197904003;-,678423224341937;,0294244417674168;-23,0564518336314;TOTWGT;JRR;FULL;26-FEB-26;17h18m;250;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2023.sav;NONE
Girl;BSDGSLM;IDCNTRY;Austria;Australia;48,1001913916157;,992233537356605;46,3820303104497;1,69498250303778;-1,718161081166;1,96405017203212;-,874805086770408;2,5837101073428;,0152976632010373;2,59731734157898;,0179018947073052;,0136072342361824;,023547745826805;,577857190079439;TOTWGT;JRR;FULL;26-FEB-26;17h18m;250;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2023.sav;NONE
Girl;BSDGSLM;IDCNTRY;Austria;Austria;48,1001913916157;,992233537356605;48,1001913916157;,992233537356605;0; ; ;2,5837101073428;,0152976632010373;2,5837101073428;,0152976632010373;0; ; ;TOTWGT;JRR;FULL;26-FEB-26;17h18m;250;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2023.sav;NONE
Girl;BSDGSLM;IDCNTRY;Austria;Bahrain;48,1001913916157;,992233537356605;51,1564704203059;,839175737493715;3,05627902869017;1,2995165682104;2,35185845525546;2,5837101073428;,0152976632010373;2,17423699476686;,0250907943529634;-,409473112575932;,0293865013343724;-13,9340545482692;TOTWGT;JRR;FULL;26-FEB-26;17h18m;250;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2023.sav;NONE
Girl;BSDGSLM;IDCNTRY;Austria;Brazil;48,1001913916157;,992233537356605;50,1756135588471;,598628390988025;2,07542216723135;1,15882843559869;1,79096586127446;2,5837101073428;,0152976632010373;2,43831027143471;,0179298577843403;-,145399835908089;,0235690114255783;-6,16911050203377;TOTWGT;JRR;FULL;26-FEB-26;17h18m;250;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2023.sav;NONE
Girl;BSDGSLM;IDCNTRY;Austria;Chile;48,1001913916157;,992233537356605;47,3072711610957;1,14117134606275;-,792920230520075;1,51221672842548;-,52434298312892;2,5837101073428;,0152976632010373;2,40687526574173;,023770034519572;-,176834841601063;,0282671724881357;-6,2558376390594;TOTWGT;JRR;FULL;26-FEB-26;17h18m;250;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2023.sav;NONE
Girl;BSDGSLM;IDCNTRY;Austria;Chinese Taipei;48,1001913916157;,992233537356605;48,0560259971622;,789866092092483;-,0441653944535076;1,26823335238143;-,0348243439352669;2,5837101073428;,0152976632010373;2,60933326741792;,015885180602087;,0256231600751202;,0220535136015396;1,16186293658583;TOTWGT;JRR;FULL;26-FEB-26;17h18m;250;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2023.sav;NONE
Girl;BSDGSLM;IDCNTRY;Austria;Cyprus;48,1001913916157;,992233537356605;50,9854568058889;,755774683451583;2,88526541427312;1,24728615994949;2,31323453022999;2,5837101073428;,0152976632010373;2,40698674063877;,0173151253376408;-,176723366704028;,0231048060989609;-7,64877082054265;TOTWGT;JRR;FULL;26-FEB-26;17h18m;250;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2023.sav;NONE
Girl;BSDGSLM;IDCNTRY;Austria;Czech Republic;48,1001913916157;,992233537356605;48,6643849690138;,671327275812173;,564193577398072;1,19800154586903;,470945617176816;2,5837101073428;,0152976632010373;2,66647722135014;,0133621668987672;,0827671140073476;,020311720843958;4,07484499433575;TOTWGT;JRR;FULL;26-FEB-26;17h18m;250;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2023.sav;NONE
Girl;BSDGSLM;IDCNTRY;Austria;Finland;48,1001913916157;,992233537356605;50,0208581575274;,87850169406536;1,92066676591168;1,32525190780127;1,44928428671215;2,5837101073428;,0152976632010373;2,69225258366058;,0153325963687696;,108542476317789;,0216588783370695;5,01145417729307;TOTWGT;JRR;FULL;26-FEB-26;17h18m;250;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2023.sav;NONE
Girl;BSDGSLM;IDCNTRY;Austria;France;48,1001913916157;,992233537356605;50,5453779193768;,720702393055162;2,44518652776111;1,22635204244566;1,99386998441719;2,5837101073428;,0152976632010373;2,59991314879726;,020500895802723;,0162030414544616;,0255793906910715;,6334412594166;TOTWGT;JRR;FULL;26-FEB-26;17h18m;250;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2023.sav;NONE
Girl;BSDGSLM;IDCNTRY;Austria;Georgia;48,1001913916157;,992233537356605;51,0376143347441;,803033643140885;2,93742294312837;1,27647578303363;2,30119754888525;2,5837101073428;,0152976632010373;2,20311516753177;,0272678474850286;-,380594939811024;,0312658600693976;-12,172860076974;TOTWGT;JRR;FULL;26-FEB-26;17h18m;250;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2023.sav;NONE
Girl;BSDGSLM;IDCNTRY;Austria;Palestinian National Authority;48,1001913916157;,992233537356605;51,3705435877745;2,7301897049448;3,27035219615874;2,90490330607436;1,12580414959775;2,5837101073428;,0152976632010373;2,00246869182826;,0298707231872018;-,581241415514538;,0335600745401259;-17,3194316007725;TOTWGT;JRR;FULL;26-FEB-26;17h18m;250;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2023.sav;NONE
Girl;BSDGSLM;IDCNTRY;Austria;Hong Kong, SAR;48,1001913916157;,992233537356605;47,280871531534;1,61220984408011;-,819319860081784;1,89307896665828;-,432797508456855;2,5837101073428;,0152976632010373;2,39508790809684;,021467605435442;-,188622199245955;,0263605118035327;-7,15548319591718;TOTWGT;JRR;FULL;26-FEB-26;17h18m;250;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2023.sav;NONE
Girl;BSDGSLM;IDCNTRY;Austria;Hungary;48,1001913916157;,992233537356605;50,17596579716;1,0549242312711;2,07577440554422;1,44823773130592;1,43331054057847;2,5837101073428;,0152976632010373;2,58907657781069;,0164662822831997;,00536647046789129;,0224756969111613;,238767700467892;TOTWGT;JRR;FULL;26-FEB-26;17h18m;250;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2023.sav;NONE
Girl;BSDGSLM;IDCNTRY;Austria;Iran, Islamic Republic of;48,1001913916157;,992233537356605;48,5942332432649;1,38723195184052;,494041851649143;1,7055614561963;,289665230094342;2,5837101073428;,0152976632010373;2,0847278720509;,0288477697773245;-,498982235291891;,032652906770116;-15,2814032393759;TOTWGT;JRR;FULL;26-FEB-26;17h18m;250;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2023.sav;NONE
Girl;BSDGSLM;IDCNTRY;Austria;Ireland;48,1001913916157;,992233537356605;45,9812812798848;1,52448821621127;-2,11891011173096;1,81895346670062;-1,16490616748675;2,5837101073428;,0152976632010373;2,54144203184959;,024517534586697;-,0422680754932099;,028898581308124;-1,46263496614373;TOTWGT;JRR;FULL;26-FEB-26;17h18m;250;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2023.sav;NONE
Girl;BSDGSLM;IDCNTRY;Austria;Israel;48,1001913916157;,992233537356605;50,400222064533;,979856936589354;2,3000306729173;1,39450600889257;1,64935156840511;2,5837101073428;,0152976632010373;2,42486715660469;,0212238831984783;-,158842950738105;,0261624103903868;-6,07141881684078;TOTWGT;JRR;FULL;26-FEB-26;17h18m;250;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2023.sav;NONE
Girl;BSDGSLM;IDCNTRY;Austria;Italy;48,1001913916157;,992233537356605;49,2715155129799;,728129758543933;1,17132412136412;1,23073162709522;,951729926798654;2,5837101073428;,0152976632010373;2,54839887932906;,0197729832148746;-,0353112280137347;,0249997872916568;-1,41246113824013;TOTWGT;JRR;FULL;26-FEB-26;17h18m;250;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2023.sav;NONE
Girl;BSDGSLM;IDCNTRY;Austria;Ivory Coast;48,1001913916157;,992233537356605;49,4501403825275;1,38881766114248;1,34994899091181;1,70685145474246;,790900102736528;2,5837101073428;,0152976632010373;1,66187478466108;,0278452792348649;-,921835322681714;,0317707109627715;-29,015256339775;TOTWGT;JRR;FULL;26-FEB-26;17h18m;250;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2023.sav;NONE
