BSBG01;percentile;dvar;groupvar;refgroup;compgroup;val;val_se;cval;cval_se;valdiff;valdiff_se;valdiff_t;weight;method;jk2type;shortcut;date;time;reps;npv;infile;selcrit
Girl;50;BSMMAT0;IDCNTRY;Chile;Qatar;418,671428;4,74759868548975;438,404126;4,31683939184747;19,732698;6,41675896488796;3,07518142850244;TOTWGT;JRR;FULL;N;26-FEB-26; 7h41m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2015.sav;NONE
Girl;50;BSMMAT0;IDCNTRY;Chile;Russian Federation;418,671428;4,74759868548975;537,265452;5,37754993238966;118,594024;7,17340480900165;16,5324594328178;TOTWGT;JRR;FULL;N;26-FEB-26; 7h41m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2015.sav;NONE
Girl;50;BSMMAT0;IDCNTRY;Chile;Saudi Arabia;418,671428;4,74759868548975;372,734256;5,43706108301314;-45,937172;7,21812486029993;-6,36414205753864;TOTWGT;JRR;FULL;N;26-FEB-26; 7h41m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2015.sav;NONE
Girl;50;BSMMAT0;IDCNTRY;Chile;Singapore;418,671428;4,74759868548975;638,80469;4,41273769816427;220,133262;6,48166238485653;33,9624696457979;TOTWGT;JRR;FULL;N;26-FEB-26; 7h41m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2015.sav;NONE
Girl;50;BSMMAT0;IDCNTRY;Chile;Slovenia;418,671428;4,74759868548975;516,733844;3,61746728516604;98,062416;5,96873209632586;16,4293545794028;TOTWGT;JRR;FULL;N;26-FEB-26; 7h41m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2015.sav;NONE
Girl;50;BSMMAT0;IDCNTRY;Chile;South Africa;418,671428;4,74759868548975;367,35242;5,09433258969024;-51,319008;6,96361384719486;-7,36959416850387;TOTWGT;JRR;FULL;N;26-FEB-26; 7h41m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2015.sav;NONE
Girl;50;BSMMAT0;IDCNTRY;Chile;Sweden;418,671428;4,74759868548975;500,56281;4,21850584794309;81,891382;6,35102234822033;12,8942046665837;TOTWGT;JRR;FULL;N;26-FEB-26; 7h41m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2015.sav;NONE
Girl;50;BSMMAT0;IDCNTRY;Chile;Thailand;418,671428;4,74759868548975;434,562996;6,77823823413767;15,891568;8,27551852376573;1,92031084872355;TOTWGT;JRR;FULL;N;26-FEB-26; 7h41m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2015.sav;NONE
Girl;50;BSMMAT0;IDCNTRY;Chile;United Arab Emirates;418,671428;4,74759868548975;470,754442;4,96007828492194;52,083014;6,86600829237907;7,58563225998569;TOTWGT;JRR;FULL;N;26-FEB-26; 7h41m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2015.sav;NONE
Girl;50;BSMMAT0;IDCNTRY;Chile;Turkey;418,671428;4,74759868548975;456,095146;5,28784777932819;37,423718;7,10640749013241;5,26619365016214;TOTWGT;JRR;FULL;N;26-FEB-26; 7h41m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2015.sav;NONE
Girl;50;BSMMAT0;IDCNTRY;Chile;Egypt;418,671428;4,74759868548975;396,905784;6,58464569763445;-21,765644;8,11771225419083;-2,68125345152057;TOTWGT;JRR;FULL;N;26-FEB-26; 7h41m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2015.sav;NONE
Girl;50;BSMMAT0;IDCNTRY;Chile;United States;418,671428;4,74759868548975;520,8011;3,80002065539392;102,129672;6,08110600630218;16,7945883354373;TOTWGT;JRR;FULL;N;26-FEB-26; 7h41m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2015.sav;NONE
Girl;50;BSMMAT0;IDCNTRY;Chile;England;418,671428;4,74759868548975;519,586104;8,27735078446398;100,914676;9,54223397782356;10,5755818013401;TOTWGT;JRR;FULL;N;26-FEB-26; 7h41m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2015.sav;NONE
Girl;50;BSMMAT0;IDCNTRY;Chile;Norway (8);418,671428;4,74759868548975;490,683744;2,76101799331441;72,012316;5,49207735177409;13,112036008877;TOTWGT;JRR;FULL;N;26-FEB-26; 7h41m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2015.sav;NONE
Girl;50;BSMMAT0;IDCNTRY;Chile;United Arab Emirates (Dubai);418,671428;4,74759868548975;515,176102;5,80448236028699;96,504674;7,49878048414186;12,8693824554652;TOTWGT;JRR;FULL;N;26-FEB-26; 7h41m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2015.sav;NONE
Girl;50;BSMMAT0;IDCNTRY;Chile;United Arab Emirates (Abu Dhabi);418,671428;4,74759868548975;455,245366;8,87238570017199;36,573938;10,0627491915023;3,63458706005369;TOTWGT;JRR;FULL;N;26-FEB-26; 7h41m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2015.sav;NONE
Girl;50;BSMMAT0;IDCNTRY;Chile;Canada (Ontario);418,671428;4,74759868548975;525,949404;3,94689919996649;107,277976;6,17395388492335;17,3758952527926;TOTWGT;JRR;FULL;N;26-FEB-26; 7h41m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2015.sav;NONE
Girl;50;BSMMAT0;IDCNTRY;Chile;Canada (Quebec);418,671428;4,74759868548975;539,86594;4,56578464793948;121,194512;6,58681127176298;18,399572570046;TOTWGT;JRR;FULL;N;26-FEB-26; 7h41m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2015.sav;NONE
Girl;50;BSMMAT0;IDCNTRY;Chile;Argentina, Buenos Aires;418,671428;4,74759868548975;391,093562;6,98235746430704;-27,577866;8,44351875925128;-3,26615795929675;TOTWGT;JRR;FULL;N;26-FEB-26; 7h41m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2015.sav;NONE
Girl;50;BSMMAT0;IDCNTRY;Chinese Taipei;Australia;609,874582;3,6795506540587;506,253796;4,57420547992829;-103,620786;5,87047262052978;-17,6511829111723;TOTWGT;JRR;FULL;N;26-FEB-26; 7h41m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2015.sav;NONE
Girl;50;BSMMAT0;IDCNTRY;Chinese Taipei;Bahrain;609,874582;3,6795506540587;461,687372;2,91065521684961;-148,18721;4,69158894268857;-31,5857189984508;TOTWGT;JRR;FULL;N;26-FEB-26; 7h41m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2015.sav;NONE
Girl;50;BSMMAT0;IDCNTRY;Chinese Taipei;Botswana;609,874582;3,6795506540587;403,96053;2,75458060913998;-205,914052;4,59639068705368;-44,7990751917549;TOTWGT;JRR;FULL;N;26-FEB-26; 7h41m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2015.sav;NONE
Girl;50;BSMMAT0;IDCNTRY;Chinese Taipei;Canada;609,874582;3,6795506540587;529,43225;2,75872507810942;-80,442332;4,59887563132269;-17,4917389485621;TOTWGT;JRR;FULL;N;26-FEB-26; 7h41m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2015.sav;NONE
Girl;50;BSMMAT0;IDCNTRY;Chinese Taipei;Chile;609,874582;3,6795506540587;418,671428;4,74759868548975;-191,203154;6,00656193627001;-31,832378659985;TOTWGT;JRR;FULL;N;26-FEB-26; 7h41m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2015.sav;NONE
Girl;50;BSMMAT0;IDCNTRY;Chinese Taipei;Chinese Taipei;609,874582;3,6795506540587;609,874582;3,6795506540587;0;5,2036704384086;0;TOTWGT;JRR;FULL;N;26-FEB-26; 7h41m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2015.sav;NONE
Girl;50;BSMMAT0;IDCNTRY;Chinese Taipei;Georgia;609,874582;3,6795506540587;457,756346;5,79745796315989;-152,118236;6,86655749632884;-22,1534933744207;TOTWGT;JRR;FULL;N;26-FEB-26; 7h41m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2015.sav;NONE
Girl;50;BSMMAT0;IDCNTRY;Chinese Taipei;Hong Kong, SAR;609,874582;3,6795506540587;598,463086;4,46746697166255;-11,411496;5,7876898810043;-1,97168408028452;TOTWGT;JRR;FULL;N;26-FEB-26; 7h41m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2015.sav;NONE
Girl;50;BSMMAT0;IDCNTRY;Chinese Taipei;Hungary;609,874582;3,6795506540587;515,490122;6,05354943471961;-94,38446;7,08410571451174;-13,323412129022;TOTWGT;JRR;FULL;N;26-FEB-26; 7h41m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2015.sav;NONE
Girl;50;BSMMAT0;IDCNTRY;Chinese Taipei;Iran, Islamic Republic of;609,874582;3,6795506540587;436,595746;6,24224426944876;-173,278836;7,24601314760398;-23,9136794910865;TOTWGT;JRR;FULL;N;26-FEB-26; 7h41m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2015.sav;NONE
Girl;50;BSMMAT0;IDCNTRY;Chinese Taipei;Ireland;609,874582;3,6795506540587;527,388044;2,97355669909556;-82,486538;4,73087015870441;-17,4358067824439;TOTWGT;JRR;FULL;N;26-FEB-26; 7h41m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2015.sav;NONE
Girl;50;BSMMAT0;IDCNTRY;Chinese Taipei;Israel;609,874582;3,6795506540587;517,388356;5,28718495187615;-92,486226;6,44153845995888;-14,3577852674329;TOTWGT;JRR;FULL;N;26-FEB-26; 7h41m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2015.sav;NONE
Girl;50;BSMMAT0;IDCNTRY;Chinese Taipei;Italy;609,874582;3,6795506540587;493,811364;3,18845383390071;-116,063218;4,86881205908586;-23,8380977929535;TOTWGT;JRR;FULL;N;26-FEB-26; 7h41m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2015.sav;NONE
Girl;50;BSMMAT0;IDCNTRY;Chinese Taipei;Japan;609,874582;3,6795506540587;589,433702;3,1636221505173;-20,44088;4,85258674595597;-4,21236776798167;TOTWGT;JRR;FULL;N;26-FEB-26; 7h41m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2015.sav;NONE
Girl;50;BSMMAT0;IDCNTRY;Chinese Taipei;Kazakhstan;609,874582;3,6795506540587;532,102538;7,38779946050136;-77,772044;8,25340377567753;-9,42302668254173;TOTWGT;JRR;FULL;N;26-FEB-26; 7h41m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2015.sav;NONE
Girl;50;BSMMAT0;IDCNTRY;Chinese Taipei;Jordan;609,874582;3,6795506540587;396,49981;5,15979028294173;-213,374772;6,33739132291227;-33,6691804447301;TOTWGT;JRR;FULL;N;26-FEB-26; 7h41m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2015.sav;NONE
Girl;50;BSMMAT0;IDCNTRY;Chinese Taipei;Korea, Republic of;609,874582;3,6795506540587;609,306376;3,34111252817469;-,568205999999986;4,97012333264575;-,114324325971507;TOTWGT;JRR;FULL;N;26-FEB-26; 7h41m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2015.sav;NONE
Girl;50;BSMMAT0;IDCNTRY;Chinese Taipei;Kuwait;609,874582;3,6795506540587;393,762144;4,41397721688682;-216,112438;5,74650223065994;-37,6076488488861;TOTWGT;JRR;FULL;N;26-FEB-26; 7h41m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2015.sav;NONE
Girl;50;BSMMAT0;IDCNTRY;Chinese Taipei;Lebanon;609,874582;3,6795506540587;441,08326;5,29911626111563;-168,791322;6,45133522339398;-26,1637810089181;TOTWGT;JRR;FULL;N;26-FEB-26; 7h41m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2015.sav;NONE
Girl;50;BSMMAT0;IDCNTRY;Chinese Taipei;Lithuania;609,874582;3,6795506540587;514,171928;4,89206861577438;-95,702654;6,12139104756659;-15,6341349958429;TOTWGT;JRR;FULL;N;26-FEB-26; 7h41m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2015.sav;NONE
Girl;50;BSMMAT0;IDCNTRY;Chinese Taipei;Malaysia;609,874582;3,6795506540587;471,885672;5,78175437070563;-137,98891;6,85330406584718;-20,1346545657671;TOTWGT;JRR;FULL;N;26-FEB-26; 7h41m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2015.sav;NONE
Girl;50;BSMMAT0;IDCNTRY;Chinese Taipei;Malta;609,874582;3,6795506540587;504,725912;2,73347762137425;-105,14867;4,58377496419029;-22,9393176631598;TOTWGT;JRR;FULL;N;26-FEB-26; 7h41m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2015.sav;NONE
Girl;50;BSMMAT0;IDCNTRY;Chinese Taipei;Morocco;609,874582;3,6795506540587;380,784612;3,41839256570161;-229,08997;5,02239989935368;-45,6136457850521;TOTWGT;JRR;FULL;N;26-FEB-26; 7h41m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2015.sav;NONE
Girl;50;BSMMAT0;IDCNTRY;Chinese Taipei;Oman;609,874582;3,6795506540587;419,887056;2,85878387416328;-189,987526;4,6595856312509;-40,7734809562876;TOTWGT;JRR;FULL;N;26-FEB-26; 7h41m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2015.sav;NONE
Girl;50;BSMMAT0;IDCNTRY;Chinese Taipei;New Zealand;609,874582;3,6795506540587;496,72371;2,73933472431538;-113,150872;4,5872701847203;-24,6662758990943;TOTWGT;JRR;FULL;N;26-FEB-26; 7h41m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2015.sav;NONE
Girl;50;BSMMAT0;IDCNTRY;Chinese Taipei;Norway;609,874582;3,6795506540587;514,47338;3,46870432671626;-95,401202;5,05677789921249;-18,8660059629783;TOTWGT;JRR;FULL;N;26-FEB-26; 7h41m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2015.sav;NONE
Girl;50;BSMMAT0;IDCNTRY;Chinese Taipei;Qatar;609,874582;3,6795506540587;438,404126;4,31683939184747;-171,470456;5,67223019197827;-30,2298126480296;TOTWGT;JRR;FULL;N;26-FEB-26; 7h41m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2015.sav;NONE
Girl;50;BSMMAT0;IDCNTRY;Chinese Taipei;Russian Federation;609,874582;3,6795506540587;537,265452;5,37754993238966;-72,60913;6,51591407947709;-11,1433528917599;TOTWGT;JRR;FULL;N;26-FEB-26; 7h41m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2015.sav;NONE
Girl;50;BSMMAT0;IDCNTRY;Chinese Taipei;Saudi Arabia;609,874582;3,6795506540587;372,734256;5,43706108301314;-237,140326;6,56511433534861;-36,1212789125641;TOTWGT;JRR;FULL;N;26-FEB-26; 7h41m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2015.sav;NONE
Girl;50;BSMMAT0;IDCNTRY;Chinese Taipei;Singapore;609,874582;3,6795506540587;638,80469;4,41273769816427;28,930108;5,74555019198196;5,03521978458609;TOTWGT;JRR;FULL;N;26-FEB-26; 7h41m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2015.sav;NONE
Girl;50;BSMMAT0;IDCNTRY;Chinese Taipei;Slovenia;609,874582;3,6795506540587;516,733844;3,61746728516604;-93,140738;5,15995761368544;-18,0506788956887;TOTWGT;JRR;FULL;N;26-FEB-26; 7h41m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2015.sav;NONE
Girl;50;BSMMAT0;IDCNTRY;Chinese Taipei;South Africa;609,874582;3,6795506540587;367,35242;5,09433258969024;-242,522162;6,28421176840531;-38,5922962079845;TOTWGT;JRR;FULL;N;26-FEB-26; 7h41m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2015.sav;NONE
Girl;50;BSMMAT0;IDCNTRY;Chinese Taipei;Sweden;609,874582;3,6795506540587;500,56281;4,21850584794309;-109,311772;5,59775710485136;-19,5277804935951;TOTWGT;JRR;FULL;N;26-FEB-26; 7h41m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2015.sav;NONE
Girl;50;BSMMAT0;IDCNTRY;Chinese Taipei;Thailand;609,874582;3,6795506540587;434,562996;6,77823823413767;-175,311586;7,71256160912246;-22,7306561535457;TOTWGT;JRR;FULL;N;26-FEB-26; 7h41m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2015.sav;NONE
Girl;50;BSMMAT0;IDCNTRY;Chinese Taipei;United Arab Emirates;609,874582;3,6795506540587;470,754442;4,96007828492194;-139,12014;6,17587804351235;-22,5263742288666;TOTWGT;JRR;FULL;N;26-FEB-26; 7h41m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2015.sav;NONE
Girl;50;BSMMAT0;IDCNTRY;Chinese Taipei;Turkey;609,874582;3,6795506540587;456,095146;5,28784777932819;-153,779436;6,44208251678988;-23,8710751685045;TOTWGT;JRR;FULL;N;26-FEB-26; 7h41m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2015.sav;NONE
Girl;50;BSMMAT0;IDCNTRY;Chinese Taipei;Egypt;609,874582;3,6795506540587;396,905784;6,58464569763445;-212,968798;7,54298694014246;-28,2340138846877;TOTWGT;JRR;FULL;N;26-FEB-26; 7h41m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2015.sav;NONE
Girl;50;BSMMAT0;IDCNTRY;Chinese Taipei;United States;609,874582;3,6795506540587;520,8011;3,80002065539392;-89,073482;5,28954156777355;-16,8395466523373;TOTWGT;JRR;FULL;N;26-FEB-26; 7h41m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2015.sav;NONE
Girl;50;BSMMAT0;IDCNTRY;Chinese Taipei;England;609,874582;3,6795506540587;519,586104;8,27735078446398;-90,288478;9,05834582166359;-9,96743553155915;TOTWGT;JRR;FULL;N;26-FEB-26; 7h41m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2015.sav;NONE
Girl;50;BSMMAT0;IDCNTRY;Chinese Taipei;Norway (8);609,874582;3,6795506540587;490,683744;2,76101799331441;-119,190838;4,60025144695263;-25,9096354567654;TOTWGT;JRR;FULL;N;26-FEB-26; 7h41m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2015.sav;NONE
Girl;50;BSMMAT0;IDCNTRY;Chinese Taipei;United Arab Emirates (Dubai);609,874582;3,6795506540587;515,176102;5,80448236028699;-94,69848;6,87248924965814;-13,7793565853465;TOTWGT;JRR;FULL;N;26-FEB-26; 7h41m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2015.sav;NONE
Girl;50;BSMMAT0;IDCNTRY;Chinese Taipei;United Arab Emirates (Abu Dhabi);609,874582;3,6795506540587;455,245366;8,87238570017199;-154,629216;9,60511952181753;-16,0986248686201;TOTWGT;JRR;FULL;N;26-FEB-26; 7h41m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2015.sav;NONE
Girl;50;BSMMAT0;IDCNTRY;Chinese Taipei;Canada (Ontario);609,874582;3,6795506540587;525,949404;3,94689919996649;-83,925178;5,39602690045925;-15,5531429972777;TOTWGT;JRR;FULL;N;26-FEB-26; 7h41m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2015.sav;NONE
Girl;50;BSMMAT0;IDCNTRY;Chinese Taipei;Canada (Quebec);609,874582;3,6795506540587;539,86594;4,56578464793948;-70,008642;5,86391357944024;-11,9388938891359;TOTWGT;JRR;FULL;N;26-FEB-26; 7h41m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2015.sav;NONE
Girl;50;BSMMAT0;IDCNTRY;Chinese Taipei;Argentina, Buenos Aires;609,874582;3,6795506540587;391,093562;6,98235746430704;-218,78102;7,89255400837701;-27,7199268789026;TOTWGT;JRR;FULL;N;26-FEB-26; 7h41m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2015.sav;NONE
Girl;50;BSMMAT0;IDCNTRY;Georgia;Australia;457,756346;5,79745796315989;506,253796;4,57420547992829;48,49745;7,38470545162175;6,56728292248264;TOTWGT;JRR;FULL;N;26-FEB-26; 7h41m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2015.sav;NONE
Girl;50;BSMMAT0;IDCNTRY;Georgia;Bahrain;457,756346;5,79745796315989;461,687372;2,91065521684961;3,931026;6,48709739606088;,605976103023674;TOTWGT;JRR;FULL;N;26-FEB-26; 7h41m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2015.sav;NONE
Girl;50;BSMMAT0;IDCNTRY;Georgia;Botswana;457,756346;5,79745796315989;403,96053;2,75458060913998;-53,795816;6,41858498166504;-8,38125788685045;TOTWGT;JRR;FULL;N;26-FEB-26; 7h41m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2015.sav;NONE
Girl;50;BSMMAT0;IDCNTRY;Georgia;Canada;457,756346;5,79745796315989;529,43225;2,75872507810942;71,675904;6,42036470079355;11,1638368442124;TOTWGT;JRR;FULL;N;26-FEB-26; 7h41m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2015.sav;NONE
Girl;50;BSMMAT0;IDCNTRY;Georgia;Chile;457,756346;5,79745796315989;418,671428;4,74759868548975;-39,084918;7,49334452117811;-5,2159510202068;TOTWGT;JRR;FULL;N;26-FEB-26; 7h41m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2015.sav;NONE
Girl;50;BSMMAT0;IDCNTRY;Georgia;Chinese Taipei;457,756346;5,79745796315989;609,874582;3,6795506540587;152,118236;6,86655749632884;22,1534933744207;TOTWGT;JRR;FULL;N;26-FEB-26; 7h41m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2015.sav;NONE
Girl;50;BSMMAT0;IDCNTRY;Georgia;Georgia;457,756346;5,79745796315989;457,756346;5,79745796315989;0;8,19884367878862;0;TOTWGT;JRR;FULL;N;26-FEB-26; 7h41m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2015.sav;NONE
Girl;50;BSMMAT0;IDCNTRY;Georgia;Hong Kong, SAR;457,756346;5,79745796315989;598,463086;4,46746697166255;140,70674;7,31906961146714;19,2246757401443;TOTWGT;JRR;FULL;N;26-FEB-26; 7h41m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2015.sav;NONE
Girl;50;BSMMAT0;IDCNTRY;Georgia;Hungary;457,756346;5,79745796315989;515,490122;6,05354943471961;57,733776;8,38188401215384;6,88792351651315;TOTWGT;JRR;FULL;N;26-FEB-26; 7h41m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2015.sav;NONE
Girl;50;BSMMAT0;IDCNTRY;Georgia;Iran, Islamic Republic of;457,756346;5,79745796315989;436,595746;6,24224426944876;-21,1606;8,51916265568817;-2,48388261326027;TOTWGT;JRR;FULL;N;26-FEB-26; 7h41m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2015.sav;NONE
Girl;50;BSMMAT0;IDCNTRY;Georgia;Ireland;457,756346;5,79745796315989;527,388044;2,97355669909556;69,631698;6,51556277518236;10,6869813710069;TOTWGT;JRR;FULL;N;26-FEB-26; 7h41m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2015.sav;NONE
Girl;50;BSMMAT0;IDCNTRY;Georgia;Israel;457,756346;5,79745796315989;517,388356;5,28718495187615;59,63201;7,84632675523723;7,5999906529762;TOTWGT;JRR;FULL;N;26-FEB-26; 7h41m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2015.sav;NONE
Girl;50;BSMMAT0;IDCNTRY;Georgia;Italy;457,756346;5,79745796315989;493,811364;3,18845383390071;36,055018;6,61640058381611;5,44934024825999;TOTWGT;JRR;FULL;N;26-FEB-26; 7h41m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2015.sav;NONE
Girl;50;BSMMAT0;IDCNTRY;Georgia;Japan;457,756346;5,79745796315989;589,433702;3,1636221505173;131,677356;6,60446999734647;19,9376113530541;TOTWGT;JRR;FULL;N;26-FEB-26; 7h41m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2015.sav;NONE
Girl;50;BSMMAT0;IDCNTRY;Georgia;Kazakhstan;457,756346;5,79745796315989;532,102538;7,38779946050136;74,346192;9,39095840173889;7,91678429607713;TOTWGT;JRR;FULL;N;26-FEB-26; 7h41m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2015.sav;NONE
Girl;50;BSMMAT0;IDCNTRY;Georgia;Jordan;457,756346;5,79745796315989;396,49981;5,15979028294173;-61,256536;7,76105370414005;-7,8928117669542;TOTWGT;JRR;FULL;N;26-FEB-26; 7h41m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2015.sav;NONE
Girl;50;BSMMAT0;IDCNTRY;Georgia;Korea, Republic of;457,756346;5,79745796315989;609,306376;3,34111252817469;151,55003;6,69130418980724;22,6488029390225;TOTWGT;JRR;FULL;N;26-FEB-26; 7h41m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2015.sav;NONE
Girl;50;BSMMAT0;IDCNTRY;Georgia;Kuwait;457,756346;5,79745796315989;393,762144;4,41397721688682;-63,994202;7,28654333040036;-8,78251855485554;TOTWGT;JRR;FULL;N;26-FEB-26; 7h41m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2015.sav;NONE
