"";"IDCNTRY";"dvar";"refpctile";"comppctile";"groupvar";"refgroup";"compgroup";"gap";"gap_se";"cgap";"cgap_se";"gapdiff";"gapdiff_se";"gapdiff_t";"weight";"method";"jk2type";"shortcut";"date";"time";"reps";"npv";"selcrit"
"103";"Brazil";"BSMMAT0";50;90;"BSBG01";"<Other>";"Girl";124,98025;25,9199754314264;117,562982;7,29387241188273;-7,41726799999999;25,495955522476;-0,290919396743585;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h28m";250;5;"NONE"
"104";"Brazil";"BSMMAT0";50;90;"BSBG01";"<Other>";"Boy";124,98025;25,9199754314264;126,343246;7,73281838944679;1,36299600000001;25,5780879357977;0,0532876422749504;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h28m";250;5;"NONE"
"105";"Brazil";"BSMMAT0";50;90;"BSBG01";"<Other>";"<Other>";124,98025;25,9199754314264;124,98025;25,9199754314264;0;0;NA;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h28m";250;5;"NONE"
"106";"Chile";"BSMMAT0";10;50;"BSBG01";"Girl";"Girl";98,754076;4,71092637913776;98,754076;4,71092637913776;0;0;NA;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h28m";250;5;"NONE"
"107";"Chile";"BSMMAT0";10;50;"BSBG01";"Girl";"Boy";98,754076;4,71092637913776;107,992222;5,32826198991232;9,238146;6,92772767194096;1,33350305287213;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h28m";250;5;"NONE"
"108";"Chile";"BSMMAT0";10;50;"BSBG01";"Girl";"<Other>";98,754076;4,71092637913776;108,361498;25,6095832313972;9,60742199999999;26,1514724043619;0,367375949294447;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h28m";250;5;"NONE"
"109";"Chile";"BSMMAT0";10;50;"BSBG01";"Boy";"Girl";107,992222;5,32826198991232;98,754076;4,71092637913776;-9,238146;6,92772767194096;-1,33350305287213;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h28m";250;5;"NONE"
"110";"Chile";"BSMMAT0";10;50;"BSBG01";"Boy";"Boy";107,992222;5,32826198991232;107,992222;5,32826198991232;0;0;NA;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h28m";250;5;"NONE"
"111";"Chile";"BSMMAT0";10;50;"BSBG01";"Boy";"<Other>";107,992222;5,32826198991232;108,361498;25,6095832313972;0,369275999999991;25,6025052224124;0,0144234322693049;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h28m";250;5;"NONE"
"112";"Chile";"BSMMAT0";10;50;"BSBG01";"<Other>";"Girl";108,361498;25,6095832313972;98,754076;4,71092637913776;-9,60742199999999;26,1514724043619;-0,367375949294447;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h28m";250;5;"NONE"
"113";"Chile";"BSMMAT0";10;50;"BSBG01";"<Other>";"Boy";108,361498;25,6095832313972;107,992222;5,32826198991232;-0,369275999999991;25,6025052224124;-0,0144234322693049;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h28m";250;5;"NONE"
"114";"Chile";"BSMMAT0";10;50;"BSBG01";"<Other>";"<Other>";108,361498;25,6095832313972;108,361498;25,6095832313972;0;0;NA;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h28m";250;5;"NONE"
"115";"Chile";"BSMMAT0";10;90;"BSBG01";"Girl";"Girl";209,194266;6,49022564018355;209,194266;6,49022564018355;0;0;NA;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h28m";250;5;"NONE"
"116";"Chile";"BSMMAT0";10;90;"BSBG01";"Girl";"Boy";209,194266;6,49022564018355;218,53294;8,39099345911201;9,33867399999997;9,84928758016413;0,94815730823085;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h28m";250;5;"NONE"
"117";"Chile";"BSMMAT0";10;90;"BSBG01";"Girl";"<Other>";209,194266;6,49022564018355;211,759578;31,841420459712;2,56531199999998;32,4957616941842;0,0789429718294339;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h28m";250;5;"NONE"
"118";"Chile";"BSMMAT0";10;90;"BSBG01";"Boy";"Girl";218,53294;8,39099345911201;209,194266;6,49022564018355;-9,33867399999997;9,84928758016413;-0,94815730823085;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h28m";250;5;"NONE"
"119";"Chile";"BSMMAT0";10;90;"BSBG01";"Boy";"Boy";218,53294;8,39099345911201;218,53294;8,39099345911201;0;0;NA;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h28m";250;5;"NONE"
"120";"Chile";"BSMMAT0";10;90;"BSBG01";"Boy";"<Other>";218,53294;8,39099345911201;211,759578;31,841420459712;-6,77336199999999;30,9599975588253;-0,218777859627744;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h28m";250;5;"NONE"
"121";"Chile";"BSMMAT0";10;90;"BSBG01";"<Other>";"Girl";211,759578;31,841420459712;209,194266;6,49022564018355;-2,56531199999998;32,4957616941842;-0,0789429718294339;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h28m";250;5;"NONE"
"122";"Chile";"BSMMAT0";10;90;"BSBG01";"<Other>";"Boy";211,759578;31,841420459712;218,53294;8,39099345911201;6,77336199999999;30,9599975588253;0,218777859627744;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h28m";250;5;"NONE"
"123";"Chile";"BSMMAT0";10;90;"BSBG01";"<Other>";"<Other>";211,759578;31,841420459712;211,759578;31,841420459712;0;0;NA;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h28m";250;5;"NONE"
"124";"Chile";"BSMMAT0";50;90;"BSBG01";"Girl";"Girl";110,44019;5,25092326264625;110,44019;5,25092326264625;0;0;NA;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h28m";250;5;"NONE"
"125";"Chile";"BSMMAT0";50;90;"BSBG01";"Girl";"Boy";110,44019;5,25092326264625;110,540718;5,63003637023989;0,100527999999974;7,29443222873327;0,013781470147051;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h28m";250;5;"NONE"
"126";"Chile";"BSMMAT0";50;90;"BSBG01";"Girl";"<Other>";110,44019;5,25092326264625;103,39808;31,9796516355607;-7,04211;32,3546282057489;-0,217653868720665;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h28m";250;5;"NONE"
"127";"Chile";"BSMMAT0";50;90;"BSBG01";"Boy";"Girl";110,540718;5,63003637023989;110,44019;5,25092326264625;-0,100527999999974;7,29443222873327;-0,013781470147051;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h28m";250;5;"NONE"
"128";"Chile";"BSMMAT0";50;90;"BSBG01";"Boy";"Boy";110,540718;5,63003637023989;110,540718;5,63003637023989;0;0;NA;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h28m";250;5;"NONE"
"129";"Chile";"BSMMAT0";50;90;"BSBG01";"Boy";"<Other>";110,540718;5,63003637023989;103,39808;31,9796516355607;-7,14263799999998;32,2429138582221;-0,221525822120403;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h28m";250;5;"NONE"
"130";"Chile";"BSMMAT0";50;90;"BSBG01";"<Other>";"Girl";103,39808;31,9796516355607;110,44019;5,25092326264625;7,04211;32,3546282057489;0,217653868720665;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h28m";250;5;"NONE"
"131";"Chile";"BSMMAT0";50;90;"BSBG01";"<Other>";"Boy";103,39808;31,9796516355607;110,540718;5,63003637023989;7,14263799999998;32,2429138582221;0,221525822120403;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h28m";250;5;"NONE"
"132";"Chile";"BSMMAT0";50;90;"BSBG01";"<Other>";"<Other>";103,39808;31,9796516355607;103,39808;31,9796516355607;0;0;NA;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h28m";250;5;"NONE"
"133";"Chinese Taipei";"BSMMAT0";10;50;"BSBG01";"Girl";"Girl";132,843526;6,02160957635305;132,843526;6,02160957635305;0;0;NA;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h28m";250;5;"NONE"
"134";"Chinese Taipei";"BSMMAT0";10;50;"BSBG01";"Girl";"Boy";132,843526;6,02160957635305;154,67066;6,36597446415869;21,827134;8,64171584163982;2,52578705432857;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h28m";250;5;"NONE"
"135";"Chinese Taipei";"BSMMAT0";10;50;"BSBG01";"Girl";"<Other>";132,843526;6,02160957635305;0;NA;-132,843526;NA;NA;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h28m";250;5;"NONE"
"136";"Chinese Taipei";"BSMMAT0";10;50;"BSBG01";"Boy";"Girl";154,67066;6,36597446415869;132,843526;6,02160957635305;-21,827134;8,64171584163982;-2,52578705432857;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h28m";250;5;"NONE"
"137";"Chinese Taipei";"BSMMAT0";10;50;"BSBG01";"Boy";"Boy";154,67066;6,36597446415869;154,67066;6,36597446415869;0;0;NA;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h28m";250;5;"NONE"
"138";"Chinese Taipei";"BSMMAT0";10;50;"BSBG01";"Boy";"<Other>";154,67066;6,36597446415869;0;NA;-154,67066;NA;NA;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h28m";250;5;"NONE"
"139";"Chinese Taipei";"BSMMAT0";10;50;"BSBG01";"<Other>";"Girl";0;NA;132,843526;6,02160957635305;132,843526;NA;NA;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h28m";250;5;"NONE"
"140";"Chinese Taipei";"BSMMAT0";10;50;"BSBG01";"<Other>";"Boy";0;NA;154,67066;6,36597446415869;154,67066;NA;NA;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h28m";250;5;"NONE"
"141";"Chinese Taipei";"BSMMAT0";10;50;"BSBG01";"<Other>";"<Other>";0;NA;0;NA;0;NA;NA;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h28m";250;5;"NONE"
"142";"Chinese Taipei";"BSMMAT0";10;90;"BSBG01";"Girl";"Girl";237,010156;6,57568818031141;237,010156;6,57568818031141;0;0;NA;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h28m";250;5;"NONE"
"143";"Chinese Taipei";"BSMMAT0";10;90;"BSBG01";"Girl";"Boy";237,010156;6,57568818031141;269,772624;7,98338322280384;32,762468;10,01145459495;3,27249828576619;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h28m";250;5;"NONE"
"144";"Chinese Taipei";"BSMMAT0";10;90;"BSBG01";"Girl";"<Other>";237,010156;6,57568818031141;0;NA;-237,010156;NA;NA;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h28m";250;5;"NONE"
"145";"Chinese Taipei";"BSMMAT0";10;90;"BSBG01";"Boy";"Girl";269,772624;7,98338322280384;237,010156;6,57568818031141;-32,762468;10,01145459495;-3,27249828576619;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h28m";250;5;"NONE"
"146";"Chinese Taipei";"BSMMAT0";10;90;"BSBG01";"Boy";"Boy";269,772624;7,98338322280384;269,772624;7,98338322280384;0;0;NA;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h28m";250;5;"NONE"
"147";"Chinese Taipei";"BSMMAT0";10;90;"BSBG01";"Boy";"<Other>";269,772624;7,98338322280384;0;NA;-269,772624;NA;NA;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h28m";250;5;"NONE"
"148";"Chinese Taipei";"BSMMAT0";10;90;"BSBG01";"<Other>";"Girl";0;NA;237,010156;6,57568818031141;237,010156;NA;NA;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h28m";250;5;"NONE"
"149";"Chinese Taipei";"BSMMAT0";10;90;"BSBG01";"<Other>";"Boy";0;NA;269,772624;7,98338322280384;269,772624;NA;NA;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h28m";250;5;"NONE"
"150";"Chinese Taipei";"BSMMAT0";10;90;"BSBG01";"<Other>";"<Other>";0;NA;0;NA;0;NA;NA;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h28m";250;5;"NONE"
"151";"Chinese Taipei";"BSMMAT0";50;90;"BSBG01";"Girl";"Girl";104,16663;3,92043838760679;104,16663;3,92043838760679;0;0;NA;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h28m";250;5;"NONE"
"152";"Chinese Taipei";"BSMMAT0";50;90;"BSBG01";"Girl";"Boy";104,16663;3,92043838760679;115,101964;5,37103640449648;10,935334;6,22079262775957;1,75786827408494;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h28m";250;5;"NONE"
"153";"Chinese Taipei";"BSMMAT0";50;90;"BSBG01";"Girl";"<Other>";104,16663;3,92043838760679;0;NA;-104,16663;NA;NA;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h28m";250;5;"NONE"
"154";"Chinese Taipei";"BSMMAT0";50;90;"BSBG01";"Boy";"Girl";115,101964;5,37103640449648;104,16663;3,92043838760679;-10,935334;6,22079262775957;-1,75786827408494;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h28m";250;5;"NONE"
"155";"Chinese Taipei";"BSMMAT0";50;90;"BSBG01";"Boy";"Boy";115,101964;5,37103640449648;115,101964;5,37103640449648;0;0;NA;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h28m";250;5;"NONE"
"156";"Chinese Taipei";"BSMMAT0";50;90;"BSBG01";"Boy";"<Other>";115,101964;5,37103640449648;0;NA;-115,101964;NA;NA;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h28m";250;5;"NONE"
"157";"Chinese Taipei";"BSMMAT0";50;90;"BSBG01";"<Other>";"Girl";0;NA;104,16663;3,92043838760679;104,16663;NA;NA;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h28m";250;5;"NONE"
"158";"Chinese Taipei";"BSMMAT0";50;90;"BSBG01";"<Other>";"Boy";0;NA;115,101964;5,37103640449648;115,101964;NA;NA;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h28m";250;5;"NONE"
"159";"Chinese Taipei";"BSMMAT0";50;90;"BSBG01";"<Other>";"<Other>";0;NA;0;NA;0;NA;NA;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h28m";250;5;"NONE"
"160";"Cyprus";"BSMMAT0";10;50;"BSBG01";"Girl";"Girl";128,000078;4,70278438991027;128,000078;4,70278438991027;0;0;NA;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h28m";250;5;"NONE"
"161";"Cyprus";"BSMMAT0";10;50;"BSBG01";"Girl";"Boy";128,000078;4,70278438991027;125,147258;6,07560283311907;-2,85281999999999;7,08887622704897;-0,402436142009999;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h28m";250;5;"NONE"
"162";"Cyprus";"BSMMAT0";10;50;"BSBG01";"Boy";"Girl";125,147258;6,07560283311907;128,000078;4,70278438991027;2,85281999999999;7,08887622704897;0,402436142009999;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h28m";250;5;"NONE"
"163";"Cyprus";"BSMMAT0";10;50;"BSBG01";"Boy";"Boy";125,147258;6,07560283311907;125,147258;6,07560283311907;0;0;NA;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h28m";250;5;"NONE"
"164";"Cyprus";"BSMMAT0";10;90;"BSBG01";"Girl";"Girl";237,00716;7,02699393394709;237,00716;7,02699393394709;0;0;NA;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h28m";250;5;"NONE"
"165";"Cyprus";"BSMMAT0";10;90;"BSBG01";"Girl";"Boy";237,00716;7,02699393394709;242,344334;8,97299853776125;5,33717399999999;10,0153271019241;0,53290061779157;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h28m";250;5;"NONE"
"166";"Cyprus";"BSMMAT0";10;90;"BSBG01";"Boy";"Girl";242,344334;8,97299853776125;237,00716;7,02699393394709;-5,33717399999999;10,0153271019241;-0,53290061779157;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h28m";250;5;"NONE"
"167";"Cyprus";"BSMMAT0";10;90;"BSBG01";"Boy";"Boy";242,344334;8,97299853776125;242,344334;8,97299853776125;0;0;NA;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h28m";250;5;"NONE"
"168";"Cyprus";"BSMMAT0";50;90;"BSBG01";"Girl";"Girl";109,007082;5,19735189123975;109,007082;5,19735189123975;0;0;NA;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h28m";250;5;"NONE"
"169";"Cyprus";"BSMMAT0";50;90;"BSBG01";"Girl";"Boy";109,007082;5,19735189123975;117,197076;7,45267667453552;8,18999399999998;7,82656869985798;1,04643481889434;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h28m";250;5;"NONE"
"170";"Cyprus";"BSMMAT0";50;90;"BSBG01";"Boy";"Girl";117,197076;7,45267667453552;109,007082;5,19735189123975;-8,18999399999998;7,82656869985798;-1,04643481889434;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h28m";250;5;"NONE"
"171";"Cyprus";"BSMMAT0";50;90;"BSBG01";"Boy";"Boy";117,197076;7,45267667453552;117,197076;7,45267667453552;0;0;NA;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h28m";250;5;"NONE"
"172";"Czech Republic";"BSMMAT0";10;50;"BSBG01";"Girl";"Girl";104,689656;3,62073843311223;104,689656;3,62073843311223;0;0;NA;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h28m";250;5;"NONE"
"173";"Czech Republic";"BSMMAT0";10;50;"BSBG01";"Girl";"Boy";104,689656;3,62073843311223;107,381606;3,99550520263153;2,69194999999999;5,0101383009973;0,537300537085799;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h28m";250;5;"NONE"
"174";"Czech Republic";"BSMMAT0";10;50;"BSBG01";"Boy";"Girl";107,381606;3,99550520263153;104,689656;3,62073843311223;-2,69194999999999;5,0101383009973;-0,537300537085799;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h28m";250;5;"NONE"
"175";"Czech Republic";"BSMMAT0";10;50;"BSBG01";"Boy";"Boy";107,381606;3,99550520263153;107,381606;3,99550520263153;0;0;NA;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h28m";250;5;"NONE"
"176";"Czech Republic";"BSMMAT0";10;90;"BSBG01";"Girl";"Girl";210,092338;5,25443687332947;210,092338;5,25443687332947;0;0;NA;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h28m";250;5;"NONE"
"177";"Czech Republic";"BSMMAT0";10;90;"BSBG01";"Girl";"Boy";210,092338;5,25443687332947;215,19493;5,05115180873038;5,102592;6,36604905936679;0,80153199455669;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h28m";250;5;"NONE"
"178";"Czech Republic";"BSMMAT0";10;90;"BSBG01";"Boy";"Girl";215,19493;5,05115180873038;210,092338;5,25443687332947;-5,102592;6,36604905936679;-0,80153199455669;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h28m";250;5;"NONE"
"179";"Czech Republic";"BSMMAT0";10;90;"BSBG01";"Boy";"Boy";215,19493;5,05115180873038;215,19493;5,05115180873038;0;0;NA;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h28m";250;5;"NONE"
"180";"Czech Republic";"BSMMAT0";50;90;"BSBG01";"Girl";"Girl";105,402682;3,94553209962416;105,402682;3,94553209962416;0;0;NA;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h28m";250;5;"NONE"
"181";"Czech Republic";"BSMMAT0";50;90;"BSBG01";"Girl";"Boy";105,402682;3,94553209962416;107,813324;3,57437912639327;2,41064200000002;5,19368414783032;0,464148749016067;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h28m";250;5;"NONE"
"182";"Czech Republic";"BSMMAT0";50;90;"BSBG01";"Boy";"Girl";107,813324;3,57437912639327;105,402682;3,94553209962416;-2,41064200000002;5,19368414783032;-0,464148749016067;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h28m";250;5;"NONE"
"183";"Czech Republic";"BSMMAT0";50;90;"BSBG01";"Boy";"Boy";107,813324;3,57437912639327;107,813324;3,57437912639327;0;0;NA;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h28m";250;5;"NONE"
"184";"Finland";"BSMMAT0";10;50;"BSBG01";"Girl";"Girl";101,070642;4,29370827539365;101,070642;4,29370827539365;0;0;NA;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h28m";250;5;"NONE"
"185";"Finland";"BSMMAT0";10;50;"BSBG01";"Girl";"Boy";101,070642;4,29370827539365;111,49944;4,41494839349793;10,428798;4,8845868585351;2,13504198042403;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h28m";250;5;"NONE"
"186";"Finland";"BSMMAT0";10;50;"BSBG01";"Boy";"Girl";111,49944;4,41494839349793;101,070642;4,29370827539365;-10,428798;4,8845868585351;-2,13504198042403;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h28m";250;5;"NONE"
"187";"Finland";"BSMMAT0";10;50;"BSBG01";"Boy";"Boy";111,49944;4,41494839349793;111,49944;4,41494839349793;0;0;NA;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h28m";250;5;"NONE"
"188";"Finland";"BSMMAT0";10;90;"BSBG01";"Girl";"Girl";201,38045;5,45819019403602;201,38045;5,45819019403602;0;0;NA;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h28m";250;5;"NONE"
"189";"Finland";"BSMMAT0";10;90;"BSBG01";"Girl";"Boy";201,38045;5,45819019403602;219,484104;5,81259253410609;18,103654;6,79675865050515;2,66357170099817;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h28m";250;5;"NONE"
"190";"Finland";"BSMMAT0";10;90;"BSBG01";"Boy";"Girl";219,484104;5,81259253410609;201,38045;5,45819019403602;-18,103654;6,79675865050515;-2,66357170099817;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h28m";250;5;"NONE"
"191";"Finland";"BSMMAT0";10;90;"BSBG01";"Boy";"Boy";219,484104;5,81259253410609;219,484104;5,81259253410609;0;0;NA;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h28m";250;5;"NONE"
"192";"Finland";"BSMMAT0";50;90;"BSBG01";"Girl";"Girl";100,309808;4,03700114105196;100,309808;4,03700114105196;0;0;NA;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h28m";250;5;"NONE"
"193";"Finland";"BSMMAT0";50;90;"BSBG01";"Girl";"Boy";100,309808;4,03700114105196;107,984664;5,08590240339661;7,67485600000001;6,72542342757882;1,14117067611355;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h28m";250;5;"NONE"
"194";"Finland";"BSMMAT0";50;90;"BSBG01";"Boy";"Girl";107,984664;5,08590240339661;100,309808;4,03700114105196;-7,67485600000001;6,72542342757882;-1,14117067611355;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h28m";250;5;"NONE"
"195";"Finland";"BSMMAT0";50;90;"BSBG01";"Boy";"Boy";107,984664;5,08590240339661;107,984664;5,08590240339661;0;0;NA;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h28m";250;5;"NONE"
"196";"France";"BSMMAT0";10;50;"BSBG01";"Girl";"Girl";105,507596;5,48126364898335;105,507596;5,48126364898335;0;0;NA;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h28m";250;5;"NONE"
"197";"France";"BSMMAT0";10;50;"BSBG01";"Girl";"Boy";105,507596;5,48126364898335;112,831968;6,17216605613733;7,32437199999999;7,29122580157851;1,00454603921529;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h28m";250;5;"NONE"
"198";"France";"BSMMAT0";10;50;"BSBG01";"Boy";"Girl";112,831968;6,17216605613733;105,507596;5,48126364898335;-7,32437199999999;7,29122580157851;-1,00454603921529;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h28m";250;5;"NONE"
"199";"France";"BSMMAT0";10;50;"BSBG01";"Boy";"Boy";112,831968;6,17216605613733;112,831968;6,17216605613733;0;0;NA;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h28m";250;5;"NONE"
"200";"France";"BSMMAT0";10;90;"BSBG01";"Girl";"Girl";203,330484;6,62996840599083;203,330484;6,62996840599083;0;0;NA;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h28m";250;5;"NONE"
"201";"France";"BSMMAT0";10;90;"BSBG01";"Girl";"Boy";203,330484;6,62996840599083;215,291518;7,19998441092923;11,961034;8,12974564961028;1,47126792344031;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h28m";250;5;"NONE"
"202";"France";"BSMMAT0";10;90;"BSBG01";"Boy";"Girl";215,291518;7,19998441092923;203,330484;6,62996840599083;-11,961034;8,12974564961028;-1,47126792344031;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h28m";250;5;"NONE"
"203";"France";"BSMMAT0";10;90;"BSBG01";"Boy";"Boy";215,291518;7,19998441092923;215,291518;7,19998441092923;0;0;NA;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h28m";250;5;"NONE"
"204";"France";"BSMMAT0";50;90;"BSBG01";"Girl";"Girl";97,822888;5,03510801036234;97,822888;5,03510801036234;0;0;NA;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h28m";250;5;"NONE"
"205";"France";"BSMMAT0";50;90;"BSBG01";"Girl";"Boy";97,822888;5,03510801036234;102,45955;5,04546768456702;4,63666200000003;6,41117478246115;0,723215659739055;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h28m";250;5;"NONE"
"206";"France";"BSMMAT0";50;90;"BSBG01";"Boy";"Girl";102,45955;5,04546768456702;97,822888;5,03510801036234;-4,63666200000003;6,41117478246115;-0,723215659739055;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h28m";250;5;"NONE"
"207";"France";"BSMMAT0";50;90;"BSBG01";"Boy";"Boy";102,45955;5,04546768456702;102,45955;5,04546768456702;0;0;NA;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h28m";250;5;"NONE"
"208";"Georgia";"BSMMAT0";10;50;"BSBG01";"Girl";"Girl";116,493686;6,47332439531086;116,493686;6,47332439531086;0;0;NA;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h28m";250;5;"NONE"
"209";"Georgia";"BSMMAT0";10;50;"BSBG01";"Girl";"Boy";116,493686;6,47332439531086;120,843334;6,97904095319665;4,34964800000001;8,41260996377432;0,51703906620301;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h28m";250;5;"NONE"
"210";"Georgia";"BSMMAT0";10;50;"BSBG01";"Boy";"Girl";120,843334;6,97904095319665;116,493686;6,47332439531086;-4,34964800000001;8,41260996377432;-0,51703906620301;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h28m";250;5;"NONE"
"211";"Georgia";"BSMMAT0";10;50;"BSBG01";"Boy";"Boy";120,843334;6,97904095319665;120,843334;6,97904095319665;0;0;NA;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h28m";250;5;"NONE"
