S_SEX;dvar;groupvar;refgroup;compgroup;pct;pct_se;cpct;cpct_se;pctdiff;pctdiff_se;pctdiff_t;mnx;mnx_se;cmnx;cmnx_se;mnxdiff;mnxdiff_se;mnxdiff_t;weight;method;jk2type;date;time;reps;infile;selcrit
Boy;S_HISCED;IDCNTRY;Germany, North-Rhine Westphalia;Portugal;51,7438819246505;1,18705673126685;51,4143780841188;1,01166858133855;-,329503840531729;1,55967208146889;-,211264819346772;2,3535750536094;,0503180858847393;2,36263908758706;,051395346441216;,00906403397766153;,0719262914581074;,126018369554626;TOTWGTS;JRR;HALF;26-FEB-26;10h48m;75;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICILS2018.sav;NONE
Boy;S_HISCED;IDCNTRY;Germany, North-Rhine Westphalia;United States;51,7438819246505;1,18705673126685;50,4878919532549;,442155665353748;-1,25598997139562;1,26673016686678;-,991521323363027;2,3535750536094;,0503180858847393;3,11175198586351;,0350802491278291;,758176932254104;,061339494992823;12,3603386748263;TOTWGTS;JRR;HALF;26-FEB-26;10h48m;75;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICILS2018.sav;NONE
Boy;S_HISCED;IDCNTRY;Germany, North-Rhine Westphalia;Uruguay;51,7438819246505;1,18705673126685;49,2859383099661;1,01088003793917;-2,4579436146844;1,55916071472758;-1,57645301825979;2,3535750536094;,0503180858847393;2,051331893099;,073547169603311;-,302243160510399;,0891128269317172;-3,39169085884789;TOTWGTS;JRR;HALF;26-FEB-26;10h48m;75;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICILS2018.sav;NONE
Boy;S_HISCED;IDCNTRY;Germany, North-Rhine Westphalia;Russian Federation (Moscow);51,7438819246505;1,18705673126685;50,8398703940305;,806981779670845;-,904011530620018;1,43538262354212;-,629805262926461;2,3535750536094;,0503180858847393;3,61623995083443;,0242905520159908;1,26266489722503;,0558743293860924;22,5983007062151;TOTWGTS;JRR;HALF;26-FEB-26;10h48m;75;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICILS2018.sav;NONE
Boy;S_HISCED;IDCNTRY;Germany, North-Rhine Westphalia;Germany, North-Rhine Westphalia;51,7438819246505;1,18705673126685;51,7438819246505;1,18705673126685;0; ; ;2,3535750536094;,0503180858847393;2,3535750536094;,0503180858847393;0; ; ;TOTWGTS;JRR;HALF;26-FEB-26;10h48m;75;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICILS2018.sav;NONE
Girl;S_HISCED;IDCNTRY;Chile;Chile;49,2064987609093;1,64097743545338;49,2064987609093;1,64097743545338;0; ; ;2,62082380231418;,0587248791570818;2,62082380231418;,0587248791570818;0; ; ;TOTWGTS;JRR;HALF;26-FEB-26;10h48m;75;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICILS2018.sav;NONE
Girl;S_HISCED;IDCNTRY;Chile;Denmark;49,2064987609093;1,64097743545338;49,9416779964856;,93850774264443;,735179235576297;1,89039776943127;,388901874232256;2,62082380231418;,0587248791570818;3,00571250563908;,0313630054431706;,384888703324898;,0665751420760197;5,78126747195534;TOTWGTS;JRR;HALF;26-FEB-26;10h48m;75;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICILS2018.sav;NONE
Girl;S_HISCED;IDCNTRY;Chile;Finland;49,2064987609093;1,64097743545338;49,8185421696656;,837623607370518;,612043408756236;1,84239524839041;,332199841098668;2,62082380231418;,0587248791570818;3,19292183273676;,0278217478756625;,572098030422579;,0649820058698621;8,80394538094602;TOTWGTS;JRR;HALF;26-FEB-26;10h48m;75;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICILS2018.sav;NONE
Girl;S_HISCED;IDCNTRY;Chile;France;49,2064987609093;1,64097743545338;49,9726052090719;,694410151289268;,766106448162624;1,78185644816881;,429948466920522;2,62082380231418;,0587248791570818;2,75336907578912;,0335891204791734;,13254527347494;,0676523498969421;1,95921167079713;TOTWGTS;JRR;HALF;26-FEB-26;10h48m;75;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICILS2018.sav;NONE
Girl;S_HISCED;IDCNTRY;Chile;Germany;49,2064987609093;1,64097743545338;49,0407427100432;1,02274339808776;-,165756050866108;1,93360052803036;-,0857240409604944;2,62082380231418;,0587248791570818;2,26298740145528;,0465129446834134;-,357836400858893;,0749137200727352;-4,77664706159916;TOTWGTS;JRR;HALF;26-FEB-26;10h48m;75;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICILS2018.sav;NONE
Girl;S_HISCED;IDCNTRY;Chile;Italy;49,2064987609093;1,64097743545338;47,7032149367545;,663377580808864;-1,50328382415482;1,76999343456042;-,849316045360453;2,62082380231418;,0587248791570818;2,60193829578539;,040443477289076;-,0188855065287883;,0713041814148782;-,264858331644035;TOTWGTS;JRR;HALF;26-FEB-26;10h48m;75;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICILS2018.sav;NONE
Girl;S_HISCED;IDCNTRY;Chile;Kazakhstan;49,2064987609093;1,64097743545338;48,3735820722057;,675688311911242;-,832916688703655;1,77464408784427;-,469342948486888;2,62082380231418;,0587248791570818;2,87263381053618;,0378690725666233;,251810008222005;,0698761625239254;3,60366109309145;TOTWGTS;JRR;HALF;26-FEB-26;10h48m;75;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICILS2018.sav;NONE
Girl;S_HISCED;IDCNTRY;Chile;Korea, Republic of;49,2064987609093;1,64097743545338;47,1466201186721;,894623957772276;-2,05987864223724;1,8689994567916;-1,10212907486517;2,62082380231418;,0587248791570818;3,50445122483392;,0309149786593718;,883627422519739;,066365257006383;13,3146086126774;TOTWGTS;JRR;HALF;26-FEB-26;10h48m;75;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICILS2018.sav;NONE
Girl;S_HISCED;IDCNTRY;Chile;Luxembourg;49,2064987609093;1,64097743545338;47,84017606806;,716578984912065;-1,36632269284932;1,79061229340267;-,763047756280571;2,62082380231418;,0587248791570818;2,7774628090119;,0231409985615958;,156639006697728;,0631198641193217;2,48161191224395;TOTWGTS;JRR;HALF;26-FEB-26;10h48m;75;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICILS2018.sav;NONE
Girl;S_HISCED;IDCNTRY;Chile;Portugal;49,2064987609093;1,64097743545338;48,5856219158812;1,01166858133856;-,6208768450281;1,92776561389987;-,322070712617426;2,62082380231418;,0587248791570818;2,33243703998856;,0563850815841776;-,288386762325618;,0814118471554861;-3,54231936016434;TOTWGTS;JRR;HALF;26-FEB-26;10h48m;75;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICILS2018.sav;NONE
Girl;S_HISCED;IDCNTRY;Chile;United States;49,2064987609093;1,64097743545338;49,5121080467451;,442155665353752;,305609285835764;1,69950244956328;,179822798086756;2,62082380231418;,0587248791570818;3,0407288590299;,0340585441582643;,419905056715725;,0678866397915989;6,1853857843718;TOTWGTS;JRR;HALF;26-FEB-26;10h48m;75;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICILS2018.sav;NONE
Girl;S_HISCED;IDCNTRY;Chile;Uruguay;49,2064987609093;1,64097743545338;50,7140616900339;1,01088003793916;1,50756292912455;1,92735191253986;,782193910367871;2,62082380231418;,0587248791570818;1,90645901717021;,0546572858766248;-,714364785143966;,0802248735207039;-8,90452990193381;TOTWGTS;JRR;HALF;26-FEB-26;10h48m;75;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICILS2018.sav;NONE
Girl;S_HISCED;IDCNTRY;Chile;Russian Federation (Moscow);49,2064987609093;1,64097743545338;49,1601296059695;,806981779670849;-,0463691549398249;1,82866796778089;-,025356792898874;2,62082380231418;,0587248791570818;3,55851229277837;,0318821114515709;,937688490464195;,0668212575654203;14,0327872390933;TOTWGTS;JRR;HALF;26-FEB-26;10h48m;75;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICILS2018.sav;NONE
Girl;S_HISCED;IDCNTRY;Chile;Germany, North-Rhine Westphalia;49,2064987609093;1,64097743545338;48,2561180753495;1,18705673126684;-,950380685559843;2,02531741386704;-,46925024149436;2,62082380231418;,0587248791570818;2,34490332415436;,0487773335375825;-,275920478159812;,0763402888326369;-3,61434941338408;TOTWGTS;JRR;HALF;26-FEB-26;10h48m;75;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICILS2018.sav;NONE
Girl;S_HISCED;IDCNTRY;Denmark;Chile;49,9416779964856;,93850774264443;49,2064987609093;1,64097743545338;-,735179235576297;1,89039776943127;-,388901874232256;3,00571250563908;,0313630054431706;2,62082380231418;,0587248791570818;-,384888703324898;,0665751420760197;-5,78126747195534;TOTWGTS;JRR;HALF;26-FEB-26;10h48m;75;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICILS2018.sav;NONE
Girl;S_HISCED;IDCNTRY;Denmark;Denmark;49,9416779964856;,93850774264443;49,9416779964856;,93850774264443;0; ; ;3,00571250563908;,0313630054431706;3,00571250563908;,0313630054431706;0; ; ;TOTWGTS;JRR;HALF;26-FEB-26;10h48m;75;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICILS2018.sav;NONE
Girl;S_HISCED;IDCNTRY;Denmark;Finland;49,9416779964856;,93850774264443;49,8185421696656;,837623607370518;-,123135826820061;1,25793882626618;-,0978869753035232;3,00571250563908;,0313630054431706;3,19292183273676;,0278217478756625;,187209327097681;,0419247870034575;4,46536143599828;TOTWGTS;JRR;HALF;26-FEB-26;10h48m;75;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICILS2018.sav;NONE
Girl;S_HISCED;IDCNTRY;Denmark;France;49,9416779964856;,93850774264443;49,9726052090719;,694410151289268;,0309272125863274;1,16747686967114;,0264906426754639;3,00571250563908;,0313630054431706;2,75336907578912;,0335891204791734;-,252343429849958;,0459550554889533;-5,49109183233641;TOTWGTS;JRR;HALF;26-FEB-26;10h48m;75;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICILS2018.sav;NONE
Girl;S_HISCED;IDCNTRY;Denmark;Germany;49,9416779964856;,93850774264443;49,0407427100432;1,02274339808776;-,900935286442405;1,38809251901148;-,649045560078371;3,00571250563908;,0313630054431706;2,26298740145528;,0465129446834134;-,742725104183791;,0560989494870503;-13,2395545901486;TOTWGTS;JRR;HALF;26-FEB-26;10h48m;75;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICILS2018.sav;NONE
Girl;S_HISCED;IDCNTRY;Denmark;Italy;49,9416779964856;,93850774264443;47,7032149367545;,663377580808864;-2,23846305973112;1,14928960567968;-1,94769277357842;3,00571250563908;,0313630054431706;2,60193829578539;,040443477289076;-,403774209853686;,0511792239650071;-7,88941641885308;TOTWGTS;JRR;HALF;26-FEB-26;10h48m;75;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICILS2018.sav;NONE
Girl;S_HISCED;IDCNTRY;Denmark;Kazakhstan;49,9416779964856;,93850774264443;48,3735820722057;,675688311911242;-1,56809592427995;1,15643913711747;-1,35596926284298;3,00571250563908;,0313630054431706;2,87263381053618;,0378690725666233;-,133078695102893;,0491701613530455;-2,70649295102731;TOTWGTS;JRR;HALF;26-FEB-26;10h48m;75;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICILS2018.sav;NONE
Girl;S_HISCED;IDCNTRY;Denmark;Korea, Republic of;49,9416779964856;,93850774264443;47,1466201186721;,894623957772276;-2,79505787781353;1,29659122657207;-2,15569704663443;3,00571250563908;,0313630054431706;3,50445122483392;,0309149786593718;,498738719194841;,0440383243997517;11,3251066200342;TOTWGTS;JRR;HALF;26-FEB-26;10h48m;75;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICILS2018.sav;NONE
Girl;S_HISCED;IDCNTRY;Denmark;Luxembourg;49,9416779964856;,93850774264443;47,84017606806;,716578984912065;-2,10150192842561;1,18079728345773;-1,77973133734843;3,00571250563908;,0313630054431706;2,7774628090119;,0231409985615958;-,22824969662717;,0389761969008795;-5,85613053032426;TOTWGTS;JRR;HALF;26-FEB-26;10h48m;75;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICILS2018.sav;NONE
Girl;S_HISCED;IDCNTRY;Denmark;Portugal;49,9416779964856;,93850774264443;48,5856219158812;1,01166858133856;-1,3560560806044;1,37995293451303;-,982682848587831;3,00571250563908;,0313630054431706;2,33243703998856;,0563850815841776;-,673275465650516;,0645206597585821;-10,4350369039889;TOTWGTS;JRR;HALF;26-FEB-26;10h48m;75;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICILS2018.sav;NONE
Girl;S_HISCED;IDCNTRY;Denmark;United States;49,9416779964856;,93850774264443;49,5121080467451;,442155665353752;-,429569949740532;1,03744803022029;-,414064066080802;3,00571250563908;,0313630054431706;3,0407288590299;,0340585441582643;,0350163533908265;,0462992714911238;,756304629923597;TOTWGTS;JRR;HALF;26-FEB-26;10h48m;75;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICILS2018.sav;NONE
Girl;S_HISCED;IDCNTRY;Denmark;Uruguay;49,9416779964856;,93850774264443;50,7140616900339;1,01088003793916;,77238369354825;1,37937494326504;,559951953107097;3,00571250563908;,0313630054431706;1,90645901717021;,0546572858766248;-1,09925348846886;,0630163233601218;-17,4439483272757;TOTWGTS;JRR;HALF;26-FEB-26;10h48m;75;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICILS2018.sav;NONE
Girl;S_HISCED;IDCNTRY;Denmark;Russian Federation (Moscow);49,9416779964856;,93850774264443;49,1601296059695;,806981779670849;-,781548390516122;1,23774649089556;-,631428484156428;3,00571250563908;,0313630054431706;3,55851229277837;,0318821114515709;,552799787139297;,0447225574071825;12,3606479411778;TOTWGTS;JRR;HALF;26-FEB-26;10h48m;75;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICILS2018.sav;NONE
Girl;S_HISCED;IDCNTRY;Denmark;Germany, North-Rhine Westphalia;49,9416779964856;,93850774264443;48,2561180753495;1,18705673126684;-1,68555992113614;1,51324170780793;-1,11387355532106;3,00571250563908;,0313630054431706;2,34490332415436;,0487773335375825;-,66080918148471;,057990226568491;-11,3951819226684;TOTWGTS;JRR;HALF;26-FEB-26;10h48m;75;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICILS2018.sav;NONE
Girl;S_HISCED;IDCNTRY;Finland;Chile;49,8185421696656;,837623607370518;49,2064987609093;1,64097743545338;-,612043408756236;1,84239524839041;-,332199841098668;3,19292183273676;,0278217478756625;2,62082380231418;,0587248791570818;-,572098030422579;,0649820058698621;-8,80394538094602;TOTWGTS;JRR;HALF;26-FEB-26;10h48m;75;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICILS2018.sav;NONE
Girl;S_HISCED;IDCNTRY;Finland;Denmark;49,8185421696656;,837623607370518;49,9416779964856;,93850774264443;,123135826820061;1,25793882626618;,0978869753035232;3,19292183273676;,0278217478756625;3,00571250563908;,0313630054431706;-,187209327097681;,0419247870034575;-4,46536143599828;TOTWGTS;JRR;HALF;26-FEB-26;10h48m;75;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICILS2018.sav;NONE
Girl;S_HISCED;IDCNTRY;Finland;Finland;49,8185421696656;,837623607370518;49,8185421696656;,837623607370518;0; ; ;3,19292183273676;,0278217478756625;3,19292183273676;,0278217478756625;0; ; ;TOTWGTS;JRR;HALF;26-FEB-26;10h48m;75;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICILS2018.sav;NONE
Girl;S_HISCED;IDCNTRY;Finland;France;49,8185421696656;,837623607370518;49,9726052090719;,694410151289268;,154063039406388;1,08803435875802;,141597586662841;3,19292183273676;,0278217478756625;2,75336907578912;,0335891204791734;-,439552756947639;,0436151197341169;-10,0779903764384;TOTWGTS;JRR;HALF;26-FEB-26;10h48m;75;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICILS2018.sav;NONE
Girl;S_HISCED;IDCNTRY;Finland;Germany;49,8185421696656;,837623607370518;49,0407427100432;1,02274339808776;-,777799459622344;1,32197479777661;-,588361790958877;3,19292183273676;,0278217478756625;2,26298740145528;,0465129446834134;-,929934431281472;,0541987424021923;-17,1578599440687;TOTWGTS;JRR;HALF;26-FEB-26;10h48m;75;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICILS2018.sav;NONE
Girl;S_HISCED;IDCNTRY;Finland;Italy;49,8185421696656;,837623607370518;47,7032149367545;,663377580808864;-2,11532723291106;1,06849572874402;-1,97972455668826;3,19292183273676;,0278217478756625;2,60193829578539;,040443477289076;-,590983536951367;,0490889448866946;-12,0390352311596;TOTWGTS;JRR;HALF;26-FEB-26;10h48m;75;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICILS2018.sav;NONE
Girl;S_HISCED;IDCNTRY;Finland;Kazakhstan;49,8185421696656;,837623607370518;48,3735820722057;,675688311911242;-1,44496009745989;1,07618214186905;-1,34267243549532;3,19292183273676;,0278217478756625;2,87263381053618;,0378690725666233;-,320288022200574;,0469905981225299;-6,81600224294678;TOTWGTS;JRR;HALF;26-FEB-26;10h48m;75;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICILS2018.sav;NONE
Girl;S_HISCED;IDCNTRY;Finland;Korea, Republic of;49,8185421696656;,837623607370518;47,1466201186721;,894623957772276;-2,67192205099347;1,22554695277029;-2,18018742158653;3,19292183273676;,0278217478756625;3,50445122483392;,0309149786593718;,31152939209716;,041590690789723;7,49036349677892;TOTWGTS;JRR;HALF;26-FEB-26;10h48m;75;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICILS2018.sav;NONE
Girl;S_HISCED;IDCNTRY;Finland;Luxembourg;49,8185421696656;,837623607370518;47,84017606806;,716578984912065;-1,97836610160555;1,10231517690813;-1,79473724307656;3,19292183273676;,0278217478756625;2,7774628090119;,0231409985615958;-,415459023724851;,0361877806626036;-11,4806439112246;TOTWGTS;JRR;HALF;26-FEB-26;10h48m;75;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICILS2018.sav;NONE
Girl;S_HISCED;IDCNTRY;Finland;Portugal;49,8185421696656;,837623607370518;48,5856219158812;1,01166858133856;-1,23292025378434;1,31342553123196;-,938705868331861;3,19292183273676;,0278217478756625;2,33243703998856;,0563850815841776;-,860484792748197;,0628754887067393;-13,6855364538259;TOTWGTS;JRR;HALF;26-FEB-26;10h48m;75;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICILS2018.sav;NONE
Girl;S_HISCED;IDCNTRY;Finland;United States;49,8185421696656;,837623607370518;49,5121080467451;,442155665353752;-,306434122920471;,947161517392266;-,323528899024687;3,19292183273676;,0278217478756625;3,0407288590299;,0340585441582643;-,152192973706855;,043977654383077;-3,46068874845267;TOTWGTS;JRR;HALF;26-FEB-26;10h48m;75;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICILS2018.sav;NONE
Girl;S_HISCED;IDCNTRY;Finland;Uruguay;49,8185421696656;,837623607370518;50,7140616900339;1,01088003793916;,89551952036831;1,31281825045521;,682135185169611;3,19292183273676;,0278217478756625;1,90645901717021;,0546572858766248;-1,28646281556655;,0613308124375995;-20,975799348418;TOTWGTS;JRR;HALF;26-FEB-26;10h48m;75;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICILS2018.sav;NONE
Girl;S_HISCED;IDCNTRY;Finland;Russian Federation (Moscow);49,8185421696656;,837623607370518;49,1601296059695;,806981779670849;-,658412563696061;1,16311345119259;-,566077679714703;3,19292183273676;,0278217478756625;3,55851229277837;,0318821114515709;,365590460041616;,0423145209764605;8,63983454391444;TOTWGTS;JRR;HALF;26-FEB-26;10h48m;75;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICILS2018.sav;NONE
Girl;S_HISCED;IDCNTRY;Finland;Germany, North-Rhine Westphalia;49,8185421696656;,837623607370518;48,2561180753495;1,18705673126684;-1,56242409431608;1,4528306821066;-1,07543440096582;3,19292183273676;,0278217478756625;2,34490332415436;,0487773335375825;-,848018508582391;,0561540552577772;-15,1016432328802;TOTWGTS;JRR;HALF;26-FEB-26;10h48m;75;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICILS2018.sav;NONE
Girl;S_HISCED;IDCNTRY;France;Chile;49,9726052090719;,694410151289268;49,2064987609093;1,64097743545338;-,766106448162624;1,78185644816881;-,429948466920522;2,75336907578912;,0335891204791734;2,62082380231418;,0587248791570818;-,13254527347494;,0676523498969421;-1,95921167079713;TOTWGTS;JRR;HALF;26-FEB-26;10h48m;75;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICILS2018.sav;NONE
Girl;S_HISCED;IDCNTRY;France;Denmark;49,9726052090719;,694410151289268;49,9416779964856;,93850774264443;-,0309272125863274;1,16747686967114;-,0264906426754639;2,75336907578912;,0335891204791734;3,00571250563908;,0313630054431706;,252343429849958;,0459550554889533;5,49109183233641;TOTWGTS;JRR;HALF;26-FEB-26;10h48m;75;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICILS2018.sav;NONE
Girl;S_HISCED;IDCNTRY;France;Finland;49,9726052090719;,694410151289268;49,8185421696656;,837623607370518;-,154063039406388;1,08803435875802;-,141597586662841;2,75336907578912;,0335891204791734;3,19292183273676;,0278217478756625;,439552756947639;,0436151197341169;10,0779903764384;TOTWGTS;JRR;HALF;26-FEB-26;10h48m;75;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICILS2018.sav;NONE
Girl;S_HISCED;IDCNTRY;France;France;49,9726052090719;,694410151289268;49,9726052090719;,694410151289268;0; ; ;2,75336907578912;,0335891204791734;2,75336907578912;,0335891204791734;0; ; ;TOTWGTS;JRR;HALF;26-FEB-26;10h48m;75;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICILS2018.sav;NONE
Girl;S_HISCED;IDCNTRY;France;Germany;49,9726052090719;,694410151289268;49,0407427100432;1,02274339808776;-,931862499028732;1,23620771577663;-,753807379727686;2,75336907578912;,0335891204791734;2,26298740145528;,0465129446834134;-,490381674333833;,0573731909317121;-8,5472267860699;TOTWGTS;JRR;HALF;26-FEB-26;10h48m;75;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICILS2018.sav;NONE
Girl;S_HISCED;IDCNTRY;France;Italy;49,9726052090719;,694410151289268;47,7032149367545;,663377580808864;-2,26939027231744;,960351640251322;-2,36308262223986;2,75336907578912;,0335891204791734;2,60193829578539;,040443477289076;-,151430780003728;,0525728434631078;-2,8803992713461;TOTWGTS;JRR;HALF;26-FEB-26;10h48m;75;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICILS2018.sav;NONE
Girl;S_HISCED;IDCNTRY;France;Kazakhstan;49,9726052090719;,694410151289268;48,3735820722057;,675688311911242;-1,59902313686628;,968896358269061;-1,65035519353478;2,75336907578912;,0335891204791734;2,87263381053618;,0378690725666233;,119264734747065;,0506191235761802;2,35612010483696;TOTWGTS;JRR;HALF;26-FEB-26;10h48m;75;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICILS2018.sav;NONE
Girl;S_HISCED;IDCNTRY;France;Korea, Republic of;49,9726052090719;,694410151289268;47,1466201186721;,894623957772276;-2,82598509039986;1,13250054482712;-2,49534987272899;2,75336907578912;,0335891204791734;3,50445122483392;,0309149786593718;,751082149044799;,0456504646205692;16,452891669067;TOTWGTS;JRR;HALF;26-FEB-26;10h48m;75;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICILS2018.sav;NONE
Girl;S_HISCED;IDCNTRY;France;Luxembourg;49,9726052090719;,694410151289268;47,84017606806;,716578984912065;-2,13242914101194;,997843123858249;-2,13703846829822;2,75336907578912;,0335891204791734;2,7774628090119;,0231409985615958;,024093733222788;,0407889057096682;,59069329768945;TOTWGTS;JRR;HALF;26-FEB-26;10h48m;75;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICILS2018.sav;NONE
Girl;S_HISCED;IDCNTRY;France;Portugal;49,9726052090719;,694410151289268;48,5856219158812;1,01166858133856;-1,38698329319072;1,2270610321745;-1,13032950833165;2,75336907578912;,0335891204791734;2,33243703998856;,0563850815841776;-,420932035800558;,0656315963528146;-6,41355778606635;TOTWGTS;JRR;HALF;26-FEB-26;10h48m;75;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICILS2018.sav;NONE
Girl;S_HISCED;IDCNTRY;France;United States;49,9726052090719;,694410151289268;49,5121080467451;,442155665353752;-,46049716232686;,823229670637546;-,559378723522234;2,75336907578912;,0335891204791734;3,0407288590299;,0340585441582643;,287359783240785;,0478352740636537;6,00727786901354;TOTWGTS;JRR;HALF;26-FEB-26;10h48m;75;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICILS2018.sav;NONE
Girl;S_HISCED;IDCNTRY;France;Uruguay;49,9726052090719;,694410151289268;50,7140616900339;1,01088003793916;,741456480961922;1,22641098711544;,604574232252969;2,75336907578912;,0335891204791734;1,90645901717021;,0546572858766248;-,846910058618906;,0641533156895535;-13,2013450827268;TOTWGTS;JRR;HALF;26-FEB-26;10h48m;75;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICILS2018.sav;NONE
Girl;S_HISCED;IDCNTRY;France;Russian Federation (Moscow);49,9726052090719;,694410151289268;49,1601296059695;,806981779670849;-,812475603102449;1,06462437081551;-,763157058371761;2,75336907578912;,0335891204791734;3,55851229277837;,0318821114515709;,805143216989255;,0463108847375519;17,385615100037;TOTWGTS;JRR;HALF;26-FEB-26;10h48m;75;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICILS2018.sav;NONE
Girl;S_HISCED;IDCNTRY;France;Germany, North-Rhine Westphalia;49,9726052090719;,694410151289268;48,2561180753495;1,18705673126684;-1,71648713372247;1,37524875621086;-1,24812847564524;2,75336907578912;,0335891204791734;2,34490332415436;,0487773335375825;-,408465751634752;,0592237898280834;-6,89698772774352;TOTWGTS;JRR;HALF;26-FEB-26;10h48m;75;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICILS2018.sav;NONE
Girl;S_HISCED;IDCNTRY;Germany;Chile;49,0407427100432;1,02274339808776;49,2064987609093;1,64097743545338;,165756050866108;1,93360052803036;,0857240409604944;2,26298740145528;,0465129446834134;2,62082380231418;,0587248791570818;,357836400858893;,0749137200727352;4,77664706159916;TOTWGTS;JRR;HALF;26-FEB-26;10h48m;75;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICILS2018.sav;NONE
Girl;S_HISCED;IDCNTRY;Germany;Denmark;49,0407427100432;1,02274339808776;49,9416779964856;,93850774264443;,900935286442405;1,38809251901148;,649045560078371;2,26298740145528;,0465129446834134;3,00571250563908;,0313630054431706;,742725104183791;,0560989494870503;13,2395545901486;TOTWGTS;JRR;HALF;26-FEB-26;10h48m;75;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICILS2018.sav;NONE
Girl;S_HISCED;IDCNTRY;Germany;Finland;49,0407427100432;1,02274339808776;49,8185421696656;,837623607370518;,777799459622344;1,32197479777661;,588361790958877;2,26298740145528;,0465129446834134;3,19292183273676;,0278217478756625;,929934431281472;,0541987424021923;17,1578599440687;TOTWGTS;JRR;HALF;26-FEB-26;10h48m;75;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICILS2018.sav;NONE
