IDCNTRY;EqVar;TOTWGTS;mean;stdev;var;TOTWGTS.se;mean.se;stdev.se;var.se;NObs;xvar;dvar;weight;method;jk2type;shortcut;missoptn;date;time;reps;npv;infile;selcrit
Austria;OPDISC;79757,1649227337;47,8869433799744;10,2212526605884;104,474005951586;1869,53749617022;,32855314266353;,207130997511675;4,23482357733392;3055; HISCED_d1 HISCED_d2 HISCED_d3 HISCED_d4 HISCED_d5 SGENDER_d2 SAGE OPDISC;PV_CIV;TOTWGTS;JRR;HALF;N;listwise;26-FEB-26; 9h56m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICCS2009.sav;NONE
Austria;PV_CIV;79757,1649227337;507,147035006999;95,0861019611256;9041,80026604542;1869,53749617022;3,91693802449305;1,99442121338414;379,670077673995;3055; HISCED_d1 HISCED_d2 HISCED_d3 HISCED_d4 HISCED_d5 SGENDER_d2 SAGE OPDISC;PV_CIV;TOTWGTS;JRR;HALF;N;listwise;26-FEB-26; 9h56m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICCS2009.sav;NONE
Austria;SAGE;79757,1649227337;14,3553432490994;,543485559265635;,29537655313028;1869,53749617022;,0159306648908887;,0157428975759659;,0171132920228719;3055; HISCED_d1 HISCED_d2 HISCED_d3 HISCED_d4 HISCED_d5 SGENDER_d2 SAGE OPDISC;PV_CIV;TOTWGTS;JRR;HALF;N;listwise;26-FEB-26; 9h56m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICCS2009.sav;NONE
Austria;HISCED_D1;79757,1649227337;,00181884365036945;,042609367769543;,00181555822172017;1869,53749617022;,000802963866906703;,0097829522842954;,000800248867083038;3055; HISCED_d1 HISCED_d2 HISCED_d3 HISCED_d4 HISCED_d5 SGENDER_d2 SAGE OPDISC;PV_CIV;TOTWGTS;JRR;HALF;N;listwise;26-FEB-26; 9h56m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICCS2009.sav;NONE
Austria;HISCED_D2;79757,1649227337;,00914171308691478;,0951748692759374;,00905825574169177;1869,53749617022;,00195576822198339;,0101510886885872;,00192043280409671;3055; HISCED_d1 HISCED_d2 HISCED_d3 HISCED_d4 HISCED_d5 SGENDER_d2 SAGE OPDISC;PV_CIV;TOTWGTS;JRR;HALF;N;listwise;26-FEB-26; 9h56m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICCS2009.sav;NONE
Austria;HISCED_D3;79757,1649227337;,0698335769531744;,254867932321972;,0649576629260775;1869,53749617022;,00716557531760529;,012091079755234;,00616423117072048;3055; HISCED_d1 HISCED_d2 HISCED_d3 HISCED_d4 HISCED_d5 SGENDER_d2 SAGE OPDISC;PV_CIV;TOTWGTS;JRR;HALF;N;listwise;26-FEB-26; 9h56m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICCS2009.sav;NONE
Austria;HISCED_D4;79757,1649227337;,604112822828571;,489043473291338;,239163518768856;1869,53749617022;,010637082492935;,00226395338175836;,00221434030132354;3055; HISCED_d1 HISCED_d2 HISCED_d3 HISCED_d4 HISCED_d5 SGENDER_d2 SAGE OPDISC;PV_CIV;TOTWGTS;JRR;HALF;N;listwise;26-FEB-26; 9h56m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICCS2009.sav;NONE
Austria;HISCED_D5;79757,1649227337;,105771140109592;,307546406155499;,0945847919391634;1869,53749617022;,00585728000413024;,0075106059607876;,00461877001718017;3055; HISCED_d1 HISCED_d2 HISCED_d3 HISCED_d4 HISCED_d5 SGENDER_d2 SAGE OPDISC;PV_CIV;TOTWGTS;JRR;HALF;N;listwise;26-FEB-26; 9h56m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICCS2009.sav;NONE
Austria;SGENDER_D2;79757,1649227337;,503807502866609;,499988637164966;,24998863729408;1869,53749617022;,0140523943516994;,00010520601379017;,000105201116805405;3055; HISCED_d1 HISCED_d2 HISCED_d3 HISCED_d4 HISCED_d5 SGENDER_d2 SAGE OPDISC;PV_CIV;TOTWGTS;JRR;HALF;N;listwise;26-FEB-26; 9h56m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICCS2009.sav;NONE
Belgium (Flemish);OPDISC;64885,2072480117;49,1006040104316;8,86434134936777;78,5765475581112;2709,73946496901;,276166619369588;,191930784268447;3,40375452382776;2836; HISCED_d1 HISCED_d2 HISCED_d3 HISCED_d4 HISCED_d5 SGENDER_d2 SAGE OPDISC;PV_CIV;TOTWGTS;JRR;HALF;N;listwise;26-FEB-26; 9h56m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICCS2009.sav;NONE
Belgium (Flemish);PV_CIV;64885,2072480117;516,576097240833;80,4193921924894;6467,84258220277;2709,73946496901;4,56572451973982;2,07431320640004;333,553263798442;2836; HISCED_d1 HISCED_d2 HISCED_d3 HISCED_d4 HISCED_d5 SGENDER_d2 SAGE OPDISC;PV_CIV;TOTWGTS;JRR;HALF;N;listwise;26-FEB-26; 9h56m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICCS2009.sav;NONE
Belgium (Flemish);SAGE;64885,2072480117;13,9412179428796;,550991282761161;,30359139367879;2709,73946496901;,0157913148718575;,0180594441013533;,0199025028174189;2836; HISCED_d1 HISCED_d2 HISCED_d3 HISCED_d4 HISCED_d5 SGENDER_d2 SAGE OPDISC;PV_CIV;TOTWGTS;JRR;HALF;N;listwise;26-FEB-26; 9h56m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICCS2009.sav;NONE
Belgium (Flemish);HISCED_D1;64885,2072480117;,00702348793606704;,083512071220302;,0069742660395048;2709,73946496901;,00156970760182923;,0091431226521278;,00154706631497344;2836; HISCED_d1 HISCED_d2 HISCED_d3 HISCED_d4 HISCED_d5 SGENDER_d2 SAGE OPDISC;PV_CIV;TOTWGTS;JRR;HALF;N;listwise;26-FEB-26; 9h56m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICCS2009.sav;NONE
Belgium (Flemish);HISCED_D2;64885,2072480117;,0113390238338374;,105880230206534;,0112106231485886;2709,73946496901;,00224028052278126;,0102457468132932;,00218856723213428;2836; HISCED_d1 HISCED_d2 HISCED_d3 HISCED_d4 HISCED_d5 SGENDER_d2 SAGE OPDISC;PV_CIV;TOTWGTS;JRR;HALF;N;listwise;26-FEB-26; 9h56m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICCS2009.sav;NONE
Belgium (Flemish);HISCED_D3;64885,2072480117;,0234567136754795;,151350088521843;,0229068492955697;2709,73946496901;,00320564258822979;,0100729422063013;,00305468287733727;2836; HISCED_d1 HISCED_d2 HISCED_d3 HISCED_d4 HISCED_d5 SGENDER_d2 SAGE OPDISC;PV_CIV;TOTWGTS;JRR;HALF;N;listwise;26-FEB-26; 9h56m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICCS2009.sav;NONE
Belgium (Flemish);HISCED_D4;64885,2072480117;,239483993124855;,426771856129278;,182134217184029;2709,73946496901;,0123852106548359;,00765357012855662;,00651016295138662;2836; HISCED_d1 HISCED_d2 HISCED_d3 HISCED_d4 HISCED_d5 SGENDER_d2 SAGE OPDISC;PV_CIV;TOTWGTS;JRR;HALF;N;listwise;26-FEB-26; 9h56m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICCS2009.sav;NONE
Belgium (Flemish);HISCED_D5;64885,2072480117;,396750190878302;,489227110484804;,239343165633311;2709,73946496901;,0145893607870824;,00313179511241218;,00306193102341501;2836; HISCED_d1 HISCED_d2 HISCED_d3 HISCED_d4 HISCED_d5 SGENDER_d2 SAGE OPDISC;PV_CIV;TOTWGTS;JRR;HALF;N;listwise;26-FEB-26; 9h56m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICCS2009.sav;NONE
Belgium (Flemish);SGENDER_D2;64885,2072480117;,482598639627644;,499700951578064;,249701041008023;2709,73946496901;,0189309499829325;,000687203392719098;,000686726624540672;2836; HISCED_d1 HISCED_d2 HISCED_d3 HISCED_d4 HISCED_d5 SGENDER_d2 SAGE OPDISC;PV_CIV;TOTWGTS;JRR;HALF;N;listwise;26-FEB-26; 9h56m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICCS2009.sav;NONE
Bulgaria;OPDISC;60678,8474722487;47,9391222313217;10,2807926604102;105,694697726345;2151,97900414489;,342465848942174;,243273334984055;5,00272631272783;3106; HISCED_d1 HISCED_d2 HISCED_d3 HISCED_d4 HISCED_d5 SGENDER_d2 SAGE OPDISC;PV_CIV;TOTWGTS;JRR;HALF;N;listwise;26-FEB-26; 9h56m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICCS2009.sav;NONE
Bulgaria;PV_CIV;60678,8474722487;471,316991699297;103,121586285278;10634,6837688807;2151,97900414489;4,87949053375054;3,18433376757446;654,710347108207;3106; HISCED_d1 HISCED_d2 HISCED_d3 HISCED_d4 HISCED_d5 SGENDER_d2 SAGE OPDISC;PV_CIV;TOTWGTS;JRR;HALF;N;listwise;26-FEB-26; 9h56m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICCS2009.sav;NONE
Bulgaria;SAGE;60678,8474722487;14,6848115078713;,484463569580966;,234704950251131;2151,97900414489;,0123323759472554;,0234655604151702;,0226900724383984;3106; HISCED_d1 HISCED_d2 HISCED_d3 HISCED_d4 HISCED_d5 SGENDER_d2 SAGE OPDISC;PV_CIV;TOTWGTS;JRR;HALF;N;listwise;26-FEB-26; 9h56m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICCS2009.sav;NONE
Bulgaria;HISCED_D1;60678,8474722487;,00514776336162062;,071563596156679;,00512134829487624;2151,97900414489;,00172686294684101;,0123114807136253;,00171007112547741;3106; HISCED_d1 HISCED_d2 HISCED_d3 HISCED_d4 HISCED_d5 SGENDER_d2 SAGE OPDISC;PV_CIV;TOTWGTS;JRR;HALF;N;listwise;26-FEB-26; 9h56m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICCS2009.sav;NONE
Bulgaria;HISCED_D2;60678,8474722487;,00895504661452731;,0942072184946631;,00887500001650119;2151,97900414489;,00345748114506214;,0197364861386898;,00340483387649489;3106; HISCED_d1 HISCED_d2 HISCED_d3 HISCED_d4 HISCED_d5 SGENDER_d2 SAGE OPDISC;PV_CIV;TOTWGTS;JRR;HALF;N;listwise;26-FEB-26; 9h56m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICCS2009.sav;NONE
Bulgaria;HISCED_D3;60678,8474722487;,098846606211304;,298458410278926;,0890774226662236;2151,97900414489;,00997355664071143;,0134339542264902;,0080075416783236;3106; HISCED_d1 HISCED_d2 HISCED_d3 HISCED_d4 HISCED_d5 SGENDER_d2 SAGE OPDISC;PV_CIV;TOTWGTS;JRR;HALF;N;listwise;26-FEB-26; 9h56m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICCS2009.sav;NONE
Bulgaria;HISCED_D4;60678,8474722487;,392203794556469;,488245744178311;,238383906708233;2151,97900414489;,0154315572578267;,00336592546528817;,00328856946224878;3106; HISCED_d1 HISCED_d2 HISCED_d3 HISCED_d4 HISCED_d5 SGENDER_d2 SAGE OPDISC;PV_CIV;TOTWGTS;JRR;HALF;N;listwise;26-FEB-26; 9h56m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICCS2009.sav;NONE
Bulgaria;HISCED_D5;60678,8474722487;,0943375083146527;,292300104170133;,0854393508978708;2151,97900414489;,00634800089167941;,00884354717430358;,00515686799980758;3106; HISCED_d1 HISCED_d2 HISCED_d3 HISCED_d4 HISCED_d5 SGENDER_d2 SAGE OPDISC;PV_CIV;TOTWGTS;JRR;HALF;N;listwise;26-FEB-26; 9h56m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICCS2009.sav;NONE
Bulgaria;SGENDER_D2;60678,8474722487;,521638218017388;,499535684335414;,24953589992445;2151,97900414489;,0166259648547274;,000766634261444194;,000765763314861775;3106; HISCED_d1 HISCED_d2 HISCED_d3 HISCED_d4 HISCED_d5 SGENDER_d2 SAGE OPDISC;PV_CIV;TOTWGTS;JRR;HALF;N;listwise;26-FEB-26; 9h56m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICCS2009.sav;NONE
Chile;OPDISC;250048,537428362;52,3533489971222;10,0931681061385;101,872042418772;7471,88683269274;,306319969054007;,171629659741228;3,46181213614469;5021; HISCED_d1 HISCED_d2 HISCED_d3 HISCED_d4 HISCED_d5 SGENDER_d2 SAGE OPDISC;PV_CIV;TOTWGTS;JRR;HALF;N;listwise;26-FEB-26; 9h56m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICCS2009.sav;NONE
Chile;PV_CIV;250048,537428362;484,615949512516;87,0057004978321;7570,01211291662;7471,88683269274;3,49729168023956;1,55133849041572;270,51336083715;5021; HISCED_d1 HISCED_d2 HISCED_d3 HISCED_d4 HISCED_d5 SGENDER_d2 SAGE OPDISC;PV_CIV;TOTWGTS;JRR;HALF;N;listwise;26-FEB-26; 9h56m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICCS2009.sav;NONE
Chile;SAGE;250048,537428362;14,1859251513396;,633574886493529;,401417136795289;7471,88683269274;,0178181360402322;,0199397449702283;,025200791072229;5021; HISCED_d1 HISCED_d2 HISCED_d3 HISCED_d4 HISCED_d5 SGENDER_d2 SAGE OPDISC;PV_CIV;TOTWGTS;JRR;HALF;N;listwise;26-FEB-26; 9h56m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICCS2009.sav;NONE
Chile;HISCED_D1;250048,537428362;,0146115929101199;,119992299103637;,0143981518441768;7471,88683269274;,00234779322860715;,00948058792158814;,00227891296732171;5021; HISCED_d1 HISCED_d2 HISCED_d3 HISCED_d4 HISCED_d5 SGENDER_d2 SAGE OPDISC;PV_CIV;TOTWGTS;JRR;HALF;N;listwise;26-FEB-26; 9h56m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICCS2009.sav;NONE
Chile;HISCED_D2;250048,537428362;,0232305971072007;,150635411546335;,0226910272117338;7471,88683269274;,0038191856398249;,0121261195153064;,00364251351437665;5021; HISCED_d1 HISCED_d2 HISCED_d3 HISCED_d4 HISCED_d5 SGENDER_d2 SAGE OPDISC;PV_CIV;TOTWGTS;JRR;HALF;N;listwise;26-FEB-26; 9h56m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICCS2009.sav;NONE
Chile;HISCED_D3;250048,537428362;,176511560697493;,381255571694384;,145355810948012;7471,88683269274;,0117886903482744;,00995710482871838;,00760661512130265;5021; HISCED_d1 HISCED_d2 HISCED_d3 HISCED_d4 HISCED_d5 SGENDER_d2 SAGE OPDISC;PV_CIV;TOTWGTS;JRR;HALF;N;listwise;26-FEB-26; 9h56m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICCS2009.sav;NONE
Chile;HISCED_D4;250048,537428362;,463754996673697;,498685566554681;,248687294289964;7471,88683269274;,0117446400322366;,000853274391528018;,000851018722986067;5021; HISCED_d1 HISCED_d2 HISCED_d3 HISCED_d4 HISCED_d5 SGENDER_d2 SAGE OPDISC;PV_CIV;TOTWGTS;JRR;HALF;N;listwise;26-FEB-26; 9h56m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICCS2009.sav;NONE
Chile;HISCED_D5;250048,537428362;,154954676182056;,361862195022762;,130944248186691;7471,88683269274;,00816625269556698;,0077791490790767;,00563249814155892;5021; HISCED_d1 HISCED_d2 HISCED_d3 HISCED_d4 HISCED_d5 SGENDER_d2 SAGE OPDISC;PV_CIV;TOTWGTS;JRR;HALF;N;listwise;26-FEB-26; 9h56m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICCS2009.sav;NONE
Chile;SGENDER_D2;250048,537428362;,508971379319775;,499920507522054;,249920513841108;7471,88683269274;,0146014853988235;,000292269293289279;,000292200666319019;5021; HISCED_d1 HISCED_d2 HISCED_d3 HISCED_d4 HISCED_d5 SGENDER_d2 SAGE OPDISC;PV_CIV;TOTWGTS;JRR;HALF;N;listwise;26-FEB-26; 9h56m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICCS2009.sav;NONE
Chinese Taipei;OPDISC;300529,250179839;50,4532729848837;10,0709535287712;101,424104978669;4339,60429787092;,286095090233767;,163627385499758;3,29777640380286;5115; HISCED_d1 HISCED_d2 HISCED_d3 HISCED_d4 HISCED_d5 SGENDER_d2 SAGE OPDISC;PV_CIV;TOTWGTS;JRR;HALF;N;listwise;26-FEB-26; 9h56m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICCS2009.sav;NONE
Chinese Taipei;PV_CIV;300529,250179839;559,520570732164;93,5098979834628;8744,2535862529;4339,60429787092;2,47148166046016;1,26000055176557;235,840873315795;5115; HISCED_d1 HISCED_d2 HISCED_d3 HISCED_d4 HISCED_d5 SGENDER_d2 SAGE OPDISC;PV_CIV;TOTWGTS;JRR;HALF;N;listwise;26-FEB-26; 9h56m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICCS2009.sav;NONE
Chinese Taipei;SAGE;300529,250179839;14,2030254093806;,310915501715556;,096668449207036;4339,60429787092;,0048023688134681;,0036701641548267;,00228262726008949;5115; HISCED_d1 HISCED_d2 HISCED_d3 HISCED_d4 HISCED_d5 SGENDER_d2 SAGE OPDISC;PV_CIV;TOTWGTS;JRR;HALF;N;listwise;26-FEB-26; 9h56m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICCS2009.sav;NONE
Chinese Taipei;HISCED_D1;300529,250179839;,000643484538973415;,0253588762846839;,000643072606421904;4339,60429787092;,000375245684328494;,00684250604971298;,00037468061140607;5115; HISCED_d1 HISCED_d2 HISCED_d3 HISCED_d4 HISCED_d5 SGENDER_d2 SAGE OPDISC;PV_CIV;TOTWGTS;JRR;HALF;N;listwise;26-FEB-26; 9h56m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICCS2009.sav;NONE
Chinese Taipei;HISCED_D2;300529,250179839;,0161895313988551;,126204134124261;,0159274834700545;4339,60429787092;,00210846361392088;,0080941659881743;,0020403521155149;5115; HISCED_d1 HISCED_d2 HISCED_d3 HISCED_d4 HISCED_d5 SGENDER_d2 SAGE OPDISC;PV_CIV;TOTWGTS;JRR;HALF;N;listwise;26-FEB-26; 9h56m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICCS2009.sav;NONE
Chinese Taipei;HISCED_D3;300529,250179839;,114454172364939;,318362610944495;,101354752047396;4339,60429787092;,00615943694391923;,00744427487582859;,00474558753572963;5115; HISCED_d1 HISCED_d2 HISCED_d3 HISCED_d4 HISCED_d5 SGENDER_d2 SAGE OPDISC;PV_CIV;TOTWGTS;JRR;HALF;N;listwise;26-FEB-26; 9h56m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICCS2009.sav;NONE
Chinese Taipei;HISCED_D4;300529,250179839;,482062372467525;,499678969255673;,249679072316412;4339,60429787092;,0108144030933115;,000386534627373994;,000386283624803393;5115; HISCED_d1 HISCED_d2 HISCED_d3 HISCED_d4 HISCED_d5 SGENDER_d2 SAGE OPDISC;PV_CIV;TOTWGTS;JRR;HALF;N;listwise;26-FEB-26; 9h56m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICCS2009.sav;NONE
Chinese Taipei;HISCED_D5;300529,250179839;,171330168128751;,376797842403154;,141976614039672;4339,60429787092;,00588144597053259;,00513682741237399;,00386891410360366;5115; HISCED_d1 HISCED_d2 HISCED_d3 HISCED_d4 HISCED_d5 SGENDER_d2 SAGE OPDISC;PV_CIV;TOTWGTS;JRR;HALF;N;listwise;26-FEB-26; 9h56m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICCS2009.sav;NONE
Chinese Taipei;SGENDER_D2;300529,250179839;,485132854312601;,499779750602387;,249779799112184;4339,60429787092;,00574271847146724;,000165975048444165;,000165903910045599;5115; HISCED_d1 HISCED_d2 HISCED_d3 HISCED_d4 HISCED_d5 SGENDER_d2 SAGE OPDISC;PV_CIV;TOTWGTS;JRR;HALF;N;listwise;26-FEB-26; 9h56m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICCS2009.sav;NONE
Colombia;OPDISC;625764,634952383;50,203568975056;8,83955869068626;78,137797846087;18842,1110682578;,22862030093155;,17667239287399;3,11574051416164;5899; HISCED_d1 HISCED_d2 HISCED_d3 HISCED_d4 HISCED_d5 SGENDER_d2 SAGE OPDISC;PV_CIV;TOTWGTS;JRR;HALF;N;listwise;26-FEB-26; 9h56m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICCS2009.sav;NONE
Colombia;PV_CIV;625764,634952383;465,859053062617;79,3013784896226;6288,86866462651;18842,1110682578;2,75594307397035;1,54491851393558;245,056141021423;5899; HISCED_d1 HISCED_d2 HISCED_d3 HISCED_d4 HISCED_d5 SGENDER_d2 SAGE OPDISC;PV_CIV;TOTWGTS;JRR;HALF;N;listwise;26-FEB-26; 9h56m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICCS2009.sav;NONE
Colombia;SAGE;625764,634952383;14,3902214510661;1,01728794930119;1,03487477179341;18842,1110682578;,0305940230782186;,0194912195141438;,0396454108387112;5899; HISCED_d1 HISCED_d2 HISCED_d3 HISCED_d4 HISCED_d5 SGENDER_d2 SAGE OPDISC;PV_CIV;TOTWGTS;JRR;HALF;N;listwise;26-FEB-26; 9h56m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICCS2009.sav;NONE
Colombia;HISCED_D1;625764,634952383;,0690021580406003;,253458010104802;,0642409628862861;18842,1110682578;,00442406382575361;,00752038385215328;,00381314919904586;5899; HISCED_d1 HISCED_d2 HISCED_d3 HISCED_d4 HISCED_d5 SGENDER_d2 SAGE OPDISC;PV_CIV;TOTWGTS;JRR;HALF;N;listwise;26-FEB-26; 9h56m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICCS2009.sav;NONE
Colombia;HISCED_D2;625764,634952383;,149754882119415;,356831277885747;,127328560877575;18842,1110682578;,0103635647568364;,010293822045883;,00730262104943487;5899; HISCED_d1 HISCED_d2 HISCED_d3 HISCED_d4 HISCED_d5 SGENDER_d2 SAGE OPDISC;PV_CIV;TOTWGTS;JRR;HALF;N;listwise;26-FEB-26; 9h56m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICCS2009.sav;NONE
Colombia;HISCED_D3;625764,634952383;,166216918625264;,372275537820519;,138589076059557;18842,1110682578;,0086525470069931;,00769968775501165;,00575176473357539;5899; HISCED_d1 HISCED_d2 HISCED_d3 HISCED_d4 HISCED_d5 SGENDER_d2 SAGE OPDISC;PV_CIV;TOTWGTS;JRR;HALF;N;listwise;26-FEB-26; 9h56m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICCS2009.sav;NONE
Colombia;HISCED_D4;625764,634952383;,234607825628372;,423753797314998;,17956728073888;18842,1110682578;,00831134311314829;,00518631430527665;,00439985354491093;5899; HISCED_d1 HISCED_d2 HISCED_d3 HISCED_d4 HISCED_d5 SGENDER_d2 SAGE OPDISC;PV_CIV;TOTWGTS;JRR;HALF;N;listwise;26-FEB-26; 9h56m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICCS2009.sav;NONE
Colombia;HISCED_D5;625764,634952383;,0558672495210171;,229665374496778;,0527461842427453;18842,1110682578;,00381210915998759;,00738678570933515;,00338756717326404;5899; HISCED_d1 HISCED_d2 HISCED_d3 HISCED_d4 HISCED_d5 SGENDER_d2 SAGE OPDISC;PV_CIV;TOTWGTS;JRR;HALF;N;listwise;26-FEB-26; 9h56m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICCS2009.sav;NONE
Colombia;SGENDER_D2;625764,634952383;,519569148998281;,499617300848734;,249617447307374;18842,1110682578;,0132418308115787;,000541784056700762;,000541318014072272;5899; HISCED_d1 HISCED_d2 HISCED_d3 HISCED_d4 HISCED_d5 SGENDER_d2 SAGE OPDISC;PV_CIV;TOTWGTS;JRR;HALF;N;listwise;26-FEB-26; 9h56m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICCS2009.sav;NONE
Cyprus;OPDISC;8095,14329467731;50,7704845679521;11,1561273193509;124,459176765568;59,8622821489853;,309769938834666;,258798996435845;5,77944828440768;2917; HISCED_d1 HISCED_d2 HISCED_d3 HISCED_d4 HISCED_d5 SGENDER_d2 SAGE OPDISC;PV_CIV;TOTWGTS;JRR;HALF;N;listwise;26-FEB-26; 9h56m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICCS2009.sav;NONE
Cyprus;PV_CIV;8095,14329467731;458,926217971866;91,3009711672316;8336,11571558209;59,8622821489853;2,37476686982888;1,37830849860846;251,570891646626;2917; HISCED_d1 HISCED_d2 HISCED_d3 HISCED_d4 HISCED_d5 SGENDER_d2 SAGE OPDISC;PV_CIV;TOTWGTS;JRR;HALF;N;listwise;26-FEB-26; 9h56m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICCS2009.sav;NONE
Cyprus;SAGE;8095,14329467731;13,8506812743335;,412227318652229;,169931362243207;59,8622821489853;,00711752096172702;,0116481553262386;,0096251467620263;2917; HISCED_d1 HISCED_d2 HISCED_d3 HISCED_d4 HISCED_d5 SGENDER_d2 SAGE OPDISC;PV_CIV;TOTWGTS;JRR;HALF;N;listwise;26-FEB-26; 9h56m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICCS2009.sav;NONE
Cyprus;HISCED_D1;8095,14329467731;,00225101879297068;,0473944003652736;,00224622918598385;59,8622821489853;,000786186100477562;,00808187968801699;,000782560178484537;2917; HISCED_d1 HISCED_d2 HISCED_d3 HISCED_d4 HISCED_d5 SGENDER_d2 SAGE OPDISC;PV_CIV;TOTWGTS;JRR;HALF;N;listwise;26-FEB-26; 9h56m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICCS2009.sav;NONE
Cyprus;HISCED_D2;8095,14329467731;,0222990285649044;,147663385493937;,021804475415531;59,8622821489853;,003085501011003;,00995616678189382;,00294749403530393;2917; HISCED_d1 HISCED_d2 HISCED_d3 HISCED_d4 HISCED_d5 SGENDER_d2 SAGE OPDISC;PV_CIV;TOTWGTS;JRR;HALF;N;listwise;26-FEB-26; 9h56m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICCS2009.sav;NONE
Cyprus;HISCED_D3;8095,14329467731;,0903754529166085;,286736615856551;,0822178868728672;59,8622821489853;,00628985389007954;,00899973649363341;,00515593878038606;2917; HISCED_d1 HISCED_d2 HISCED_d3 HISCED_d4 HISCED_d5 SGENDER_d2 SAGE OPDISC;PV_CIV;TOTWGTS;JRR;HALF;N;listwise;26-FEB-26; 9h56m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICCS2009.sav;NONE
