IDCNTRY;dvar;refpctile;comppctile;groupvar;refgroup;compgroup;gap;gap_se;cgap;cgap_se;gapdiff;gapdiff_se;gapdiff_t;weight;method;jk2type;shortcut;date;time;reps;npv;infile;selcrit
Canada (Ontario);ASMMAT0;   50,00;   90,00;ASBGSEX;GIRL;BOY;86,207909873474;4,23680468032597;91,5697022846162;6,10169198070036;5,36179241114227;6,97215171520053;,769029795988606;TOTWGT;JRR;HALF;Y;25-FEB-26;22h31m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_4_2003.sav;NONE
Canada (Ontario);ASMMAT0;   50,00;   90,00;ASBGSEX;BOY;GIRL;91,5697022846162;6,10169198070036;86,207909873474;4,23680468032597;-5,36179241114227;6,97215171520053;-,769029795988606;TOTWGT;JRR;HALF;Y;25-FEB-26;22h31m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_4_2003.sav;NONE
Canada (Ontario);ASMMAT0;   50,00;   90,00;ASBGSEX;BOY;BOY;91,5697022846162;6,10169198070036;91,5697022846162;6,10169198070036;0;0; ;TOTWGT;JRR;HALF;Y;25-FEB-26;22h31m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_4_2003.sav;NONE
Canada (Quebec);ASMMAT0;   10,00;   50,00;ASBGSEX;GIRL;GIRL;87,0880965875844;4,80937766750972;87,0880965875844;4,80937766750972;0;0; ;TOTWGT;JRR;HALF;Y;25-FEB-26;22h31m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_4_2003.sav;NONE
Canada (Quebec);ASMMAT0;   10,00;   50,00;ASBGSEX;GIRL;BOY;87,0880965875844;4,80937766750972;93,4708997832822;5,17894157253458;6,38280319569772;6,75063198727211;,945511947286134;TOTWGT;JRR;HALF;Y;25-FEB-26;22h31m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_4_2003.sav;NONE
Canada (Quebec);ASMMAT0;   10,00;   50,00;ASBGSEX;BOY;GIRL;93,4708997832822;5,17894157253458;87,0880965875844;4,80937766750972;-6,38280319569772;6,75063198727211;-,945511947286134;TOTWGT;JRR;HALF;Y;25-FEB-26;22h31m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_4_2003.sav;NONE
Canada (Quebec);ASMMAT0;   10,00;   50,00;ASBGSEX;BOY;BOY;93,4708997832822;5,17894157253458;93,4708997832822;5,17894157253458;0;0; ;TOTWGT;JRR;HALF;Y;25-FEB-26;22h31m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_4_2003.sav;NONE
Canada (Quebec);ASMMAT0;   10,00;   90,00;ASBGSEX;GIRL;GIRL;165,806448533227;6,24457696963647;165,806448533227;6,24457696963647;0;0; ;TOTWGT;JRR;HALF;Y;25-FEB-26;22h31m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_4_2003.sav;NONE
Canada (Quebec);ASMMAT0;   10,00;   90,00;ASBGSEX;GIRL;BOY;165,806448533227;6,24457696963647;171,627351397199;6,8313327245896;5,82090286397206;8,31634203540082;,699935481151902;TOTWGT;JRR;HALF;Y;25-FEB-26;22h31m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_4_2003.sav;NONE
Canada (Quebec);ASMMAT0;   10,00;   90,00;ASBGSEX;BOY;GIRL;171,627351397199;6,8313327245896;165,806448533227;6,24457696963647;-5,82090286397206;8,31634203540082;-,699935481151902;TOTWGT;JRR;HALF;Y;25-FEB-26;22h31m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_4_2003.sav;NONE
Canada (Quebec);ASMMAT0;   10,00;   90,00;ASBGSEX;BOY;BOY;171,627351397199;6,8313327245896;171,627351397199;6,8313327245896;0;0; ;TOTWGT;JRR;HALF;Y;25-FEB-26;22h31m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_4_2003.sav;NONE
Canada (Quebec);ASMMAT0;   50,00;   90,00;ASBGSEX;GIRL;GIRL;78,7183519456428;4,48911669936677;78,7183519456428;4,48911669936677;0;0; ;TOTWGT;JRR;HALF;Y;25-FEB-26;22h31m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_4_2003.sav;NONE
Canada (Quebec);ASMMAT0;   50,00;   90,00;ASBGSEX;GIRL;BOY;78,7183519456428;4,48911669936677;78,1564516139171;4,93507293960386;-,561900331725656;5,77036983848914;-,0973768315468629;TOTWGT;JRR;HALF;Y;25-FEB-26;22h31m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_4_2003.sav;NONE
Canada (Quebec);ASMMAT0;   50,00;   90,00;ASBGSEX;BOY;GIRL;78,1564516139171;4,93507293960386;78,7183519456428;4,48911669936677;,561900331725656;5,77036983848914;,0973768315468629;TOTWGT;JRR;HALF;Y;25-FEB-26;22h31m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_4_2003.sav;NONE
Canada (Quebec);ASMMAT0;   50,00;   90,00;ASBGSEX;BOY;BOY;78,1564516139171;4,93507293960386;78,1564516139171;4,93507293960386;0;0; ;TOTWGT;JRR;HALF;Y;25-FEB-26;22h31m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_4_2003.sav;NONE
United States (Indiana);ASMMAT0;   10,00;   50,00;ASBGSEX;GIRL;GIRL;82,2636175058514;5,26095397242164;82,2636175058514;5,26095397242164;0;0; ;TOTWGT;JRR;HALF;Y;25-FEB-26;22h31m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_4_2003.sav;NONE
United States (Indiana);ASMMAT0;   10,00;   50,00;ASBGSEX;GIRL;BOY;82,2636175058514;5,26095397242164;91,4987011853506;4,64585904817367;9,23508367949921;5,46473439072961;1,68994191102236;TOTWGT;JRR;HALF;Y;25-FEB-26;22h31m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_4_2003.sav;NONE
United States (Indiana);ASMMAT0;   10,00;   50,00;ASBGSEX;BOY;GIRL;91,4987011853506;4,64585904817367;82,2636175058514;5,26095397242164;-9,23508367949921;5,46473439072961;-1,68994191102236;TOTWGT;JRR;HALF;Y;25-FEB-26;22h31m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_4_2003.sav;NONE
United States (Indiana);ASMMAT0;   10,00;   50,00;ASBGSEX;BOY;BOY;91,4987011853506;4,64585904817367;91,4987011853506;4,64585904817367;0;0; ;TOTWGT;JRR;HALF;Y;25-FEB-26;22h31m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_4_2003.sav;NONE
United States (Indiana);ASMMAT0;   10,00;   90,00;ASBGSEX;GIRL;GIRL;155,878482895057;7,905716976097;155,878482895057;7,905716976097;0;0; ;TOTWGT;JRR;HALF;Y;25-FEB-26;22h31m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_4_2003.sav;NONE
United States (Indiana);ASMMAT0;   10,00;   90,00;ASBGSEX;GIRL;BOY;155,878482895057;7,905716976097;176,790031184644;7,31795823436178;20,9115482895869;7,37857421464149;2,83409066321941;TOTWGT;JRR;HALF;Y;25-FEB-26;22h31m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_4_2003.sav;NONE
United States (Indiana);ASMMAT0;   10,00;   90,00;ASBGSEX;BOY;GIRL;176,790031184644;7,31795823436178;155,878482895057;7,905716976097;-20,9115482895869;7,37857421464149;-2,83409066321941;TOTWGT;JRR;HALF;Y;25-FEB-26;22h31m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_4_2003.sav;NONE
United States (Indiana);ASMMAT0;   10,00;   90,00;ASBGSEX;BOY;BOY;176,790031184644;7,31795823436178;176,790031184644;7,31795823436178;0;0; ;TOTWGT;JRR;HALF;Y;25-FEB-26;22h31m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_4_2003.sav;NONE
United States (Indiana);ASMMAT0;   50,00;   90,00;ASBGSEX;GIRL;GIRL;73,6148653892053;7,11238944016336;73,6148653892053;7,11238944016336;0;0; ;TOTWGT;JRR;HALF;Y;25-FEB-26;22h31m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_4_2003.sav;NONE
United States (Indiana);ASMMAT0;   50,00;   90,00;ASBGSEX;GIRL;BOY;73,6148653892053;7,11238944016336;85,291329999293;7,58316080101963;11,6764646100877;5,62771935703753;2,07481288054746;TOTWGT;JRR;HALF;Y;25-FEB-26;22h31m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_4_2003.sav;NONE
United States (Indiana);ASMMAT0;   50,00;   90,00;ASBGSEX;BOY;GIRL;85,291329999293;7,58316080101963;73,6148653892053;7,11238944016336;-11,6764646100877;5,62771935703753;-2,07481288054746;TOTWGT;JRR;HALF;Y;25-FEB-26;22h31m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_4_2003.sav;NONE
United States (Indiana);ASMMAT0;   50,00;   90,00;ASBGSEX;BOY;BOY;85,291329999293;7,58316080101963;85,291329999293;7,58316080101963;0;0; ;TOTWGT;JRR;HALF;Y;25-FEB-26;22h31m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_4_2003.sav;NONE
