"";"IDCNTRY";"dvar";"groupvar";"refgroup";"compgroup";"pct";"pct_se";"cpct";"cpct_se";"pctdiff";"pctdiff_se";"pctdiff_t";"mnpv";"mnpv_se";"cmnpv";"cmnpv_se";"mnpvdiff";"mnpvdiff_se";"mnpvdiff_t";"mnpvdiff_ci";"weight";"method";"jk2type";"shortcut";"date";"time";"reps";"npv";"selcrit"
"59";"Czech Republic";"BSMMAT0";"BSBG01";"Girl";"Boy";48,3611180932062;0,654654630473704;51,6388819067938;0,654654630473704;3,27776381358768;1,30930926094741;2,50342979413123;508,270257117388;2,46147771206688;527,579242085334;2,62800890055938;19,3089849679458;2,37046056146225;8,14566809583823;"15 to 24";"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h 9m";250;5;"NONE"
"60";"Czech Republic";"BSMMAT0";"BSBG01";"Boy";"Girl";51,6388819067938;0,654654630473704;48,3611180932062;0,654654630473704;-3,27776381358768;1,30930926094741;-2,50342979413123;527,579242085334;2,62800890055938;508,270257117388;2,46147771206688;-19,3089849679458;2,37046056146225;-8,14566809583823;"-24 to -15";"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h 9m";250;5;"NONE"
"61";"Czech Republic";"BSMMAT0";"BSBG01";"Boy";"Boy";51,6388819067938;0,654654630473704;51,6388819067938;0,654654630473704;0;NA;NA;527,579242085334;2,62800890055938;527,579242085334;2,62800890055938;0;NA;NA;" ";"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h 9m";250;5;"NONE"
"62";"Finland";"BSMMAT0";"BSBG01";"Girl";"Girl";48,9927388027346;0,874850332905715;48,9927388027346;0,874850332905715;0;NA;NA;503,30245107587;2,82073190642352;503,30245107587;2,82073190642352;0;NA;NA;" ";"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h 9m";250;5;"NONE"
"63";"Finland";"BSMMAT0";"BSBG01";"Girl";"Boy";48,9927388027346;0,874850332905715;51,0072611972654;0,874850332905712;2,01452239453076;1,74970066581143;1,15135259069958;503,30245107587;2,82073190642352;505,476952094892;2,95821872945133;2,17450101902226;2,6842994335978;0,810081390997333;"-3 to 7";"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h 9m";250;5;"NONE"
"64";"Finland";"BSMMAT0";"BSBG01";"Boy";"Girl";51,0072611972654;0,874850332905712;48,9927388027346;0,874850332905715;-2,01452239453076;1,74970066581143;-1,15135259069958;505,476952094892;2,95821872945133;503,30245107587;2,82073190642352;-2,17450101902226;2,6842994335978;-0,810081390997333;"-7 to 3";"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h 9m";250;5;"NONE"
"65";"Finland";"BSMMAT0";"BSBG01";"Boy";"Boy";51,0072611972654;0,874850332905712;51,0072611972654;0,874850332905712;0;NA;NA;505,476952094892;2,95821872945133;505,476952094892;2,95821872945133;0;NA;NA;" ";"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h 9m";250;5;"NONE"
"66";"France";"BSMMAT0";"BSBG01";"Girl";"Girl";49,7490993260901;0,727279817428013;49,7490993260901;0,727279817428013;0;NA;NA;472,895876693163;3,52039794743143;472,895876693163;3,52039794743143;0;NA;NA;" ";"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h 9m";250;5;"NONE"
"67";"France";"BSMMAT0";"BSBG01";"Girl";"Boy";49,7490993260901;0,727279817428013;50,2509006739099;0,727279817428016;0,501801347819799;1,45455963485603;0,344985063379314;472,895876693163;3,52039794743143;484,748766571535;3,41347407975329;11,852889878372;2,85822986439785;4,14693374595645;"6 to 17";"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h 9m";250;5;"NONE"
"68";"France";"BSMMAT0";"BSBG01";"Boy";"Girl";50,2509006739099;0,727279817428016;49,7490993260901;0,727279817428013;-0,501801347819799;1,45455963485603;-0,344985063379314;484,748766571535;3,41347407975329;472,895876693163;3,52039794743143;-11,852889878372;2,85822986439785;-4,14693374595645;"-17 to -6";"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h 9m";250;5;"NONE"
"69";"France";"BSMMAT0";"BSBG01";"Boy";"Boy";50,2509006739099;0,727279817428016;50,2509006739099;0,727279817428016;0;NA;NA;484,748766571535;3,41347407975329;484,748766571535;3,41347407975329;0;NA;NA;" ";"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h 9m";250;5;"NONE"
"70";"Georgia";"BSMMAT0";"BSBG01";"Girl";"Girl";49,6073118140674;0,780774067391333;49,6073118140674;0,780774067391333;0;NA;NA;462,652814488956;3,46925191768023;462,652814488956;3,46925191768023;0;NA;NA;" ";"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h 9m";250;5;"NONE"
